index,latitude,longitude,x_m,y_m,direction,mode,drive_level
85,35.5449403333,129.2553500000,-5.706,2.319,1,T_PARK,1.00
86,35.5449398333,129.2553481667,-5.872,2.264,1,T_PARK,1.00
87,35.5449393333,129.2553460000,-6.069,2.208,1,T_PARK,1.00
88,35.5449388333,129.2553441667,-6.235,2.152,1,T_PARK,1.00
89,35.5449385000,129.2553421667,-6.416,2.115,1,T_PARK,1.00
90,35.5449380000,129.2553396667,-6.642,2.059,1,T_PARK,1.00
91,35.5449373333,129.2553380000,-6.793,1.985,1,T_PARK,1.00
92,35.5449366667,129.2553361667,-6.959,1.911,1,T_PARK,1.00
93,35.5449360000,129.2553346667,-7.095,1.837,1,T_PARK,1.00
94,35.5449353333,129.2553331667,-7.231,1.763,1,T_PARK,1.00
95,35.5449346667,129.2553315000,-7.382,1.688,1,T_PARK,1.00
96,35.5449341667,129.2553296667,-7.548,1.633,1,T_PARK,1.00
97,35.5449335000,129.2553281667,-7.684,1.558,1,T_PARK,1.00
98,35.5449328333,129.2553265000,-7.835,1.484,1,T_PARK,1.00
99,35.5449320000,129.2553248333,-7.986,1.392,1,T_PARK,1.00
100,35.5449313333,129.2553230000,-8.152,1.317,1,T_PARK,1.00
101,35.5449306667,129.2553215000,-8.288,1.243,1,T_PARK,1.00
102,35.5449301667,129.2553196667,-8.454,1.187,1,T_PARK,1.00
103,35.5449296667,129.2553176667,-8.635,1.132,1,T_PARK,1.00
104,35.5449291667,129.2553160000,-8.786,1.076,1,T_PARK,1.00
105,35.5449288333,129.2553141667,-8.952,1.039,1,T_PARK,1.00
106,35.5449283333,129.2553123333,-9.118,0.983,1,T_PARK,1.00
107,35.5449278333,129.2553105000,-9.284,0.928,1,T_PARK,1.00
108,35.5449275000,129.2553088333,-9.435,0.891,1,T_PARK,1.00
109,35.5449271667,129.2553071667,-9.586,0.853,1,T_PARK,1.00
110,35.5449266667,129.2553051667,-9.767,0.798,1,T_PARK,1.00
111,35.5449263333,129.2553035000,-9.918,0.761,1,T_PARK,1.00
112,35.5449256667,129.2553018333,-10.069,0.686,1,T_PARK,1.00
113,35.5449248333,129.2553001667,-10.220,0.594,1,T_PARK,1.00
114,35.5449243333,129.2552985000,-10.371,0.538,1,T_PARK,1.00
115,35.5449236667,129.2552970000,-10.507,0.464,1,T_PARK,1.00
116,35.5449231667,129.2552951667,-10.673,0.408,1,T_PARK,1.00
117,35.5449226667,129.2552933333,-10.839,0.353,1,T_PARK,1.00
118,35.5449221667,129.2552916667,-10.990,0.297,1,T_PARK,1.00
119,35.5449211667,129.2552903333,-11.111,0.186,1,T_PARK,1.00
120,35.5449200000,129.2552888333,-11.247,0.056,1,T_PARK,1.00
121,35.5449193333,129.2552871667,-11.398,-0.019,1,T_PARK,1.00
122,35.5449183333,129.2552850000,-11.594,-0.130,1,T_PARK,1.00
123,35.5449178333,129.2552833333,-11.745,-0.186,1,T_PARK,1.00
124,35.5449173333,129.2552815000,-11.911,-0.241,1,T_PARK,1.00
125,35.5449165000,129.2552793333,-12.107,-0.334,1,T_PARK,1.00
126,35.5449160000,129.2552776667,-12.258,-0.390,1,T_PARK,1.00
127,35.5449153333,129.2552761667,-12.394,-0.464,1,T_PARK,1.00
128,35.5449146667,129.2552738333,-12.605,-0.538,1,T_PARK,1.00
129,35.5449141667,129.2552718333,-12.786,-0.594,1,T_PARK,1.00
130,35.5449141667,129.2552698333,-12.968,-0.594,1,T_PARK,1.00
131,35.5449138333,129.2552681667,-13.119,-0.631,1,T_PARK,1.00
132,35.5449133333,129.2552665000,-13.269,-0.686,1,T_PARK,1.00
133,35.5449126667,129.2552648333,-13.420,-0.761,1,T_PARK,1.00
134,35.5449123333,129.2552631667,-13.571,-0.798,1,T_PARK,1.00
135,35.5449120000,129.2552613333,-13.737,-0.835,1,T_PARK,1.00
136,35.5449115000,129.2552588333,-13.964,-0.891,1,T_PARK,1.00
137,35.5449108333,129.2552565000,-14.175,-0.965,1,T_PARK,1.00
138,35.5449100000,129.2552548333,-14.326,-1.058,1,T_PARK,1.00
139,35.5449095000,129.2552530000,-14.492,-1.113,1,T_PARK,1.00
140,35.5449088333,129.2552508333,-14.689,-1.187,1,T_PARK,1.00
141,35.5449085000,129.2552491667,-14.839,-1.225,1,T_PARK,1.00
142,35.5449083333,129.2552473333,-15.006,-1.243,1,T_PARK,1.00
143,35.5449078333,129.2552450000,-15.217,-1.299,1,T_PARK,1.00
144,35.5449075000,129.2552433333,-15.368,-1.336,1,T_PARK,1.00
145,35.5449070000,129.2552415000,-15.534,-1.391,1,T_PARK,1.00
146,35.5449066667,129.2552393333,-15.730,-1.429,1,T_PARK,1.00
147,35.5449063333,129.2552376667,-15.881,-1.466,1,T_PARK,1.00
