index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
61,37.2890126667,127.1075161667,-11.971,3.970,0.000,0.000,0.000,1,1,2.00,0,NONE
62,37.2890130000,127.1075145000,-12.119,4.008,0.000,0.000,0.000,1,1,2.00,0,NONE
63,37.2890138333,127.1075123333,-12.311,4.100,0.000,0.000,0.000,1,1,2.00,0,NONE
64,37.2890145000,127.1075106667,-12.458,4.174,0.000,0.000,0.000,1,1,2.00,0,NONE
65,37.2890140000,127.1075095000,-12.561,4.119,0.000,0.000,0.000,1,1,2.00,0,STOP_LINE
66,37.2890140000,127.1075075000,-12.739,4.119,0.000,0.000,0.000,1,1,2.00,0,NONE
67,37.2890146667,127.1075055000,-12.916,4.193,0.000,0.000,0.000,1,1,2.00,0,NONE
68,37.2890155000,127.1075038333,-13.063,4.286,0.000,0.000,0.000,1,1,2.00,0,NONE
69,37.2890160000,127.1075021667,-13.211,4.341,0.000,0.000,0.000,1,1,2.00,0,NONE
70,37.2890165000,127.1075000000,-13.403,4.397,0.000,0.000,0.000,1,1,2.00,0,NONE
71,37.2890168333,127.1074978333,-13.595,4.434,0.000,0.000,0.000,1,1,2.00,0,NONE
72,37.2890175000,127.1074955000,-13.801,4.508,0.000,0.000,0.000,1,1,2.00,0,NONE
73,37.2890181667,127.1074933333,-13.993,4.583,0.000,0.000,0.000,1,1,2.00,0,NONE
74,37.2890188333,127.1074908333,-14.215,4.657,0.000,0.000,0.000,1,1,2.00,0,NONE
75,37.2890195000,127.1074883333,-14.436,4.731,0.000,0.000,0.000,1,1,2.00,0,NONE
76,37.2890200000,127.1074860000,-14.643,4.787,0.000,0.000,0.000,1,1,2.00,0,NONE
77,37.2890205000,127.1074833333,-14.879,4.842,0.000,0.000,0.000,1,1,2.00,0,NONE
78,37.2890211667,127.1074810000,-15.086,4.917,0.000,0.000,0.000,1,1,2.00,0,NONE
79,37.2890220000,127.1074785000,-15.307,5.009,0.000,0.000,0.000,1,1,2.00,0,NONE
80,37.2890228333,127.1074760000,-15.528,5.102,0.000,0.000,0.000,1,1,2.00,0,NONE
81,37.2890236667,127.1074735000,-15.750,5.195,0.000,0.000,0.000,1,1,2.00,0,NONE
82,37.2890243333,127.1074708333,-15.986,5.269,0.000,0.000,0.000,1,1,2.00,0,NONE
83,37.2890248333,127.1074681667,-16.222,5.325,0.000,0.000,0.000,1,1,2.00,0,NONE
84,37.2890255000,127.1074656667,-16.444,5.399,0.000,0.000,0.000,1,1,2.00,0,NONE
85,37.2890263333,127.1074630000,-16.680,5.492,0.000,0.000,0.000,1,1,2.00,0,NONE
86,37.2890271667,127.1074603333,-16.916,5.585,0.000,0.000,0.000,1,1,2.00,0,NONE
87,37.2890278333,127.1074576667,-17.152,5.659,0.000,0.000,0.000,1,1,2.00,0,NONE
88,37.2890285000,127.1074550000,-17.388,5.733,0.000,0.000,0.000,1,1,2.00,0,NONE
89,37.2890293333,127.1074521667,-17.639,5.826,0.000,0.000,0.000,1,1,2.00,0,NONE
90,37.2890301667,127.1074495000,-17.875,5.919,0.000,0.000,0.000,1,1,2.00,0,NONE
91,37.2890311667,127.1074468333,-18.112,6.030,0.000,0.000,0.000,1,1,2.00,0,NONE
92,37.2890318333,127.1074441667,-18.348,6.104,0.000,0.000,0.000,1,1,2.00,0,NONE
93,37.2890325000,127.1074413333,-18.599,6.178,0.000,0.000,0.000,1,1,2.00,0,NONE
94,37.2890331667,127.1074385000,-18.850,6.252,0.000,0.000,0.000,1,1,2.00,0,NONE
95,37.2890338333,127.1074360000,-19.071,6.327,0.000,0.000,0.000,1,1,2.00,0,NONE
96,37.2890346667,127.1074333333,-19.307,6.419,0.000,0.000,0.000,1,1,2.00,0,NONE
97,37.2890355000,127.1074308333,-19.529,6.512,0.000,0.000,0.000,1,1,2.00,0,NONE
98,37.2890361667,127.1074285000,-19.735,6.586,0.000,0.000,0.000,1,1,2.00,0,NONE
99,37.2890366667,127.1074261667,-19.942,6.642,0.000,0.000,0.000,1,1,2.00,0,NONE
100,37.2890371667,127.1074240000,-20.134,6.698,0.000,0.000,0.000,1,1,2.00,0,NONE
101,37.2890378333,127.1074220000,-20.311,6.772,0.000,0.000,0.000,1,1,2.00,0,NONE
102,37.2890383333,127.1074200000,-20.488,6.828,0.000,0.000,0.000,1,1,2.00,0,NONE
