index,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,event,source_segment_id,source_point_index
2797,32.513,75.092,178.582,1,9,2.00,NONE,SEG10,586
2798,32.313,75.100,178.876,1,9,2.00,NONE,SEG10,586
2799,32.113,75.104,178.876,1,9,2.00,NONE,SEG10,586
2800,31.913,75.108,178.876,1,9,2.00,NONE,SEG10,586
2801,31.714,75.112,178.845,1,9,2.00,NONE,SEG10,587
2802,31.514,75.116,178.805,1,9,2.00,NONE,SEG10,587
2803,31.314,75.120,178.765,1,9,2.00,NONE,SEG10,587
2804,31.114,75.123,178.725,1,9,2.00,NONE,SEG10,587
2805,30.914,75.128,178.716,1,9,2.00,NONE,SEG10,587
2806,30.714,75.132,178.716,1,9,2.00,NONE,SEG10,587
2807,30.514,75.137,178.659,1,9,2.00,NONE,SEG10,587
2808,30.314,75.141,178.461,1,9,2.00,NONE,SEG10,588
2809,30.114,75.146,178.263,1,9,2.00,NONE,SEG10,588
2810,29.914,75.150,178.065,1,9,2.00,NONE,SEG10,588
2811,29.714,75.156,177.924,1,9,2.00,NONE,SEG10,588
2812,29.514,75.163,177.924,1,9,2.00,NONE,SEG10,588
2813,29.314,75.170,177.924,1,9,2.00,NONE,SEG10,588
2814,29.114,75.177,177.807,1,9,2.00,NONE,SEG10,589
2815,28.915,75.184,177.662,1,9,2.00,NONE,SEG10,589
2816,28.715,75.192,177.517,1,9,2.00,NONE,SEG10,589
2817,28.515,75.199,177.372,1,9,2.00,NONE,SEG10,589
2818,28.315,75.208,177.344,1,9,2.00,NONE,SEG10,589
2819,28.115,75.217,177.344,1,9,2.00,NONE,SEG10,589
2820,27.915,75.226,177.385,1,9,2.00,NONE,SEG10,589
2821,27.716,75.236,177.486,1,9,2.00,NONE,SEG10,590
2822,27.516,75.245,177.587,1,9,2.00,NONE,SEG10,590
2823,27.316,75.254,177.689,1,9,2.00,NONE,SEG10,590
2824,27.116,75.263,177.749,1,9,2.00,NONE,SEG10,590
2825,26.916,75.271,177.749,1,9,2.00,NONE,SEG10,590
2826,26.717,75.279,177.749,1,9,2.00,NONE,SEG10,590
2827,26.517,75.286,177.738,1,9,2.00,NONE,SEG10,591
2828,26.317,75.294,177.727,1,9,2.00,NONE,SEG10,591
2829,26.117,75.302,177.716,1,9,2.00,NONE,SEG10,591
2830,25.917,75.310,177.706,1,9,2.00,NONE,SEG10,591
2831,25.717,75.318,177.706,1,9,2.00,NONE,SEG10,591
2832,25.517,75.326,177.706,1,9,2.00,NONE,SEG10,591
2833,25.318,75.334,177.713,1,9,2.00,NONE,SEG10,591
2834,25.118,75.342,177.724,1,9,2.00,NONE,SEG10,592
2835,24.918,75.350,177.735,1,9,2.00,NONE,SEG10,592
2836,24.718,75.358,177.746,1,9,2.00,NONE,SEG10,592
2837,24.518,75.366,177.750,1,9,2.00,NONE,SEG10,592
2838,24.318,75.374,177.750,1,9,2.00,NONE,SEG10,592
2839,24.119,75.382,177.895,1,9,2.00,NONE,SEG10,592
2840,23.919,75.390,178.209,1,9,2.00,NONE,SEG10,593
2841,23.719,75.397,178.522,1,9,2.00,NONE,SEG10,593
2842,23.519,75.405,178.836,1,9,2.00,NONE,SEG10,593
2843,23.319,75.411,179.005,1,9,2.00,NONE,SEG10,593
2844,23.119,75.415,179.005,1,9,2.00,NONE,SEG10,593
2845,22.919,75.418,179.084,1,9,2.00,NONE,SEG10,593
2846,22.719,75.421,179.350,1,9,2.00,NONE,SEG10,594
2847,22.519,75.425,179.615,1,9,2.00,NONE,SEG10,594
2848,22.319,75.428,179.881,1,9,2.00,NONE,SEG10,594
2849,22.119,75.431,-179.932,1,9,2.00,NONE,SEG10,594
2850,21.919,75.431,-179.932,1,9,2.00,NONE,SEG10,594
2851,21.719,75.430,-179.909,1,9,2.00,NONE,SEG10,594
2852,21.519,75.430,-179.769,1,9,2.00,NONE,SEG10,595
2853,21.319,75.430,-179.629,1,9,2.00,NONE,SEG10,595
2854,21.119,75.430,-179.490,1,9,2.00,NONE,SEG10,595
2855,20.919,75.429,-179.373,1,9,2.00,NONE,SEG10,595
2856,20.719,75.427,-179.373,1,9,2.00,NONE,SEG10,595
2857,20.519,75.425,-179.373,1,9,2.00,NONE,SEG10,595
2858,20.319,75.423,-179.306,1,9,2.00,NONE,SEG10,596
2859,20.119,75.420,-179.238,1,9,2.00,NONE,SEG10,596
2860,19.919,75.418,-179.170,1,9,2.00,NONE,SEG10,596
2861,19.719,75.416,-179.102,1,9,2.00,NONE,SEG10,596
2862,19.519,75.413,-179.101,1,9,2.00,NONE,SEG10,596
2863,19.319,75.410,-179.101,1,9,2.00,NONE,SEG10,596
2864,19.119,75.407,-179.076,1,9,2.00,NONE,SEG10,596
2865,18.920,75.403,-179.049,1,9,2.00,NONE,SEG10,597
2866,18.720,75.400,-179.023,1,9,2.00,NONE,SEG10,597
2867,18.520,75.397,-178.996,1,9,2.00,NONE,SEG10,597
2868,18.320,75.394,-178.994,1,9,2.00,NONE,SEG10,597
2869,18.120,75.390,-178.994,1,9,2.00,NONE,SEG10,597
2870,17.920,75.387,-179.035,1,9,2.00,NONE,SEG10,597
2871,17.720,75.383,-179.088,1,9,2.00,NONE,SEG10,598
2872,17.520,75.380,-179.141,1,9,2.00,NONE,SEG10,598
2873,17.320,75.376,-179.193,1,9,2.00,NONE,SEG10,598
2874,17.120,75.373,-179.205,1,9,2.00,NONE,SEG10,598
2875,16.920,75.370,-179.205,1,9,2.00,NONE,SEG10,598
2876,16.720,75.368,-179.275,1,9,2.00,NONE,SEG10,598
2877,16.520,75.365,-179.376,1,9,2.00,NONE,SEG10,599
2878,16.320,75.362,-179.477,1,9,2.00,NONE,SEG10,599
2879,16.120,75.359,-179.578,1,9,2.00,NONE,SEG10,599
2880,15.920,75.357,-179.609,1,9,2.00,NONE,SEG10,599
2881,15.720,75.356,-179.609,1,9,2.00,NONE,SEG10,599
2882,15.520,75.355,-179.661,1,9,2.00,NONE,SEG10,599
2883,15.320,75.353,-179.752,1,9,2.00,NONE,SEG10,600
2884,15.120,75.352,-179.843,1,9,2.00,NONE,SEG10,600
2885,14.920,75.351,-179.934,1,9,2.00,NONE,SEG10,600
2886,14.720,75.350,-179.972,1,9,2.00,NONE,SEG10,600
2887,14.520,75.350,-179.972,1,9,2.00,NONE,SEG10,600
2888,14.320,75.350,179.981,1,9,2.00,NONE,SEG10,600
2889,14.120,75.350,179.879,1,9,2.00,NONE,SEG10,601
2890,13.920,75.350,179.777,1,9,2.00,NONE,SEG10,601
2891,13.720,75.350,179.675,1,9,2.00,NONE,SEG10,601
2892,13.520,75.350,179.619,1,9,2.00,NONE,SEG10,601
2893,13.320,75.351,179.619,1,9,2.00,NONE,SEG10,601
2894,13.120,75.353,179.682,1,9,2.00,NONE,SEG10,601
2895,12.920,75.354,179.849,1,9,2.00,NONE,SEG10,602
2896,12.720,75.355,-179.985,1,9,2.00,NONE,SEG10,602
2897,12.520,75.357,-179.819,1,9,2.00,NONE,SEG10,602
2898,12.320,75.357,-179.715,1,9,2.00,NONE,SEG10,602
2899,12.120,75.356,-179.715,1,9,2.00,NONE,SEG10,602
2900,11.920,75.355,-179.713,1,9,2.00,NONE,SEG10,602
2901,11.720,75.354,-179.705,1,9,2.00,NONE,SEG10,603
2902,11.520,75.353,-179.698,1,9,2.00,NONE,SEG10,603
2903,11.320,75.352,-179.691,1,9,2.00,NONE,SEG10,603
2904,11.120,75.351,-179.686,1,9,2.00,NONE,SEG10,603
2905,10.920,75.350,-179.686,1,9,2.00,NONE,SEG10,603
2906,10.720,75.349,-179.684,1,9,2.00,NONE,SEG10,603
2907,10.520,75.348,-179.675,1,9,2.00,NONE,SEG10,604
2908,10.320,75.347,-179.665,1,9,2.00,NONE,SEG10,604
2909,10.120,75.346,-179.656,1,9,2.00,NONE,SEG10,604
2910,9.920,75.345,-179.649,1,9,2.00,NONE,SEG10,604
2911,9.720,75.343,-179.649,1,9,2.00,NONE,SEG10,604
2912,9.520,75.342,-179.683,1,9,2.00,NONE,SEG10,604
2913,9.320,75.341,-179.830,1,9,2.00,NONE,SEG10,605
2914,9.120,75.340,-179.977,1,9,2.00,NONE,SEG10,605
2915,8.920,75.338,179.876,1,9,2.00,NONE,SEG10,605
2916,8.720,75.338,179.762,1,9,2.00,NONE,SEG10,605
2917,8.520,75.339,179.762,1,9,2.00,NONE,SEG10,605
2918,8.320,75.339,179.811,1,9,2.00,NONE,SEG10,605
2919,8.120,75.340,-179.890,1,9,2.00,NONE,SEG10,606
2920,7.920,75.341,-179.590,1,9,2.00,NONE,SEG10,606
2921,7.720,75.342,-179.290,1,9,2.00,NONE,SEG10,606
2922,7.520,75.342,-179.039,1,9,2.00,NONE,SEG10,606
2923,7.320,75.339,-179.039,1,9,2.00,NONE,SEG10,606
2924,7.120,75.335,-179.028,1,9,2.00,NONE,SEG10,606
2925,6.920,75.332,-178.944,1,9,2.00,NONE,SEG10,607
2926,6.720,75.329,-178.859,1,9,2.00,NONE,SEG10,607
2927,6.520,75.325,-178.775,1,9,2.00,NONE,SEG10,607
2928,6.320,75.322,-178.701,1,9,2.00,NONE,SEG10,607
2929,6.120,75.317,-178.701,1,9,2.00,NONE,SEG10,607
2930,5.920,75.313,-178.681,1,9,2.00,NONE,SEG10,607
2931,5.720,75.308,-178.368,1,9,2.00,NONE,SEG10,608
2932,5.520,75.304,-178.054,1,9,2.00,NONE,SEG10,608
2933,5.320,75.299,-177.741,1,9,2.00,NONE,SEG10,608
2934,5.120,75.294,-177.447,1,9,2.00,NONE,SEG10,608
2935,4.921,75.285,-177.447,1,9,2.00,NONE,SEG10,608
2936,4.721,75.276,-177.430,1,9,2.00,NONE,SEG10,608
2937,4.521,75.268,-176.672,1,9,2.00,NONE,SEG10,609
2938,4.321,75.259,-175.914,1,9,2.00,NONE,SEG10,609
2939,4.121,75.250,-175.155,1,9,2.00,NONE,SEG10,609
2940,3.922,75.241,-174.415,1,9,2.00,NONE,SEG10,609
2941,3.723,75.221,-174.415,1,9,2.00,NONE,SEG10,609
2942,3.524,75.202,-174.299,1,9,2.00,NONE,SEG10,609
2943,3.325,75.182,-173.011,1,9,2.00,NONE,SEG10,610
2944,3.125,75.163,-171.721,1,9,2.00,NONE,SEG10,610
2945,2.926,75.143,-170.432,1,9,2.00,NONE,SEG10,610
2946,2.728,75.122,-169.259,1,9,2.00,NONE,SEG10,610
2947,2.531,75.085,-169.259,1,9,2.00,NONE,SEG10,610
2948,2.335,75.048,-168.926,1,9,2.00,NONE,SEG10,610
2949,2.138,75.010,-167.497,1,9,2.00,NONE,SEG10,611
2950,1.942,74.973,-166.068,1,9,2.00,NONE,SEG10,611
2951,1.745,74.936,-164.639,1,9,2.00,NONE,SEG10,611
2952,1.550,74.894,-163.543,1,9,2.00,NONE,SEG10,611
2953,1.358,74.837,-163.543,1,9,2.00,NONE,SEG10,611
2954,1.166,74.781,-162.648,1,9,2.00,NONE,SEG10,611
2955,0.974,74.724,-160.488,1,9,2.00,NONE,SEG10,612
2956,0.783,74.667,-158.324,1,9,2.00,NONE,SEG10,612
2957,0.591,74.611,-156.163,1,9,2.00,NONE,SEG10,612
2958,0.403,74.542,-154.897,1,9,2.00,NONE,SEG10,612
2959,0.222,74.458,-154.897,1,9,2.00,NONE,SEG10,612
2960,0.041,74.373,-152.725,1,9,2.00,NONE,SEG10,612
2961,-0.140,74.288,-149.680,1,9,2.00,NONE,SEG10,613
2962,-0.321,74.203,-146.629,1,9,2.00,NONE,SEG10,613
2963,-0.502,74.118,-143.591,1,9,2.00,NONE,SEG10,613
2964,-0.668,74.007,-142.722,1,9,2.00,NONE,SEG10,613
2965,-0.827,73.886,-142.722,1,9,2.00,NONE,SEG10,613
2966,-0.986,73.765,-139.998,1,9,2.00,NONE,SEG10,613
2967,-1.145,73.644,-136.932,1,9,2.00,NONE,SEG10,614
2968,-1.304,73.523,-133.863,1,9,2.00,NONE,SEG10,614
2969,-1.463,73.402,-130.811,1,9,2.00,NONE,SEG10,614
2970,-1.596,73.253,-130.480,1,9,2.00,NONE,SEG10,614
2971,-1.726,73.101,-130.480,1,9,2.00,NONE,SEG10,614
2972,-1.856,72.949,-128.112,1,9,2.00,NONE,SEG10,614
2973,-1.986,72.797,-125.687,1,9,2.00,NONE,SEG10,615
2974,-2.116,72.645,-123.263,1,9,2.00,NONE,SEG10,615
2975,-2.246,72.492,-120.847,1,9,2.00,NONE,SEG10,615
2976,-2.349,72.321,-120.800,1,9,2.00,NONE,SEG10,615
2977,-2.451,72.149,-120.800,1,9,2.00,NONE,SEG10,615
2978,-2.553,71.977,-118.884,1,9,2.00,NONE,SEG10,615
2979,-2.656,71.806,-116.544,1,9,2.00,NONE,SEG10,616
2980,-2.758,71.634,-114.202,1,9,2.00,NONE,SEG10,616
2981,-2.861,71.462,-111.867,1,9,2.00,NONE,SEG10,616
2982,-2.939,71.278,-111.447,1,9,2.00,NONE,SEG10,616
2983,-3.012,71.092,-111.447,1,9,2.00,NONE,SEG10,616
2984,-3.085,70.906,-110.169,1,9,2.00,NONE,SEG10,616
2985,-3.158,70.720,-108.166,1,9,2.00,NONE,SEG10,617
2986,-3.232,70.534,-106.162,1,9,2.00,NONE,SEG10,617
2987,-3.305,70.348,-104.160,1,9,2.00,NONE,SEG10,617
2988,-3.361,70.156,-103.436,1,9,2.00,NONE,SEG10,617
2989,-3.407,69.962,-103.436,1,9,2.00,NONE,SEG10,617
2990,-3.454,69.767,-103.176,1,9,2.00,NONE,SEG10,617
2991,-3.500,69.573,-102.000,1,9,2.00,NONE,SEG10,618
2992,-3.547,69.378,-100.824,1,9,2.00,NONE,SEG10,618
2993,-3.593,69.184,-99.648,1,9,2.00,NONE,SEG10,618
2994,-3.636,68.988,-98.731,1,9,2.00,NONE,SEG10,618
2995,-3.666,68.791,-98.731,1,9,2.00,NONE,SEG10,618
2996,-3.697,68.593,-98.596,1,9,2.00,NONE,SEG10,618
2997,-3.727,68.395,-97.820,1,9,2.00,NONE,SEG10,619
2998,-3.758,68.198,-97.043,1,9,2.00,NONE,SEG10,619
2999,-3.788,68.000,-96.267,1,9,2.00,NONE,SEG10,619
3000,-3.816,67.802,-95.626,1,9,2.00,NONE,SEG10,619
3001,-3.836,67.603,-95.626,1,9,2.00,NONE,SEG10,619
3002,-3.856,67.404,-95.198,1,9,2.00,NONE,SEG10,619
3003,-3.875,67.205,-94.220,1,9,2.00,NONE,SEG10,620
3004,-3.895,67.006,-93.243,1,9,2.00,NONE,SEG10,620
3005,-3.914,66.807,-92.265,1,9,2.00,NONE,SEG10,620
3006,-3.928,66.607,-91.716,1,9,2.00,NONE,SEG10,620
3007,-3.934,66.408,-91.716,1,9,2.00,NONE,SEG10,620
3008,-3.940,66.208,-91.602,1,9,2.00,NONE,SEG10,620
3009,-3.946,66.008,-91.471,1,9,2.00,NONE,SEG10,621
3010,-3.952,65.808,-91.341,1,9,2.00,NONE,SEG10,621
3011,-3.958,65.608,-91.210,1,9,2.00,NONE,SEG10,621
3012,-3.962,65.408,-91.194,1,9,2.00,NONE,SEG10,621
3013,-3.967,65.208,-91.171,1,9,2.00,NONE,SEG10,621
3014,-3.971,65.008,-91.069,1,9,2.00,NONE,SEG10,622
3015,-3.975,64.808,-90.967,1,9,2.00,NONE,SEG10,622
3016,-3.979,64.608,-90.865,1,9,2.00,NONE,SEG10,622
3017,-3.983,64.408,-90.787,1,9,2.00,NONE,SEG10,622
3018,-3.986,64.208,-90.787,1,9,2.00,NONE,SEG10,622
3019,-3.988,64.008,-90.691,1,9,2.00,NONE,SEG10,622
3020,-3.991,63.808,-90.562,1,9,2.00,NONE,SEG10,623
3021,-3.994,63.608,-90.434,1,9,2.00,NONE,SEG10,623
3022,-3.997,63.408,-90.305,1,9,2.00,NONE,SEG10,623
3023,-3.998,63.208,-90.273,1,9,2.00,NONE,SEG10,623
3024,-3.999,63.008,-90.276,1,9,2.00,NONE,SEG10,623
3025,-4.000,62.808,-90.325,1,9,2.00,NONE,SEG10,623
3026,-4.001,62.608,-90.374,1,9,2.00,NONE,SEG10,624
3027,-4.002,62.408,-90.423,1,9,2.00,NONE,SEG10,624
3028,-4.003,62.208,-90.468,1,9,2.00,NONE,SEG10,624
3029,-4.004,62.008,-90.468,1,9,2.00,NONE,SEG10,624
3030,-4.006,61.808,-90.458,1,9,2.00,NONE,SEG10,624
3031,-4.008,61.608,-90.390,1,9,2.00,NONE,SEG10,625
3032,-4.009,61.408,-90.323,1,9,2.00,NONE,SEG10,625
3033,-4.011,61.208,-90.256,1,9,2.00,NONE,SEG10,625
3034,-4.012,61.008,-90.199,1,9,2.00,NONE,SEG10,625
3035,-4.013,60.808,-90.199,1,9,2.00,NONE,SEG10,625
3036,-4.014,60.608,-90.196,1,9,2.00,NONE,SEG10,625
3037,-4.015,60.408,-90.172,1,9,2.00,NONE,SEG10,626
3038,-4.015,60.208,-90.148,1,9,2.00,NONE,SEG10,626
3039,-4.016,60.008,-90.124,1,9,2.00,NONE,SEG10,626
3040,-4.017,59.808,-90.103,1,9,2.00,NONE,SEG10,626
3041,-4.017,59.608,-90.103,1,9,2.00,NONE,SEG10,626
3042,-4.017,59.408,-90.164,1,9,2.00,NONE,SEG10,626
3043,-4.018,59.208,-90.348,1,9,2.00,NONE,SEG10,627
3044,-4.018,59.008,-90.531,1,9,2.00,NONE,SEG10,627
3045,-4.018,58.808,-90.715,1,9,2.00,NONE,SEG10,627
3046,-4.020,58.608,-90.837,1,9,2.00,NONE,SEG10,627
3047,-4.023,58.408,-90.837,1,9,2.00,NONE,SEG10,627
3048,-4.025,58.208,-90.823,1,9,2.00,NONE,SEG10,627
3049,-4.028,58.008,-90.801,1,9,2.00,NONE,SEG10,628
3050,-4.031,57.808,-90.780,1,9,2.00,NONE,SEG10,628
3051,-4.034,57.608,-90.758,1,9,2.00,NONE,SEG10,628
3052,-4.037,57.408,-90.750,1,9,2.00,NONE,SEG10,628
3053,-4.040,57.208,-90.753,1,9,2.00,NONE,SEG10,628
3054,-4.042,57.008,-90.765,1,9,2.00,NONE,SEG10,628
3055,-4.045,56.809,-90.778,1,9,2.00,NONE,SEG10,629
3056,-4.047,56.609,-90.790,1,9,2.00,NONE,SEG10,629
3057,-4.050,56.409,-90.800,1,9,2.00,NONE,SEG10,629
3058,-4.053,56.209,-90.803,1,9,2.00,NONE,SEG10,629
3059,-4.056,56.009,-91.010,1,9,2.00,NONE,SEG10,629
3060,-4.058,55.809,-91.216,1,9,2.00,NONE,SEG10,630
3061,-4.061,55.609,-91.423,1,9,2.00,NONE,SEG10,630
3062,-4.064,55.409,-91.627,1,9,2.00,NONE,SEG10,630
3063,-4.070,55.209,-91.621,1,9,2.00,NONE,SEG10,630
3064,-4.075,55.009,-91.566,1,9,2.00,NONE,SEG10,630
3065,-4.081,54.809,-91.510,1,9,2.00,NONE,SEG10,631
3066,-4.087,54.609,-91.455,1,9,2.00,NONE,SEG10,631
3067,-4.092,54.409,-91.405,1,9,2.00,NONE,SEG10,631
3068,-4.097,54.209,-91.382,1,9,2.00,NONE,SEG10,631
3069,-4.102,54.009,-91.191,1,9,2.00,NONE,SEG10,631
3070,-4.107,53.809,-90.999,1,9,2.00,NONE,SEG10,632
3071,-4.112,53.609,-90.808,1,9,2.00,NONE,SEG10,632
3072,-4.117,53.409,-90.640,1,9,2.00,NONE,SEG10,632
3073,-4.119,53.209,-90.644,1,9,2.00,NONE,SEG10,632
3074,-4.121,53.009,-90.719,1,9,2.00,NONE,SEG10,632
3075,-4.123,52.809,-90.793,1,9,2.00,NONE,SEG10,633
3076,-4.126,52.609,-90.868,1,9,2.00,NONE,SEG10,633
3077,-4.128,52.409,-90.938,1,9,2.00,NONE,SEG10,633
3078,-4.131,52.209,-90.938,1,9,2.00,NONE,SEG10,633
3079,-4.134,52.009,-91.057,1,9,2.00,NONE,SEG10,633
3080,-4.138,51.809,-91.183,1,9,2.00,NONE,SEG10,634
3081,-4.141,51.610,-91.309,1,9,2.00,NONE,SEG10,634
3082,-4.144,51.410,-91.436,1,9,2.00,NONE,SEG10,634
3083,-4.149,51.210,-91.439,1,9,2.00,NONE,SEG10,634
3084,-4.154,51.010,-91.353,1,9,2.00,NONE,SEG10,634
3085,-4.159,50.810,-91.268,1,9,2.00,NONE,SEG10,635
3086,-4.164,50.610,-91.182,1,9,2.00,NONE,SEG10,635
3087,-4.169,50.410,-91.101,1,9,2.00,NONE,SEG10,635
3088,-4.173,50.210,-91.122,1,9,2.00,NONE,SEG10,635
3089,-4.177,50.010,-91.254,1,9,2.00,NONE,SEG10,635
3090,-4.181,49.810,-91.387,1,9,2.00,NONE,SEG10,636
3091,-4.185,49.610,-91.519,1,9,2.00,NONE,SEG10,636
3092,-4.189,49.410,-91.630,1,9,2.00,NONE,SEG10,636
3093,-4.194,49.210,-91.777,1,9,2.00,NONE,SEG10,636
3094,-4.200,49.010,-92.036,1,9,2.00,NONE,SEG10,636
3095,-4.206,48.810,-92.296,1,9,2.00,NONE,SEG10,637
3096,-4.211,48.610,-92.555,1,9,2.00,NONE,SEG10,637
3097,-4.219,48.411,-92.595,1,9,2.00,NONE,SEG10,637
3098,-4.229,48.211,-92.434,1,9,2.00,NONE,SEG10,637
3099,-4.238,48.011,-92.273,1,9,2.00,NONE,SEG10,638
3100,-4.247,47.811,-92.112,1,9,2.00,NONE,SEG10,638
3101,-4.255,47.611,-92.061,1,9,2.00,NONE,SEG10,638
3102,-4.263,47.411,-92.126,1,9,2.00,NONE,SEG10,638
3103,-4.270,47.212,-92.190,1,9,2.00,NONE,SEG10,639
3104,-4.277,47.012,-92.254,1,9,2.00,NONE,SEG10,639
3105,-4.284,46.812,-92.357,1,9,2.00,NONE,SEG10,639
3106,-4.292,46.612,-92.441,1,9,2.00,NONE,SEG10,639
3107,-4.300,46.412,-92.526,1,9,2.00,NONE,SEG10,640
3108,-4.308,46.212,-92.519,1,9,2.00,NONE,SEG10,640
3109,-4.317,46.013,-92.325,1,9,2.00,NONE,SEG10,640
3110,-4.326,45.813,-92.119,1,9,2.00,NONE,SEG10,641
3111,-4.335,45.613,-91.914,1,9,2.00,NONE,SEG10,641
3112,-4.343,45.413,-91.638,1,9,2.00,NONE,SEG10,641
3113,-4.350,45.213,-91.471,1,9,2.00,NONE,SEG10,641
3114,-4.356,45.013,-91.303,1,10,2.00,NONE,SEG11,642
3115,-4.362,44.813,-91.340,1,10,2.00,NONE,SEG11,642
3116,-4.366,44.613,-91.740,1,10,2.00,NONE,SEG11,642
3117,-4.370,44.413,-92.145,1,10,2.00,NONE,SEG11,643
3118,-4.374,44.214,-92.484,1,10,2.00,NONE,SEG11,643
3119,-4.381,44.014,-92.277,1,10,2.00,NONE,SEG11,643
3120,-4.390,43.814,-91.869,1,10,2.00,NONE,SEG11,643
3121,-4.400,43.614,-91.461,1,10,2.00,NONE,SEG11,644
3122,-4.409,43.414,-91.046,1,10,2.00,NONE,SEG11,644
3123,-4.413,43.214,-90.926,1,10,2.00,NONE,SEG11,644
3124,-4.417,43.014,-90.806,1,10,2.00,NONE,SEG11,645
3125,-4.420,42.814,-90.687,1,10,2.00,NONE,SEG11,645
3126,-4.423,42.614,-90.484,1,10,2.00,NONE,SEG11,645
3127,-4.426,42.414,-90.291,1,10,2.00,NONE,SEG11,645
3128,-4.428,42.214,-90.099,1,10,2.00,NONE,SEG11,646
3129,-4.430,42.015,-89.906,1,10,2.00,NONE,SEG11,646
3130,-4.430,41.815,-89.568,1,10,2.00,NONE,SEG11,646
3131,-4.430,41.615,-89.223,1,10,2.00,NONE,SEG11,646
3132,-4.429,41.415,-88.878,1,10,2.00,NONE,SEG11,647
3133,-4.429,41.215,-88.532,1,10,2.00,NONE,SEG11,647
3134,-4.424,41.015,-87.790,1,10,2.00,NONE,SEG11,647
3135,-4.419,40.815,-86.560,1,10,2.00,NONE,SEG11,647
3136,-4.413,40.615,-85.329,1,10,2.00,NONE,SEG11,648
3137,-4.408,40.415,-84.098,1,10,2.00,NONE,SEG11,648
3138,-4.393,40.216,-83.566,1,10,2.00,NONE,SEG11,648
3139,-4.371,40.017,-82.415,1,10,2.00,NONE,SEG11,648
3140,-4.348,39.818,-81.107,1,10,2.00,NONE,SEG11,649
3141,-4.326,39.619,-79.799,1,10,2.00,NONE,SEG11,649
3142,-4.304,39.421,-78.493,1,10,2.00,NONE,SEG11,649
3143,-4.265,39.224,-77.662,1,10,2.00,NONE,SEG11,649
3144,-4.225,39.028,-75.363,1,10,2.00,NONE,SEG11,649
3145,-4.184,38.833,-73.060,1,10,2.00,NONE,SEG11,650
3146,-4.144,38.637,-70.759,1,10,2.00,NONE,SEG11,650
3147,-4.095,38.443,-69.136,1,10,2.00,NONE,SEG11,650
3148,-4.023,38.257,-66.869,1,10,2.00,NONE,SEG11,650
3149,-3.952,38.070,-64.131,1,10,2.00,NONE,SEG11,651
3150,-3.881,37.883,-61.391,1,10,2.00,NONE,SEG11,651
3151,-3.810,37.696,-58.660,1,10,2.00,NONE,SEG11,651
3152,-3.710,37.523,-57.564,1,10,2.00,NONE,SEG11,651
3153,-3.605,37.353,-55.236,1,10,2.00,NONE,SEG11,651
3154,-3.499,37.183,-52.903,1,10,2.00,NONE,SEG11,652
3155,-3.394,37.013,-50.572,1,10,2.00,NONE,SEG11,652
3156,-3.281,36.848,-48.878,1,10,2.00,NONE,SEG11,652
3157,-3.150,36.698,-46.746,1,10,2.00,NONE,SEG11,652
3158,-3.018,36.547,-44.436,1,10,2.00,NONE,SEG11,653
3159,-2.887,36.396,-42.126,1,10,2.00,NONE,SEG11,653
3160,-2.755,36.246,-39.822,1,10,2.00,NONE,SEG11,653
3161,-2.603,36.116,-38.848,1,10,2.00,NONE,SEG11,653
3162,-2.449,35.989,-37.471,1,10,2.00,NONE,SEG11,653
3163,-2.295,35.861,-36.093,1,10,2.00,NONE,SEG11,654
3164,-2.141,35.734,-34.716,1,10,2.00,NONE,SEG11,654
3165,-1.980,35.615,-34.053,1,10,2.00,NONE,SEG11,654
3166,-1.815,35.503,-33.035,1,10,2.00,NONE,SEG11,654
3167,-1.649,35.390,-32.016,1,10,2.00,NONE,SEG11,655
3168,-1.484,35.278,-30.997,1,10,2.00,NONE,SEG11,655
3169,-1.318,35.167,-30.068,1,10,2.00,NONE,SEG11,655
3170,-1.144,35.067,-29.870,1,10,2.00,NONE,SEG11,655
3171,-0.971,34.967,-29.486,1,10,2.00,NONE,SEG11,655
3172,-0.798,34.866,-29.103,1,10,2.00,NONE,SEG11,656
3173,-0.625,34.766,-28.719,1,10,2.00,NONE,SEG11,656
3174,-0.451,34.668,-28.533,1,10,2.00,NONE,SEG11,656
3175,-0.275,34.573,-28.414,1,10,2.00,NONE,SEG11,656
3176,-0.099,34.477,-28.296,1,10,2.00,NONE,SEG11,657
3177,0.076,34.382,-28.177,1,10,2.00,NONE,SEG11,657
3178,0.252,34.286,-28.059,1,10,2.00,NONE,SEG11,657
3179,0.429,34.192,-28.104,1,10,2.00,NONE,SEG11,657
3180,0.605,34.098,-28.481,1,10,2.00,NONE,SEG11,657
3181,0.782,34.004,-28.857,1,10,2.00,NONE,SEG11,658
3182,0.958,33.910,-29.233,1,10,2.00,NONE,SEG11,658
3183,1.134,33.815,-29.564,1,10,2.00,NONE,SEG11,658
3184,1.308,33.717,-29.725,1,10,2.00,NONE,SEG11,658
3185,1.482,33.618,-30.585,1,10,2.00,NONE,SEG11,658
3186,1.656,33.519,-31.446,1,10,2.00,NONE,SEG11,659
3187,1.830,33.421,-32.306,1,10,2.00,NONE,SEG11,659
3188,2.003,33.320,-33.005,1,10,2.00,NONE,SEG11,659
3189,2.171,33.211,-33.595,1,10,2.00,NONE,SEG11,659
3190,2.338,33.102,-35.197,1,10,2.00,NONE,SEG11,659
