index,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,event,source_segment_id,source_point_index
934,39.884,63.747,-39.294,1,5,2.00,NONE,SEG05,193
935,40.045,63.628,-41.362,1,5,2.00,NONE,SEG05,193
936,40.206,63.510,-43.427,1,5,2.00,NONE,SEG05,193
937,40.359,63.382,-44.518,1,5,2.00,NONE,SEG05,193
938,40.502,63.241,-44.518,1,5,2.00,NONE,SEG05,193
939,40.644,63.101,-47.085,1,5,2.00,NONE,SEG05,193
940,40.787,62.961,-49.932,1,5,2.00,NONE,SEG05,194
941,40.929,62.821,-52.781,1,5,2.00,NONE,SEG05,194
942,41.072,62.680,-55.617,1,5,2.00,NONE,SEG05,194
943,41.187,62.517,-55.886,1,5,2.00,NONE,SEG05,194
944,41.299,62.352,-56.875,1,5,2.00,NONE,SEG05,194
945,41.411,62.186,-60.420,1,5,2.00,NONE,SEG05,195
946,41.524,62.020,-63.985,1,5,2.00,NONE,SEG05,195
947,41.636,61.855,-67.543,1,5,2.00,NONE,SEG05,195
948,41.736,61.683,-70.103,1,5,2.00,NONE,SEG05,195
949,41.804,61.495,-70.103,1,5,2.00,NONE,SEG05,195
950,41.872,61.307,-71.904,1,5,2.00,NONE,SEG05,195
951,41.940,61.119,-74.777,1,5,2.00,NONE,SEG05,196
952,42.008,60.931,-77.655,1,5,2.00,NONE,SEG05,196
953,42.076,60.743,-80.524,1,5,2.00,NONE,SEG05,196
954,42.120,60.549,-81.594,1,5,2.00,NONE,SEG05,196
955,42.149,60.351,-81.796,1,5,2.00,NONE,SEG05,196
956,42.178,60.153,-83.313,1,5,2.00,NONE,SEG05,196
957,42.208,59.955,-84.832,1,5,2.00,NONE,SEG05,197
958,42.237,59.757,-86.350,1,5,2.00,NONE,SEG05,197
959,42.263,59.559,-87.665,1,5,2.00,NONE,SEG05,197
960,42.271,59.359,-87.665,1,5,2.00,NONE,SEG05,197
961,42.280,59.159,-88.296,1,5,2.00,NONE,SEG05,197
962,42.288,58.960,-89.338,1,5,2.00,NONE,SEG05,198
963,42.296,58.760,-90.381,1,5,2.00,NONE,SEG05,198
964,42.304,58.560,-91.423,1,5,2.00,NONE,SEG05,198
965,42.303,58.360,-91.834,1,5,2.00,NONE,SEG05,198
966,42.297,58.160,-91.834,1,5,2.00,NONE,SEG05,198
967,42.291,57.960,-92.366,1,5,2.00,NONE,SEG05,198
968,42.284,57.760,-92.951,1,5,2.00,NONE,SEG05,199
969,42.278,57.560,-93.535,1,5,2.00,NONE,SEG05,199
970,42.271,57.361,-94.119,1,5,2.00,NONE,SEG05,199
971,42.258,57.161,-94.172,1,5,2.00,NONE,SEG05,199
972,42.243,56.962,-93.410,1,5,2.00,NONE,SEG05,199
973,42.228,56.762,-92.137,1,5,2.00,NONE,SEG05,200
974,42.214,56.563,-90.863,1,5,2.00,NONE,SEG05,200
975,42.199,56.363,-89.589,1,5,2.00,NONE,SEG05,200
976,42.195,56.163,-89.078,1,5,2.00,NONE,SEG05,200
977,42.199,55.963,-87.877,1,5,2.00,NONE,SEG05,200
978,42.202,55.763,-85.732,1,5,2.00,NONE,SEG05,201
979,42.205,55.564,-83.585,1,5,2.00,NONE,SEG05,201
980,42.208,55.364,-81.441,1,5,2.00,NONE,SEG05,201
981,42.228,55.165,-80.498,1,5,2.00,NONE,SEG05,201
982,42.261,54.968,-79.337,1,5,2.00,NONE,SEG05,201
983,42.294,54.771,-77.585,1,5,2.00,NONE,SEG05,202
984,42.327,54.573,-75.833,1,5,2.00,NONE,SEG05,202
985,42.360,54.376,-74.082,1,5,2.00,NONE,SEG05,202
986,42.409,54.182,-73.491,1,5,2.00,NONE,SEG05,202
987,42.466,53.991,-71.558,1,5,2.00,NONE,SEG05,202
988,42.523,53.799,-69.375,1,5,2.00,NONE,SEG05,203
989,42.580,53.607,-67.192,1,5,2.00,NONE,SEG05,203
990,42.636,53.415,-65.013,1,5,2.00,NONE,SEG05,203
991,42.718,53.233,-64.320,1,5,2.00,NONE,SEG05,203
992,42.804,53.052,-62.462,1,5,2.00,NONE,SEG05,203
993,42.889,52.871,-60.601,1,5,2.00,NONE,SEG05,204
994,42.974,52.691,-58.741,1,5,2.00,NONE,SEG05,204
995,43.065,52.513,-57.329,1,5,2.00,NONE,SEG05,204
996,43.173,52.344,-56.786,1,5,2.00,NONE,SEG05,204
997,43.281,52.176,-54.987,1,5,2.00,NONE,SEG05,204
998,43.389,52.008,-53.185,1,5,2.00,NONE,SEG05,205
999,43.497,51.839,-51.385,1,5,2.00,NONE,SEG05,205
1000,43.611,51.675,-50.128,1,5,2.00,NONE,SEG05,205
1001,43.739,51.522,-49.604,1,5,2.00,NONE,SEG05,205
1002,43.867,51.368,-48.367,1,5,2.00,NONE,SEG05,205
1003,43.995,51.215,-47.128,1,5,2.00,NONE,SEG05,206
1004,44.124,51.061,-45.890,1,5,2.00,NONE,SEG05,206
1005,44.257,50.913,-45.176,1,5,2.00,NONE,SEG05,206
1006,44.398,50.771,-44.543,1,5,2.00,NONE,SEG05,206
1007,44.539,50.629,-42.847,1,5,2.00,NONE,SEG05,206
1008,44.680,50.487,-41.148,1,5,2.00,NONE,SEG05,207
1009,44.821,50.345,-39.451,1,5,2.00,NONE,SEG05,207
1010,44.968,50.210,-38.388,1,5,2.00,NONE,SEG05,207
1011,45.125,50.086,-37.963,1,5,2.00,NONE,SEG05,207
1012,45.282,49.962,-36.165,1,5,2.00,NONE,SEG05,207
1013,45.438,49.837,-34.365,1,5,2.00,NONE,SEG05,208
1014,45.595,49.713,-32.565,1,5,2.00,NONE,SEG05,208
1015,45.755,49.594,-31.192,1,5,2.00,NONE,SEG05,208
1016,45.926,49.490,-31.011,1,5,2.00,NONE,SEG05,208
1017,46.097,49.387,-29.011,1,5,2.00,NONE,SEG05,208
1018,46.268,49.283,-27.006,1,5,2.00,NONE,SEG05,209
1019,46.440,49.180,-25.003,1,5,2.00,NONE,SEG05,209
1020,46.612,49.078,-23.184,1,5,2.00,NONE,SEG05,209
1021,46.796,49.000,-23.184,1,5,2.00,NONE,SEG05,209
1022,46.980,48.921,-21.347,1,5,2.00,NONE,SEG05,209
1023,47.163,48.842,-19.402,1,5,2.00,NONE,SEG05,210
1024,47.347,48.763,-17.457,1,5,2.00,NONE,SEG05,210
1025,47.531,48.685,-15.517,1,5,2.00,NONE,SEG05,210
1026,47.723,48.630,-15.413,1,5,2.00,NONE,SEG05,210
1027,47.916,48.577,-13.788,1,5,2.00,NONE,SEG05,210
1028,48.109,48.524,-11.687,1,5,2.00,NONE,SEG05,211
1029,48.302,48.471,-9.586,1,5,2.00,NONE,SEG05,211
1030,48.495,48.417,-7.488,1,5,2.00,NONE,SEG05,211
1031,48.692,48.386,-7.015,1,5,2.00,NONE,SEG05,211
1032,48.890,48.362,-5.695,1,5,2.00,NONE,SEG05,211
1033,49.089,48.338,-3.591,1,5,2.00,NONE,SEG05,212
1034,49.287,48.313,-1.485,1,5,2.00,NONE,SEG05,212
1035,49.486,48.289,0.618,1,5,2.00,NONE,SEG05,212
1036,49.685,48.283,1.401,1,5,2.00,NONE,SEG05,212
1037,49.885,48.288,2.255,1,5,2.00,NONE,SEG05,212
1038,50.085,48.293,4.061,1,5,2.00,NONE,SEG05,213
1039,50.285,48.297,5.869,1,5,2.00,NONE,SEG05,213
1040,50.485,48.302,7.676,1,5,2.00,NONE,SEG05,213
1041,50.684,48.319,8.627,1,5,2.00,NONE,SEG05,213
1042,50.882,48.349,9.117,1,5,2.00,NONE,SEG05,213
1043,51.079,48.379,10.564,1,5,2.00,NONE,SEG05,213
1044,51.277,48.409,12.012,1,5,2.00,NONE,SEG05,214
1045,51.475,48.439,13.460,1,5,2.00,NONE,SEG05,214
1046,51.671,48.476,14.418,1,5,2.00,NONE,SEG05,214
1047,51.865,48.526,14.832,1,5,2.00,NONE,SEG05,214
1048,52.059,48.575,16.202,1,5,2.00,NONE,SEG05,214
1049,52.252,48.625,17.572,1,5,2.00,NONE,SEG05,215
1050,52.446,48.675,18.942,1,5,2.00,NONE,SEG05,215
1051,52.638,48.730,19.898,1,5,2.00,NONE,SEG05,215
1052,52.826,48.798,20.321,1,5,2.00,NONE,SEG05,215
1053,53.014,48.866,21.469,1,5,2.00,NONE,SEG05,215
1054,53.202,48.934,22.618,1,5,2.00,NONE,SEG05,216
1055,53.390,49.002,23.766,1,5,2.00,NONE,SEG05,216
1056,53.576,49.076,24.492,1,5,2.00,NONE,SEG05,216
1057,53.758,49.159,25.067,1,5,2.00,NONE,SEG05,216
1058,53.940,49.242,26.263,1,5,2.00,NONE,SEG05,216
1059,54.122,49.325,27.459,1,5,2.00,NONE,SEG05,217
1060,54.304,49.408,28.655,1,5,2.00,NONE,SEG05,217
1061,54.482,49.498,29.277,1,5,2.00,NONE,SEG05,217
1062,54.657,49.596,29.434,1,5,2.00,NONE,SEG05,217
1063,54.831,49.693,29.744,1,5,2.00,NONE,SEG05,217
1064,55.006,49.791,30.053,1,5,2.00,NONE,SEG05,218
1065,55.180,49.889,30.362,1,5,2.00,NONE,SEG05,218
1066,55.354,49.989,30.513,1,5,2.00,NONE,SEG05,218
1067,55.526,50.090,30.367,1,5,2.00,NONE,SEG05,218
1068,55.698,50.192,30.143,1,5,2.00,NONE,SEG05,219
1069,55.871,50.293,29.918,1,5,2.00,NONE,SEG05,219
1070,56.043,50.395,29.694,1,5,2.00,NONE,SEG05,219
1071,56.216,50.495,29.616,1,5,2.00,NONE,SEG05,219
1072,56.390,50.593,29.173,1,5,2.00,NONE,SEG05,219
1073,56.564,50.692,28.665,1,5,2.00,NONE,SEG05,220
1074,56.738,50.791,28.156,1,5,2.00,NONE,SEG05,220
1075,56.912,50.890,27.647,1,5,2.00,NONE,SEG05,220
1076,57.089,50.983,27.484,1,5,2.00,NONE,SEG05,220
1077,57.266,51.076,25.910,1,5,2.00,NONE,SEG05,220
1078,57.443,51.169,24.334,1,5,2.00,NONE,SEG05,221
1079,57.620,51.261,22.758,1,5,2.00,NONE,SEG05,221
1080,57.798,51.353,21.281,1,5,2.00,NONE,SEG05,221
1081,57.985,51.425,20.695,1,5,2.00,NONE,SEG05,221
1082,58.171,51.498,17.977,1,5,2.00,NONE,SEG05,221
1083,58.357,51.570,15.249,1,5,2.00,NONE,SEG05,222
1084,58.544,51.643,12.524,1,5,2.00,NONE,SEG05,222
1085,58.732,51.708,10.390,1,5,2.00,NONE,SEG05,222
1086,58.929,51.744,9.177,1,5,2.00,NONE,SEG05,222
1087,59.126,51.780,6.967,1,5,2.00,NONE,SEG05,222
1088,59.322,51.816,4.753,1,5,2.00,NONE,SEG05,223
1089,59.519,51.852,2.543,1,5,2.00,NONE,SEG05,223
1090,59.718,51.871,1.546,1,5,2.00,NONE,SEG05,223
1091,59.917,51.877,0.023,1,5,2.00,NONE,SEG05,223
1092,60.117,51.882,-1.897,1,5,2.00,NONE,SEG05,224
1093,60.317,51.887,-3.819,1,5,2.00,NONE,SEG05,224
1094,60.517,51.893,-5.738,1,5,2.00,NONE,SEG05,224
1095,60.716,51.877,-6.233,1,5,2.00,NONE,SEG05,224
1096,60.915,51.856,-8.642,1,5,2.00,NONE,SEG05,224
1097,61.114,51.834,-11.060,1,5,2.00,NONE,SEG05,225
1098,61.313,51.813,-13.477,1,5,2.00,NONE,SEG05,225
1099,61.511,51.790,-15.787,1,5,2.00,NONE,SEG05,225
1100,61.704,51.736,-16.179,1,5,2.00,NONE,SEG05,225
1101,61.896,51.681,-17.902,1,5,2.00,NONE,SEG05,225
1102,62.089,51.627,-19.629,1,5,2.00,NONE,SEG05,226
1103,62.281,51.573,-21.354,1,5,2.00,NONE,SEG05,226
1104,62.472,51.513,-22.688,1,5,2.00,NONE,SEG05,226
1105,62.656,51.436,-23.361,1,5,2.00,NONE,SEG05,226
1106,62.841,51.359,-24.714,1,5,2.00,NONE,SEG05,226
1107,63.026,51.282,-26.068,1,5,2.00,NONE,SEG05,227
1108,63.210,51.204,-27.422,1,5,2.00,NONE,SEG05,227
1109,63.391,51.119,-28.102,1,5,2.00,NONE,SEG05,227
1110,63.567,51.025,-29.403,1,5,2.00,NONE,SEG05,227
1111,63.743,50.930,-31.017,1,5,2.00,NONE,SEG05,228
1112,63.920,50.836,-32.632,1,5,2.00,NONE,SEG05,228
1113,64.096,50.742,-34.245,1,5,2.00,NONE,SEG05,228
1114,64.263,50.632,-34.780,1,5,2.00,NONE,SEG05,228
1115,64.428,50.519,-36.256,1,5,2.00,NONE,SEG05,228
1116,64.593,50.405,-37.733,1,5,2.00,NONE,SEG05,229
1117,64.757,50.292,-39.210,1,5,2.00,NONE,SEG05,229
1118,64.920,50.176,-40.462,1,5,2.00,NONE,SEG05,229
1119,65.072,50.046,-40.935,1,5,2.00,NONE,SEG05,229
1120,65.225,49.916,-42.163,1,5,2.00,NONE,SEG05,229
1121,65.377,49.787,-43.392,1,5,2.00,NONE,SEG05,230
1122,65.529,49.657,-44.620,1,5,2.00,NONE,SEG05,230
1123,65.677,49.522,-45.375,1,5,2.00,NONE,SEG05,230
1124,65.817,49.380,-46.323,1,5,2.00,NONE,SEG05,230
1125,65.958,49.238,-47.960,1,5,2.00,NONE,SEG05,230
1126,66.098,49.095,-49.599,1,5,2.00,NONE,SEG05,231
1127,66.239,48.953,-51.235,1,5,2.00,NONE,SEG05,231
1128,66.369,48.802,-51.924,1,5,2.00,NONE,SEG05,231
1129,66.492,48.644,-53.000,1,5,2.00,NONE,SEG05,231
1130,66.616,48.487,-54.505,1,5,2.00,NONE,SEG05,232
1131,66.739,48.329,-56.011,1,5,2.00,NONE,SEG05,232
1132,66.862,48.172,-57.516,1,5,2.00,NONE,SEG05,232
1133,66.974,48.006,-57.945,1,5,2.00,NONE,SEG05,232
1134,67.080,47.836,-59.130,1,5,2.00,NONE,SEG05,232
1135,67.186,47.667,-60.546,1,5,2.00,NONE,SEG05,233
1136,67.292,47.497,-61.962,1,5,2.00,NONE,SEG05,233
1137,67.398,47.328,-63.376,1,5,2.00,NONE,SEG05,233
1138,67.490,47.150,-63.606,1,5,2.00,NONE,SEG05,233
1139,67.579,46.971,-65.120,1,5,2.00,NONE,SEG05,233
1140,67.668,46.792,-66.643,1,5,2.00,NONE,SEG05,234
1141,67.757,46.613,-68.167,1,5,2.00,NONE,SEG05,234
1142,67.845,46.434,-69.688,1,5,2.00,NONE,SEG05,234
1143,67.915,46.246,-70.067,1,5,2.00,NONE,SEG05,234
1144,67.984,46.059,-71.958,1,5,2.00,NONE,SEG05,234
1145,68.054,45.871,-73.853,1,5,2.00,NONE,SEG05,235
1146,68.123,45.684,-75.747,1,5,2.00,NONE,SEG05,235
1147,68.188,45.494,-77.268,1,5,2.00,NONE,SEG05,235
1148,68.232,45.299,-78.035,1,5,2.00,NONE,SEG05,235
1149,68.276,45.104,-79.778,1,5,2.00,NONE,SEG05,235
1150,68.320,44.909,-81.523,1,5,2.00,NONE,SEG05,236
1151,68.364,44.714,-83.266,1,5,2.00,NONE,SEG05,236
1152,68.397,44.517,-84.242,1,5,2.00,NONE,SEG05,236
1153,68.418,44.318,-85.494,1,5,2.00,NONE,SEG05,236
1154,68.438,44.119,-87.280,1,5,2.00,NONE,SEG05,237
1155,68.458,43.920,-89.068,1,5,2.00,NONE,SEG05,237
1156,68.478,43.721,-90.853,1,5,2.00,NONE,SEG05,237
1157,68.480,43.522,-91.387,1,5,2.00,NONE,SEG05,237
1158,68.475,43.322,-92.985,1,5,2.00,NONE,SEG05,237
1159,68.471,43.122,-94.608,1,5,2.00,NONE,SEG05,238
1160,68.466,42.922,-96.231,1,5,2.00,NONE,SEG05,238
1161,68.461,42.722,-97.852,1,5,2.00,NONE,SEG05,238
1162,68.434,42.524,-98.427,1,5,2.00,NONE,SEG05,238
1163,68.406,42.326,-100.282,1,5,2.00,NONE,SEG05,238
1164,68.379,42.128,-102.140,1,5,2.00,NONE,SEG05,239
1165,68.352,41.929,-103.997,1,5,2.00,NONE,SEG05,239
1166,68.317,41.733,-105.299,1,5,2.00,NONE,SEG05,239
1167,68.264,41.540,-106.567,1,5,2.00,NONE,SEG05,239
1168,68.211,41.347,-108.579,1,5,2.00,NONE,SEG05,239
1169,68.158,41.154,-110.594,1,5,2.00,NONE,SEG05,240
1170,68.106,40.961,-112.605,1,5,2.00,NONE,SEG05,240
1171,68.036,40.774,-113.427,1,5,2.00,NONE,SEG05,240
1172,67.957,40.591,-115.780,1,5,2.00,NONE,SEG05,240
1173,67.878,40.407,-118.140,1,5,2.00,NONE,SEG05,241
1174,67.798,40.223,-120.501,1,5,2.00,NONE,SEG05,241
1175,67.718,40.040,-122.775,1,5,2.00,NONE,SEG05,241
1176,67.610,39.872,-124.133,1,5,2.00,NONE,SEG05,241
1177,67.502,39.704,-126.568,1,5,2.00,NONE,SEG05,241
1178,67.393,39.536,-129.006,1,5,2.00,NONE,SEG05,242
1179,67.285,39.368,-131.441,1,5,2.00,NONE,SEG05,242
1180,67.162,39.211,-132.779,1,5,2.00,NONE,SEG05,242
1181,67.027,39.064,-135.231,1,5,2.00,NONE,SEG05,242
1182,66.892,38.916,-137.691,1,5,2.00,NONE,SEG05,243
1183,66.756,38.769,-140.150,1,5,2.00,NONE,SEG05,243
1184,66.619,38.624,-142.341,1,5,2.00,NONE,SEG05,243
1185,66.460,38.502,-143.563,1,5,2.00,NONE,SEG05,243
1186,66.302,38.380,-145.699,1,5,2.00,NONE,SEG05,243
1187,66.144,38.257,-147.836,1,5,2.00,NONE,SEG05,244
1188,65.985,38.135,-149.971,1,5,2.00,NONE,SEG05,244
1189,65.818,38.027,-150.883,1,5,2.00,NONE,SEG05,244
1190,65.643,37.930,-152.546,1,5,2.00,NONE,SEG05,244
1191,65.468,37.833,-154.332,1,5,2.00,NONE,SEG05,245
1192,65.294,37.735,-156.118,1,5,2.00,NONE,SEG05,245
1193,65.119,37.638,-157.901,1,5,2.00,NONE,SEG05,245
1194,64.934,37.562,-158.315,1,5,2.00,NONE,SEG05,245
1195,64.749,37.487,-159.752,1,5,2.00,NONE,SEG05,245
1196,64.563,37.412,-161.192,1,5,2.00,NONE,SEG05,246
1197,64.378,37.337,-162.631,1,5,2.00,NONE,SEG05,246
1198,64.191,37.266,-163.776,1,5,2.00,NONE,SEG05,246
1199,63.999,37.210,-164.247,1,5,2.00,NONE,SEG05,246
1200,63.807,37.154,-165.511,1,5,2.00,NONE,SEG05,246
1201,63.615,37.098,-166.775,1,5,2.00,NONE,SEG05,247
1202,63.423,37.042,-168.039,1,5,2.00,NONE,SEG05,247
1203,63.229,36.993,-168.832,1,5,2.00,NONE,SEG05,247
1204,63.033,36.954,-169.330,1,5,2.00,NONE,SEG05,247
1205,62.837,36.916,-170.391,1,5,2.00,NONE,SEG05,247
1206,62.641,36.877,-171.452,1,5,2.00,NONE,SEG05,248
1207,62.444,36.838,-172.513,1,5,2.00,NONE,SEG05,248
1208,62.247,36.806,-173.076,1,5,2.00,NONE,SEG05,248
1209,62.049,36.782,-173.534,1,5,2.00,NONE,SEG05,248
1210,61.850,36.758,-174.413,1,5,2.00,NONE,SEG05,248
1211,61.651,36.734,-175.293,1,5,2.00,NONE,SEG05,249
1212,61.453,36.710,-176.172,1,5,2.00,NONE,SEG05,249
1213,61.254,36.692,-176.592,1,5,2.00,NONE,SEG05,249
1214,61.054,36.680,-176.840,1,5,2.00,NONE,SEG05,249
1215,60.854,36.668,-177.327,1,5,2.00,NONE,SEG05,250
1216,60.655,36.656,-177.814,1,5,2.00,NONE,SEG05,250
1217,60.455,36.644,-178.301,1,5,2.00,NONE,SEG05,250
1218,60.255,36.636,-178.539,1,5,2.00,NONE,SEG05,250
1219,60.055,36.631,-178.686,1,5,2.00,NONE,SEG05,250
1220,59.856,36.626,-179.043,1,5,2.00,NONE,SEG05,250
1221,59.656,36.621,-179.399,1,5,2.00,NONE,SEG05,251
1222,59.456,36.616,-179.755,1,5,2.00,NONE,SEG05,251
1223,59.256,36.613,-179.965,1,5,2.00,NONE,SEG05,251
1224,59.056,36.612,179.945,1,5,2.00,NONE,SEG05,251
1225,58.856,36.612,179.655,1,5,2.00,NONE,SEG05,251
1226,58.656,36.612,179.366,1,5,2.00,NONE,SEG05,252
1227,58.456,36.612,179.076,1,5,2.00,NONE,SEG05,252
1228,58.256,36.613,178.876,1,5,2.00,NONE,SEG05,252
1229,58.056,36.617,178.844,1,5,2.00,NONE,SEG05,252
1230,57.856,36.621,178.684,1,5,2.00,NONE,SEG05,252
1231,57.656,36.625,178.525,1,6,2.00,NONE,SEG06,253
1232,57.456,36.629,178.365,1,6,2.00,NONE,SEG06,253
1233,57.256,36.633,178.238,1,6,2.00,NONE,SEG06,253
1234,57.056,36.639,178.231,1,6,2.00,NONE,SEG06,253
1235,56.856,36.646,178.095,1,6,2.00,NONE,SEG06,253
1236,56.656,36.652,177.959,1,6,2.00,NONE,SEG06,254
1237,56.456,36.658,177.824,1,6,2.00,NONE,SEG06,254
1238,56.256,36.664,177.695,1,6,2.00,NONE,SEG06,254
1239,56.057,36.672,177.695,1,6,2.00,NONE,SEG06,254
1240,55.857,36.680,177.589,1,6,2.00,NONE,SEG06,254
1241,55.657,36.688,177.468,1,6,2.00,NONE,SEG06,255
1242,55.457,36.696,177.346,1,6,2.00,NONE,SEG06,255
1243,55.257,36.704,177.225,1,6,2.00,NONE,SEG06,255
1244,55.057,36.714,177.210,1,6,2.00,NONE,SEG06,255
1245,54.858,36.724,177.142,1,6,2.00,NONE,SEG06,255
1246,54.658,36.733,177.047,1,6,2.00,NONE,SEG06,256
1247,54.458,36.743,176.953,1,6,2.00,NONE,SEG06,256
1248,54.258,36.753,176.859,1,6,2.00,NONE,SEG06,256
1249,54.059,36.763,176.832,1,6,2.00,NONE,SEG06,256
1250,53.859,36.775,176.805,1,6,2.00,NONE,SEG06,256
1251,53.659,36.786,176.756,1,6,2.00,NONE,SEG06,257
1252,53.460,36.797,176.708,1,6,2.00,NONE,SEG06,257
1253,53.260,36.808,176.659,1,6,2.00,NONE,SEG06,257
1254,53.060,36.819,176.638,1,6,2.00,NONE,SEG06,257
1255,52.861,36.831,176.583,1,6,2.00,NONE,SEG06,257
1256,52.661,36.843,176.452,1,6,2.00,NONE,SEG06,257
1257,52.461,36.854,176.320,1,6,2.00,NONE,SEG06,258
1258,52.262,36.866,176.188,1,6,2.00,NONE,SEG06,258
1259,52.062,36.879,176.111,1,6,2.00,NONE,SEG06,258
1260,51.862,36.892,176.129,1,6,2.00,NONE,SEG06,258
1261,51.663,36.906,176.187,1,6,2.00,NONE,SEG06,258
1262,51.463,36.919,176.245,1,6,2.00,NONE,SEG06,259
1263,51.264,36.933,176.304,1,6,2.00,NONE,SEG06,259
1264,51.064,36.946,176.345,1,6,2.00,NONE,SEG06,259
1265,50.865,36.959,176.357,1,6,2.00,NONE,SEG06,259
1266,50.665,36.972,176.416,1,6,2.00,NONE,SEG06,259
1267,50.465,36.984,176.474,1,6,2.00,NONE,SEG06,260
1268,50.266,36.997,176.533,1,6,2.00,NONE,SEG06,260
1269,50.066,37.010,176.579,1,6,2.00,NONE,SEG06,260
1270,49.867,37.022,176.587,1,6,2.00,NONE,SEG06,260
1271,49.667,37.034,176.642,1,6,2.00,NONE,SEG06,260
1272,49.467,37.045,176.697,1,6,2.00,NONE,SEG06,261
1273,49.268,37.057,176.752,1,6,2.00,NONE,SEG06,261
1274,49.068,37.069,176.799,1,6,2.00,NONE,SEG06,261
1275,48.868,37.080,176.788,1,6,2.00,NONE,SEG06,261
1276,48.669,37.092,176.644,1,6,2.00,NONE,SEG06,261
1277,48.469,37.103,176.499,1,6,2.00,NONE,SEG06,262
1278,48.269,37.114,176.355,1,6,2.00,NONE,SEG06,262
1279,48.070,37.125,176.221,1,6,2.00,NONE,SEG06,262
1280,47.870,37.138,176.221,1,6,2.00,NONE,SEG06,262
1281,47.670,37.152,176.212,1,6,2.00,NONE,SEG06,262
1282,47.471,37.165,176.203,1,6,2.00,NONE,SEG06,263
1283,47.271,37.178,176.194,1,6,2.00,NONE,SEG06,263
1284,47.072,37.191,176.185,1,6,2.00,NONE,SEG06,263
1285,46.872,37.204,176.187,1,6,2.00,NONE,SEG06,263
1286,46.673,37.218,176.227,1,6,2.00,NONE,SEG06,263
1287,46.473,37.231,176.267,1,6,2.00,NONE,SEG06,264
1288,46.274,37.244,176.307,1,6,2.00,NONE,SEG06,264
1289,46.074,37.258,176.345,1,6,2.00,NONE,SEG06,264
1290,45.874,37.270,176.341,1,6,2.00,NONE,SEG06,264
1291,45.675,37.283,176.301,1,6,2.00,NONE,SEG06,264
1292,45.475,37.296,176.261,1,6,2.00,NONE,SEG06,265
1293,45.276,37.309,176.220,1,6,2.00,NONE,SEG06,265
1294,45.076,37.321,176.184,1,6,2.00,NONE,SEG06,265
1295,44.876,37.335,176.196,1,6,2.00,NONE,SEG06,265
1296,44.677,37.348,176.297,1,6,2.00,NONE,SEG06,265
1297,44.477,37.361,176.397,1,6,2.00,NONE,SEG06,266
1298,44.278,37.375,176.498,1,6,2.00,NONE,SEG06,266
1299,44.078,37.388,176.586,1,6,2.00,NONE,SEG06,266
1300,43.879,37.400,176.612,1,6,2.00,NONE,SEG06,266
1301,43.679,37.412,176.804,1,6,2.00,NONE,SEG06,266
1302,43.479,37.424,176.996,1,6,2.00,NONE,SEG06,267
1303,43.280,37.435,177.187,1,6,2.00,NONE,SEG06,267
1304,43.080,37.447,177.353,1,6,2.00,NONE,SEG06,267
1305,42.880,37.456,177.371,1,6,2.00,NONE,SEG06,267
1306,42.680,37.465,177.549,1,6,2.00,NONE,SEG06,267
1307,42.481,37.475,177.728,1,6,2.00,NONE,SEG06,268
1308,42.281,37.484,177.906,1,6,2.00,NONE,SEG06,268
1309,42.081,37.493,178.066,1,6,2.00,NONE,SEG06,268
1310,41.881,37.500,178.066,1,6,2.00,NONE,SEG06,268
1311,41.681,37.506,177.983,1,6,2.00,NONE,SEG06,268
1312,41.481,37.513,177.899,1,6,2.00,NONE,SEG06,269
1313,41.282,37.520,177.815,1,6,2.00,NONE,SEG06,269
1314,41.082,37.527,177.732,1,6,2.00,NONE,SEG06,269
1315,40.882,37.535,177.731,1,6,2.00,NONE,SEG06,269
1316,40.682,37.543,177.740,1,6,2.00,NONE,SEG06,269
1317,40.482,37.550,177.750,1,6,2.00,NONE,SEG06,270
1318,40.282,37.558,177.759,1,6,2.00,NONE,SEG06,270
1319,40.082,37.566,177.769,1,6,2.00,NONE,SEG06,270
1320,39.883,37.574,177.770,1,6,2.00,NONE,SEG06,270
1321,39.683,37.582,177.764,1,6,2.00,NONE,SEG06,270
1322,39.483,37.590,177.757,1,6,2.00,NONE,SEG06,271
1323,39.283,37.597,177.750,1,6,2.00,NONE,SEG06,271
1324,39.083,37.605,177.744,1,6,2.00,NONE,SEG06,271
1325,38.883,37.613,177.721,1,6,2.00,NONE,SEG06,271
1326,38.683,37.621,177.614,1,6,2.00,NONE,SEG06,271
1327,38.484,37.629,177.508,1,6,2.00,NONE,SEG06,272
1328,38.284,37.637,177.402,1,6,2.00,NONE,SEG06,272
1329,38.084,37.645,177.318,1,6,2.00,NONE,SEG06,272
1330,37.884,37.654,177.199,1,6,2.00,NONE,SEG06,272
1331,37.684,37.664,177.032,1,6,2.00,NONE,SEG06,272
1332,37.485,37.673,176.864,1,6,2.00,STOP_LINE,SEG06,273
1333,37.285,37.682,176.696,1,6,2.00,NONE,SEG06,273
1334,37.085,37.693,176.627,1,6,2.00,NONE,SEG06,273
1335,36.885,37.705,176.567,1,6,2.00,NONE,SEG06,273
1336,36.686,37.717,176.508,1,6,2.00,NONE,SEG06,274
1337,36.486,37.728,176.448,1,6,2.00,NONE,SEG06,274
1338,36.287,37.740,176.408,1,6,2.00,NONE,SEG06,274
