index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2885676684,127.1075122434,0.000,0.000,1,PARALLEL_PARK,2.00
1,37.2885754001,127.1075159172,0.325,0.861,1,PARALLEL_PARK,2.00
2,37.2885830002,127.1075193466,0.629,1.707,1,PARALLEL_PARK,2.00
3,37.2885909002,127.1075232848,0.978,2.586,1,PARALLEL_PARK,2.00
4,37.2885982333,127.1075263848,1.252,3.402,1,PARALLEL_PARK,2.00
5,37.2886094007,127.1075304230,1.610,4.646,1,PARALLEL_PARK,2.00
6,37.2886179673,127.1075323495,1.781,5.599,1,PARALLEL_PARK,2.00
7,37.2886280676,127.1075331761,1.854,6.724,1,PARALLEL_PARK,2.00
8,37.2886384679,127.1075313350,1.691,7.881,1,PARALLEL_PARK,2.00
9,37.2886471345,127.1075283644,1.428,8.846,1,PARALLEL_PARK,2.00
10,37.2886536673,127.1075218146,0.848,9.573,1,PARALLEL_PARK,2.00
11,37.2886601336,127.1075150735,0.251,10.293,1,PARALLEL_PARK,2.00
12,37.2886667000,127.1075074000,-0.429,11.024,1,PARALLEL_PARK,2.00
13,37.2886739000,127.1075003000,-1.058,11.826,1,PARALLEL_PARK,2.00
14,37.2886808000,127.1074930000,-1.704,12.594,1,PARALLEL_PARK,2.00
15,37.2886883000,127.1074859000,-2.333,13.429,1,PARALLEL_PARK,2.00
16,37.2886960000,127.1074799000,-2.864,14.286,1,PARALLEL_PARK,2.00
17,37.2887031000,127.1074763000,-3.183,15.076,1,PARALLEL_PARK,2.00
18,37.2887110000,127.1074739000,-3.396,15.956,1,PARALLEL_PARK,2.00
19,37.2887169997,127.1074734087,-3.439,16.623,1,PARALLEL_PARK,2.00
20,37.2887207668,127.1074701764,-3.726,17.043,1,PARALLEL_PARK,2.00
21,37.2887230677,127.1074653162,-4.156,17.299,1,PARALLEL_PARK,2.00
22,37.2887250008,127.1074605647,-4.577,17.514,1,PARALLEL_PARK,2.00
23,37.2887267338,127.1074554676,-5.028,17.707,1,PARALLEL_PARK,2.00
24,37.2887259000,127.1074499000,-5.521,17.614,1,PARALLEL_PARK,2.00
25,37.2887234000,127.1074447000,-5.982,17.336,1,PARALLEL_PARK,2.00
26,37.2887195000,127.1074408000,-6.327,16.902,1,PARALLEL_PARK,2.00
27,37.2887149000,127.1074365000,-6.708,16.390,1,PARALLEL_PARK,2.00
28,37.2887101000,127.1074304000,-7.248,15.855,1,PARALLEL_PARK,2.00
29,37.2887058000,127.1074225000,-7.948,15.377,1,PARALLEL_PARK,2.00
30,37.2887024000,127.1074127000,-8.816,14.998,1,PARALLEL_PARK,2.00
31,37.2886998000,127.1074021000,-9.755,14.709,1,PARALLEL_PARK,2.00
32,37.2886990000,127.1073909000,-10.747,14.620,1,PARALLEL_PARK,2.00
33,37.2886999000,127.1073796000,-11.748,14.720,1,PARALLEL_PARK,2.00
34,37.2887018000,127.1073682000,-12.757,14.931,1,PARALLEL_PARK,2.00
35,37.2887043000,127.1073571000,-13.740,15.210,1,PARALLEL_PARK,2.00
36,37.2887066000,127.1073473000,-14.608,15.466,1,PARALLEL_PARK,2.00
37,37.2887089000,127.1073395000,-15.299,15.722,1,PARALLEL_PARK,2.00
38,37.2887111329,127.1073346311,-15.730,15.970,1,PARALLEL_PARK,2.00
