index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2886867330,127.1072848759,0.000,0.000,1,T_PARK,2.00
1,37.2886850000,127.1072898000,0.436,-0.193,1,T_PARK,2.00
2,37.2886818000,127.1072939000,0.799,-0.549,1,T_PARK,2.00
3,37.2886775000,127.1072987000,1.224,-1.028,1,T_PARK,2.00
4,37.2886725000,127.1073017000,1.490,-1.584,1,T_PARK,2.00
5,37.2886661665,127.1073055146,1.828,-2.289,1,T_PARK,2.00
6,37.2886579994,127.1073077910,2.029,-3.199,1,T_PARK,2.00
7,37.2886516661,127.1073072233,1.979,-3.904,1,T_PARK,2.00
8,37.2886453328,127.1073042204,1.713,-4.609,1,T_PARK,2.00
9,37.2886376993,127.1073011233,1.439,-5.458,1,T_PARK,2.00
10,37.2886303993,127.1072978262,1.147,-6.271,1,T_PARK,2.00
11,37.2886225659,127.1072944291,0.846,-7.143,1,T_PARK,2.00
12,37.2886147328,127.1072905586,0.503,-8.015,1,T_PARK,2.00
13,37.2886062328,127.1072868880,0.178,-8.961,1,T_PARK,2.00
14,37.2885974328,127.1072829175,-0.173,-9.941,1,T_PARK,2.00
15,37.2885894330,127.1072797528,-0.454,-10.831,1,T_PARK,2.00
16,37.2885805998,127.1072761146,-0.776,-11.815,1,T_PARK,2.00
17,37.2885716665,127.1072722058,-1.122,-12.809,1,T_PARK,2.00
18,37.2885626998,127.1072688029,-1.424,-13.807,1,T_PARK,2.00
19,37.2885548000,127.1072655000,-1.716,-14.687,1,T_PARK,2.00
20,37.2885465000,127.1072620000,-2.026,-15.611,1,T_PARK,2.00
21,37.2885374000,127.1072584000,-2.345,-16.624,1,T_PARK,2.00
22,37.2885282000,127.1072556000,-2.593,-17.648,1,T_PARK,2.00
23,37.2885192000,127.1072529000,-2.832,-18.650,1,T_PARK,2.00
24,37.2885112000,127.1072493000,-3.151,-19.540,1,T_PARK,2.00
25,37.2885042000,127.1072460000,-3.443,-20.319,1,T_PARK,2.00
26,37.2884995000,127.1072438000,-3.638,-20.843,1,T_PARK,2.00
27,37.2884940000,127.1072411000,-3.877,-21.455,1,T_PARK,2.00
28,37.2884877000,127.1072374000,-4.205,-22.156,1,T_PARK,2.00
29,37.2884816000,127.1072341000,-4.497,-22.835,1,T_PARK,2.00
30,37.2884769000,127.1072323000,-4.656,-23.359,1,T_PARK,2.00
31,37.2884747996,127.1072314103,-4.735,-23.592,1,T_PARK,2.00
32,37.2884785000,127.1072334000,-4.559,-23.180,1,T_PARK,2.00
33,37.2884826339,127.1072351955,-4.400,-22.720,1,T_PARK,2.00
34,37.2884865005,127.1072374955,-4.196,-22.290,1,T_PARK,2.00
35,37.2884915668,127.1072406896,-3.913,-21.726,1,T_PARK,2.00
36,37.2884983000,127.1072451000,-3.523,-20.976,1,T_PARK,2.00
37,37.2885047000,127.1072522000,-2.894,-20.264,1,T_PARK,2.00
38,37.2885103667,127.1072589913,-2.292,-19.633,1,T_PARK,2.00
39,37.2885147005,127.1072666942,-1.610,-19.151,1,T_PARK,2.00
40,37.2885188344,127.1072768324,-0.712,-18.690,1,T_PARK,2.00
41,37.2885201013,127.1072865913,0.152,-18.549,1,T_PARK,2.00
42,37.2885182010,127.1072970714,1.080,-18.761,1,T_PARK,2.00
43,37.2885151674,127.1073067971,1.941,-19.099,1,T_PARK,2.00
44,37.2885112670,127.1073166647,2.815,-19.533,1,T_PARK,2.00
45,37.2885082000,127.1073270000,3.731,-19.874,1,T_PARK,2.00
46,37.2885053999,127.1073351133,4.449,-20.186,1,T_PARK,2.00
47,37.2885034000,127.1073417000,5.033,-20.409,1,T_PARK,2.00
48,37.2885024667,127.1073444515,5.276,-20.512,1,T_PARK,2.00
49,37.2885017497,127.1073461973,5.431,-20.592,1,T_PARK,2.00
50,37.2885010000,127.1073486000,5.644,-20.676,1,T_PARK,2.00
51,37.2884989000,127.1073539000,6.113,-20.909,1,T_PARK,2.00
52,37.2884971664,127.1073594042,6.601,-21.102,1,T_PARK,2.00
53,37.2884986666,127.1073541581,6.136,-20.935,1,T_PARK,2.00
54,37.2884996341,127.1073513743,5.889,-20.828,1,T_PARK,2.00
55,37.2885010340,127.1073475883,5.554,-20.672,1,T_PARK,2.00
56,37.2885022671,127.1073442515,5.259,-20.535,1,T_PARK,2.00
57,37.2885043671,127.1073380602,4.710,-20.301,1,T_PARK,2.00
58,37.2885078339,127.1073287705,3.888,-19.915,1,T_PARK,2.00
59,37.2885109674,127.1073205735,3.162,-19.566,1,T_PARK,2.00
60,37.2885143010,127.1073125822,2.454,-19.195,1,T_PARK,2.00
61,37.2885178012,127.1073037042,1.668,-18.805,1,T_PARK,2.00
62,37.2885213344,127.1072948395,0.882,-18.412,1,T_PARK,2.00
63,37.2885265680,127.1072830896,-0.158,-17.829,1,T_PARK,2.00
64,37.2885317344,127.1072762411,-0.765,-17.254,1,T_PARK,2.00
65,37.2885366670,127.1072721411,-1.128,-16.705,1,T_PARK,2.00
66,37.2885436000,127.1072698000,-1.335,-15.933,1,T_PARK,2.00
67,37.2885521000,127.1072711000,-1.220,-14.987,1,T_PARK,2.00
68,37.2885608000,127.1072745000,-0.919,-14.019,1,T_PARK,2.00
69,37.2885699000,127.1072780000,-0.609,-13.006,1,T_PARK,2.00
70,37.2885790000,127.1072815000,-0.299,-11.993,1,T_PARK,2.00
71,37.2885881000,127.1072848000,-0.007,-10.980,1,T_PARK,2.00
72,37.2885968000,127.1072885000,0.321,-10.011,1,T_PARK,2.00
73,37.2886060000,127.1072927000,0.693,-8.987,1,T_PARK,2.00
74,37.2886147000,127.1072970000,1.074,-8.019,1,T_PARK,2.00
75,37.2886230000,127.1073013000,1.455,-7.095,1,T_PARK,2.00
76,37.2886315000,127.1073062000,1.889,-6.149,1,T_PARK,2.00
77,37.2886397000,127.1073114000,2.349,-5.236,1,T_PARK,2.00
78,37.2886473000,127.1073172000,2.863,-4.390,1,T_PARK,2.00
79,37.2886537000,127.1073243000,3.492,-3.677,1,T_PARK,2.00
80,37.2886587000,127.1073328000,4.244,-3.121,1,T_PARK,2.00
81,37.2886623000,127.1073423000,5.086,-2.720,1,T_PARK,2.00
82,37.2886635000,127.1073525000,5.989,-2.586,1,T_PARK,2.00
83,37.2886637338,127.1073638353,6.993,-2.560,1,T_PARK,2.00
84,37.2886609339,127.1073756058,8.035,-2.872,1,T_PARK,2.00
85,37.2886570672,127.1073869735,9.042,-3.302,1,T_PARK,2.00
86,37.2886531005,127.1073984411,10.058,-3.744,1,T_PARK,2.00
87,37.2886493004,127.1074081411,10.917,-4.167,1,T_PARK,2.00
88,37.2886466669,127.1074149697,11.522,-4.460,1,T_PARK,2.00
89,37.2886446666,127.1074199270,11.961,-4.683,1,T_PARK,2.00
90,37.2886432327,127.1074227379,12.210,-4.842,1,T_PARK,2.00
