index,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,event,source_segment_id,source_point_index
0,0.000,-0.000,0.000,1,1,2.00,NONE,SEG01,0
1,0.200,-0.000,-0.041,1,1,2.00,NONE,SEG01,1
2,0.400,-0.001,-0.094,1,1,2.00,NONE,SEG01,1
3,0.600,-0.000,-0.196,1,1,2.00,NONE,SEG01,2
4,0.800,0.000,-0.266,1,1,2.00,NONE,SEG01,2
5,1.000,-0.001,-0.258,1,1,2.00,NONE,SEG01,2
6,1.200,-0.002,-0.250,1,1,2.00,NONE,SEG01,3
7,1.400,-0.003,-0.242,1,1,2.00,NONE,SEG01,3
8,1.600,-0.004,-0.212,1,1,2.00,NONE,SEG01,3
9,1.800,-0.005,-0.079,1,1,2.00,NONE,SEG01,3
10,2.000,-0.005,0.055,1,1,2.00,NONE,SEG01,4
11,2.200,-0.006,0.189,1,1,2.00,NONE,SEG01,4
12,2.400,-0.007,0.297,1,1,2.00,NONE,SEG01,4
13,2.600,-0.006,0.373,1,1,2.00,NONE,SEG01,4
14,2.800,-0.005,0.505,1,1,2.00,NONE,SEG01,4
15,3.000,-0.004,0.638,1,1,2.00,NONE,SEG01,5
16,3.200,-0.003,0.771,1,1,2.00,NONE,SEG01,5
17,3.400,-0.000,0.827,1,1,2.00,NONE,SEG01,5
18,3.600,0.002,0.895,1,1,2.00,NONE,SEG01,5
19,3.800,0.005,0.973,1,1,2.00,NONE,SEG01,6
20,4.000,0.008,1.051,1,1,2.00,NONE,SEG01,6
21,4.200,0.011,1.129,1,1,2.00,NONE,SEG01,6
22,4.400,0.015,1.154,1,1,2.00,NONE,SEG01,6
23,4.600,0.019,1.418,1,1,2.00,NONE,SEG01,6
24,4.800,0.023,1.682,1,1,2.00,NONE,SEG01,7
25,5.000,0.027,1.947,1,1,2.00,NONE,SEG01,7
26,5.200,0.031,2.196,1,1,2.00,NONE,SEG01,7
27,5.400,0.039,2.248,1,1,2.00,NONE,SEG01,7
28,5.599,0.046,2.436,1,1,2.00,NONE,SEG01,7
29,5.799,0.054,2.624,1,1,2.00,NONE,SEG01,8
30,5.999,0.062,2.812,1,1,2.00,NONE,SEG01,8
31,6.199,0.070,2.948,1,1,2.00,NONE,SEG01,8
32,6.399,0.080,2.957,1,1,2.00,NONE,SEG01,8
33,6.598,0.091,2.980,1,1,2.00,NONE,SEG01,8
34,6.798,0.101,3.002,1,1,2.00,NONE,SEG01,9
35,6.998,0.111,3.025,1,1,2.00,NONE,SEG01,9
36,7.198,0.122,3.038,1,1,2.00,NONE,SEG01,9
37,7.397,0.132,3.025,1,1,2.00,NONE,SEG01,9
38,7.597,0.143,2.991,1,1,2.00,NONE,SEG01,9
39,7.797,0.153,2.958,1,1,2.00,NONE,SEG01,10
40,7.996,0.164,2.924,1,1,2.00,NONE,SEG01,10
41,8.196,0.174,2.903,1,1,2.00,NONE,SEG01,10
42,8.396,0.185,2.920,1,1,2.00,NONE,SEG01,10
43,8.596,0.195,2.963,1,1,2.00,NONE,SEG01,10
44,8.795,0.205,3.006,1,1,2.00,NONE,SEG01,11
45,8.995,0.215,3.050,1,1,2.00,NONE,SEG01,11
46,9.195,0.225,3.076,1,1,2.00,NONE,SEG01,11
47,9.395,0.236,3.085,1,1,2.00,NONE,SEG01,11
48,9.594,0.247,3.107,1,1,2.00,NONE,SEG01,11
49,9.794,0.258,3.130,1,1,2.00,NONE,SEG01,12
50,9.994,0.268,3.152,1,1,2.00,NONE,SEG01,12
51,10.193,0.279,3.166,1,1,2.00,NONE,SEG01,12
52,10.393,0.290,3.151,1,1,2.00,NONE,SEG01,12
53,10.593,0.301,3.105,1,1,2.00,NONE,SEG01,12
54,10.793,0.312,3.060,1,1,2.00,NONE,SEG01,13
55,10.992,0.323,3.014,1,1,2.00,NONE,SEG01,13
56,11.192,0.334,2.983,1,1,2.00,NONE,SEG01,13
57,11.392,0.345,3.010,1,1,2.00,NONE,SEG01,13
58,11.591,0.355,3.086,1,1,2.00,NONE,SEG01,13
59,11.791,0.365,3.163,1,1,2.00,NONE,SEG01,14
60,11.991,0.376,3.239,1,1,2.00,NONE,SEG01,14
61,12.191,0.387,3.289,1,1,2.00,NONE,SEG01,14
62,12.390,0.398,3.438,1,1,2.00,NONE,SEG01,14
63,12.590,0.410,3.646,1,1,2.00,NONE,SEG01,15
64,12.790,0.421,3.854,1,1,2.00,NONE,SEG01,15
65,12.989,0.432,4.062,1,1,2.00,NONE,SEG01,15
66,13.189,0.446,4.123,1,1,2.00,NONE,SEG01,15
67,13.388,0.460,4.142,1,1,2.00,NONE,SEG01,15
68,13.588,0.475,4.161,1,1,2.00,NONE,SEG01,16
69,13.787,0.489,4.180,1,1,2.00,NONE,SEG01,16
70,13.987,0.504,4.197,1,1,2.00,NONE,SEG01,16
71,14.186,0.518,4.116,1,1,2.00,NONE,SEG01,16
72,14.386,0.533,3.990,1,1,2.00,NONE,SEG01,16
73,14.585,0.547,3.863,1,1,2.00,NONE,SEG01,17
74,14.785,0.562,3.736,1,1,2.00,NONE,SEG01,17
75,14.984,0.576,3.681,1,1,2.00,NONE,SEG01,17
76,15.184,0.588,3.542,1,1,2.00,NONE,SEG01,17
77,15.383,0.601,3.404,1,1,2.00,NONE,SEG01,18
78,15.583,0.614,3.266,1,1,2.00,NONE,SEG01,18
79,15.782,0.627,3.137,1,1,2.00,NONE,SEG01,18
80,15.982,0.638,3.080,1,1,2.00,NONE,SEG01,18
81,16.182,0.649,2.972,1,1,2.00,NONE,SEG01,18
82,16.382,0.660,2.865,1,1,2.00,NONE,SEG01,19
83,16.581,0.671,2.758,1,1,2.00,NONE,SEG01,19
84,16.781,0.681,2.708,1,1,2.00,NONE,SEG01,19
85,16.981,0.690,2.502,1,1,2.00,NONE,SEG01,19
86,17.181,0.700,2.247,1,1,2.00,NONE,SEG01,20
87,17.380,0.709,1.992,1,1,2.00,NONE,SEG01,20
88,17.580,0.719,1.736,1,1,2.00,NONE,SEG01,20
89,17.780,0.725,1.686,1,1,2.00,NONE,SEG01,20
90,17.980,0.731,1.626,1,1,2.00,NONE,SEG01,20
91,18.180,0.737,1.566,1,1,2.00,NONE,SEG01,21
92,18.380,0.743,1.507,1,1,2.00,NONE,SEG01,21
93,18.580,0.749,1.448,1,1,2.00,NONE,SEG01,21
94,18.780,0.754,1.451,1,1,2.00,NONE,SEG01,21
95,18.980,0.759,1.468,1,1,2.00,NONE,SEG01,21
96,19.179,0.764,1.486,1,1,2.00,NONE,SEG01,22
97,19.379,0.769,1.504,1,1,2.00,NONE,SEG01,22
98,19.579,0.774,1.518,1,1,2.00,NONE,SEG01,22
99,19.779,0.779,1.578,1,1,2.00,NONE,SEG01,22
100,19.979,0.785,1.703,1,1,2.00,NONE,SEG01,22
101,20.179,0.790,1.827,1,1,2.00,NONE,SEG01,23
102,20.379,0.795,1.952,1,1,2.00,NONE,SEG01,23
103,20.579,0.801,2.017,1,1,2.00,NONE,SEG01,23
104,20.779,0.808,2.076,1,1,2.00,NONE,SEG01,23
105,20.979,0.815,2.142,1,1,2.00,NONE,SEG01,24
106,21.179,0.823,2.208,1,1,2.00,NONE,SEG01,24
107,21.378,0.830,2.273,1,1,2.00,NONE,SEG01,24
108,21.578,0.837,2.403,1,1,2.00,NONE,SEG01,24
109,21.778,0.845,2.646,1,1,2.00,NONE,SEG01,24
110,21.978,0.853,2.889,1,1,2.00,NONE,SEG01,25
111,22.178,0.861,3.132,1,1,2.00,NONE,SEG01,25
112,22.378,0.871,3.253,1,1,2.00,NONE,SEG01,25
113,22.577,0.882,3.622,1,1,2.00,NONE,SEG01,25
114,22.777,0.894,3.992,1,1,2.00,NONE,SEG01,26
115,22.977,0.905,4.362,1,1,2.00,NONE,SEG01,26
116,23.176,0.916,4.730,1,1,2.00,NONE,SEG01,26
117,23.376,0.933,4.980,1,1,2.00,NONE,SEG01,26
118,23.575,0.949,5.376,1,1,2.00,NONE,SEG01,26
119,23.774,0.966,5.772,1,1,2.00,NONE,SEG01,27
120,23.974,0.982,6.168,1,1,2.00,NONE,SEG01,27
121,24.173,1.002,6.368,1,1,2.00,NONE,SEG01,27
122,24.371,1.024,6.629,1,1,2.00,NONE,SEG01,27
123,24.570,1.046,6.889,1,1,2.00,NONE,SEG01,28
124,24.769,1.068,7.150,1,1,2.00,NONE,SEG01,28
125,24.968,1.091,7.357,1,1,2.00,NONE,SEG01,28
126,25.166,1.117,7.562,1,1,2.00,NONE,SEG01,28
127,25.364,1.142,7.788,1,1,2.00,NONE,SEG01,29
128,25.563,1.168,8.014,1,1,2.00,NONE,SEG01,29
129,25.761,1.193,8.239,1,1,2.00,NONE,SEG01,29
130,25.959,1.222,8.410,1,1,2.00,NONE,SEG01,29
131,26.157,1.251,8.641,1,1,2.00,NONE,SEG01,29
132,26.355,1.279,8.873,1,2,2.00,NONE,SEG02,30
133,26.553,1.308,9.104,1,2,2.00,NONE,SEG02,30
134,26.750,1.339,8.819,1,2,2.00,NONE,SEG02,30
135,26.948,1.371,8.392,1,2,2.00,NONE,SEG02,30
136,27.145,1.403,7.965,1,2,2.00,NONE,SEG02,31
137,27.343,1.435,7.538,1,2,2.00,NONE,SEG02,31
138,27.541,1.462,7.069,1,2,2.00,NONE,SEG02,31
139,27.739,1.488,6.571,1,2,2.00,NONE,SEG02,31
140,27.937,1.514,6.072,1,2,2.00,NONE,SEG02,32
141,28.136,1.540,5.564,1,2,2.00,NONE,SEG02,32
142,28.335,1.560,5.287,1,2,2.00,NONE,SEG02,32
143,28.534,1.579,5.102,1,2,2.00,NONE,SEG02,32
144,28.733,1.598,4.917,1,2,2.00,NONE,SEG02,33
145,28.932,1.617,4.729,1,2,2.00,NONE,SEG02,33
146,29.131,1.634,4.540,1,2,2.00,NONE,SEG02,33
147,29.331,1.650,4.351,1,2,2.00,NONE,SEG02,34
148,29.530,1.667,4.162,1,2,2.00,NONE,SEG02,34
149,29.729,1.683,3.986,1,2,2.00,NONE,SEG02,34
150,29.929,1.697,4.019,1,2,2.00,NONE,SEG02,34
151,30.128,1.711,4.053,1,2,2.00,NONE,SEG02,35
152,30.328,1.725,4.088,1,2,2.00,NONE,SEG02,35
153,30.527,1.739,4.122,1,2,2.00,NONE,SEG02,35
154,30.727,1.753,4.169,1,2,2.00,NONE,SEG02,35
155,30.926,1.768,4.280,1,2,2.00,NONE,SEG02,35
156,31.126,1.782,4.391,1,2,2.00,NONE,SEG02,36
157,31.325,1.796,4.502,1,2,2.00,NONE,SEG02,36
158,31.525,1.811,4.608,1,2,2.00,NONE,SEG02,36
159,31.724,1.827,4.813,1,2,2.00,NONE,SEG02,36
160,31.923,1.843,5.019,1,2,2.00,NONE,SEG02,37
161,32.123,1.859,5.224,1,2,2.00,NONE,SEG02,37
162,32.322,1.876,5.389,1,2,2.00,NONE,SEG02,37
163,32.521,1.894,5.468,1,2,2.00,NONE,SEG02,37
164,32.720,1.913,5.565,1,2,2.00,NONE,SEG02,38
165,32.919,1.932,5.662,1,2,2.00,NONE,SEG02,38
166,33.119,1.951,5.759,1,2,2.00,NONE,SEG02,38
167,33.318,1.971,5.956,1,2,2.00,NONE,SEG02,38
168,33.517,1.991,6.195,1,2,2.00,NONE,SEG02,38
169,33.716,2.011,6.434,1,2,2.00,NONE,SEG02,39
170,33.914,2.031,6.673,1,2,2.00,NONE,SEG02,39
171,34.113,2.054,6.590,1,2,2.00,NONE,SEG02,39
172,34.312,2.077,6.420,1,2,2.00,NONE,SEG02,39
173,34.510,2.100,6.250,1,2,2.00,STOP_LINE,SEG02,40
174,34.709,2.124,5.991,1,2,2.00,NONE,SEG02,40
175,34.908,2.145,5.756,1,2,2.00,NONE,SEG02,40
176,35.107,2.166,5.548,1,2,2.00,NONE,SEG02,41
177,35.306,2.188,5.342,1,2,2.00,NONE,SEG02,41
178,35.505,2.207,5.266,1,2,2.00,NONE,SEG02,41
179,35.704,2.226,5.310,1,2,2.00,NONE,SEG02,41
180,35.903,2.244,5.353,1,2,2.00,NONE,SEG02,42
181,36.102,2.262,5.064,1,2,2.00,NONE,SEG02,42
182,36.301,2.281,4.611,1,2,2.00,NONE,SEG02,42
183,36.500,2.300,4.158,1,3,2.00,NONE,SEG03,43
184,36.700,2.318,3.696,1,3,2.00,NONE,SEG03,43
185,36.899,2.333,3.472,1,3,2.00,NONE,SEG03,43
186,37.099,2.345,3.370,1,3,2.00,NONE,SEG03,43
187,37.298,2.358,3.269,1,3,2.00,NONE,SEG03,44
188,37.498,2.370,3.170,1,3,2.00,NONE,SEG03,44
189,37.698,2.381,3.139,1,3,2.00,NONE,SEG03,44
190,37.897,2.392,3.108,1,3,2.00,NONE,SEG03,45
191,38.097,2.403,3.077,1,3,2.00,NONE,SEG03,45
192,38.297,2.414,3.052,1,3,2.00,NONE,SEG03,45
193,38.496,2.425,3.122,1,3,2.00,NONE,SEG03,45
194,38.696,2.436,3.205,1,3,2.00,NONE,SEG03,46
195,38.896,2.446,3.289,1,3,2.00,NONE,SEG03,46
196,39.095,2.457,3.373,1,3,2.00,NONE,SEG03,46
197,39.295,2.468,3.354,1,3,2.00,NONE,SEG03,46
198,39.495,2.480,3.154,1,3,2.00,NONE,SEG03,46
199,39.694,2.492,2.953,1,3,2.00,NONE,SEG03,47
200,39.894,2.504,2.753,1,3,2.00,NONE,SEG03,47
201,40.094,2.515,2.586,1,3,2.00,NONE,SEG03,47
202,40.294,2.524,2.618,1,3,2.00,NONE,SEG03,47
203,40.493,2.533,2.774,1,3,2.00,NONE,SEG03,47
204,40.693,2.542,2.929,1,3,2.00,NONE,SEG03,48
205,40.893,2.551,3.084,1,3,2.00,NONE,SEG03,48
206,41.093,2.561,3.206,1,3,2.00,NONE,SEG03,48
207,41.292,2.572,3.181,1,3,2.00,NONE,SEG03,48
208,41.492,2.583,2.977,1,3,2.00,NONE,SEG03,48
209,41.692,2.594,2.774,1,3,2.00,NONE,SEG03,49
210,41.891,2.606,2.571,1,3,2.00,NONE,SEG03,49
211,42.091,2.616,2.394,1,3,2.00,NONE,SEG03,49
212,42.291,2.625,2.383,1,3,2.00,NONE,SEG03,49
213,42.491,2.633,2.162,1,3,2.00,NONE,SEG03,49
214,42.691,2.641,1.940,1,3,2.00,NONE,SEG03,50
215,42.890,2.650,1.719,1,3,2.00,NONE,SEG03,50
216,43.090,2.658,1.507,1,3,2.00,NONE,SEG03,50
217,43.290,2.663,1.507,1,3,2.00,NONE,SEG03,50
218,43.490,2.669,1.272,1,3,2.00,NONE,SEG03,50
219,43.690,2.674,0.997,1,3,2.00,NONE,SEG03,51
220,43.890,2.679,0.722,1,3,2.00,NONE,SEG03,51
221,44.090,2.684,0.448,1,3,2.00,NONE,SEG03,51
222,44.290,2.686,0.408,1,3,2.00,NONE,SEG03,51
223,44.490,2.688,0.347,1,3,2.00,NONE,SEG03,51
224,44.690,2.689,0.251,1,3,2.00,NONE,SEG03,52
225,44.890,2.691,0.156,1,3,2.00,NONE,SEG03,52
226,45.090,2.692,0.061,1,3,2.00,NONE,SEG03,52
227,45.290,2.693,0.027,1,3,2.00,NONE,SEG03,52
228,45.490,2.693,0.017,1,3,2.00,NONE,SEG03,52
229,45.690,2.693,-0.001,1,3,2.00,NONE,SEG03,53
230,45.890,2.693,-0.020,1,3,2.00,NONE,SEG03,53
231,46.090,2.693,-0.038,1,3,2.00,NONE,SEG03,53
232,46.290,2.693,-0.045,1,3,2.00,NONE,SEG03,53
233,46.490,2.693,-0.144,1,3,2.00,NONE,SEG03,53
234,46.690,2.693,-0.298,1,3,2.00,NONE,SEG03,54
235,46.890,2.692,-0.452,1,3,2.00,NONE,SEG03,54
236,47.090,2.692,-0.606,1,3,2.00,NONE,SEG03,54
237,47.290,2.691,-0.662,1,3,2.00,NONE,SEG03,54
238,47.490,2.688,-0.716,1,3,2.00,NONE,SEG03,54
239,47.690,2.686,-0.810,1,3,2.00,NONE,SEG03,55
240,47.890,2.684,-0.904,1,3,2.00,NONE,SEG03,55
241,48.090,2.682,-0.999,1,3,2.00,NONE,SEG03,55
242,48.290,2.678,-1.039,1,3,2.00,NONE,SEG03,55
243,48.490,2.675,-0.909,1,3,2.00,NONE,SEG03,55
244,48.690,2.671,-0.693,1,3,2.00,NONE,SEG03,56
245,48.890,2.668,-0.478,1,3,2.00,NONE,SEG03,56
246,49.090,2.664,-0.262,1,3,2.00,NONE,SEG03,56
247,49.290,2.662,-0.176,1,3,2.00,NONE,SEG03,56
248,49.490,2.662,-0.203,1,3,2.00,NONE,SEG03,56
249,49.690,2.661,-0.241,1,3,2.00,NONE,SEG03,57
250,49.890,2.660,-0.278,1,3,2.00,NONE,SEG03,57
251,50.090,2.660,-0.316,1,3,2.00,NONE,SEG03,57
252,50.290,2.659,-0.327,1,3,2.00,NONE,SEG03,57
253,50.490,2.658,-0.463,1,3,2.00,NONE,SEG03,57
254,50.690,2.656,-0.623,1,3,2.00,NONE,SEG03,58
255,50.890,2.655,-0.784,1,3,2.00,NONE,SEG03,58
256,51.090,2.654,-0.944,1,3,2.00,NONE,SEG03,58
257,51.290,2.651,-0.969,1,3,2.00,NONE,SEG03,58
258,51.490,2.648,-1.051,1,3,2.00,NONE,SEG03,58
259,51.690,2.644,-1.151,1,3,2.00,NONE,SEG03,59
260,51.890,2.641,-1.251,1,3,2.00,NONE,SEG03,59
261,52.090,2.638,-1.350,1,3,2.00,NONE,SEG03,59
262,52.289,2.633,-1.368,1,3,2.00,NONE,SEG03,59
263,52.489,2.628,-1.190,1,3,2.00,NONE,SEG03,59
264,52.689,2.623,-1.010,1,3,2.00,NONE,SEG03,60
265,52.889,2.619,-0.829,1,3,2.00,NONE,SEG03,60
266,53.089,2.614,-0.648,1,3,2.00,NONE,SEG03,60
267,53.289,2.612,-0.646,1,3,2.00,NONE,SEG03,60
268,53.489,2.609,-0.510,1,3,2.00,NONE,SEG03,60
269,53.689,2.607,-0.343,1,3,2.00,NONE,SEG03,61
270,53.889,2.605,-0.175,1,3,2.00,NONE,SEG03,61
271,54.089,2.603,-0.007,1,3,2.00,NONE,SEG03,61
272,54.289,2.602,0.025,1,3,2.00,NONE,SEG03,61
273,54.489,2.602,0.134,1,3,2.00,NONE,SEG03,61
274,54.689,2.602,0.385,1,3,2.00,NONE,SEG03,62
275,54.889,2.603,0.636,1,3,2.00,NONE,SEG03,62
276,55.089,2.603,0.887,1,3,2.00,NONE,SEG03,62
277,55.289,2.604,1.029,1,3,2.00,NONE,SEG03,62
278,55.489,2.608,1.029,1,3,2.00,NONE,SEG03,62
279,55.689,2.611,1.627,1,3,2.00,NONE,SEG03,62
280,55.889,2.615,2.305,1,3,2.00,NONE,SEG03,63
281,56.089,2.619,2.984,1,3,2.00,NONE,SEG03,63
282,56.289,2.622,3.663,1,3,2.00,NONE,SEG03,63
283,56.489,2.634,3.744,1,3,2.00,NONE,SEG03,63
284,56.688,2.647,4.069,1,3,2.00,NONE,SEG03,63
285,56.888,2.660,5.039,1,3,2.00,NONE,SEG03,64
286,57.087,2.673,6.009,1,3,2.00,NONE,SEG03,64
287,57.287,2.686,6.979,1,3,2.00,NONE,SEG03,64
288,57.486,2.704,7.625,1,3,2.00,NONE,SEG03,64
289,57.684,2.730,7.625,1,3,2.00,NONE,SEG03,64
290,57.883,2.757,8.639,1,3,2.00,NONE,SEG03,64
291,58.081,2.784,10.154,1,3,2.00,NONE,SEG03,65
292,58.279,2.810,11.670,1,3,2.00,NONE,SEG03,65
293,58.477,2.837,13.184,1,3,2.00,NONE,SEG03,65
294,58.673,2.877,13.683,1,3,2.00,NONE,SEG03,65
295,58.867,2.924,14.025,1,3,2.00,NONE,SEG03,65
296,59.061,2.972,15.812,1,3,2.00,NONE,SEG03,65
297,59.256,3.019,17.601,1,3,2.00,NONE,SEG03,66
298,59.450,3.066,19.389,1,3,2.00,NONE,SEG03,66
299,59.643,3.118,20.834,1,3,2.00,NONE,SEG03,66
300,59.830,3.189,20.834,1,3,2.00,NONE,SEG03,66
301,60.017,3.260,22.769,1,3,2.00,NONE,SEG03,66
302,60.204,3.332,25.348,1,3,2.00,NONE,SEG03,67
303,60.391,3.403,27.930,1,3,2.00,NONE,SEG03,67
304,60.578,3.474,30.504,1,3,2.00,NONE,SEG03,67
305,60.753,3.569,31.144,1,3,2.00,NONE,SEG03,67
306,60.924,3.673,31.662,1,3,2.00,NONE,SEG03,67
307,61.095,3.776,34.361,1,3,2.00,NONE,SEG03,67
308,61.266,3.879,37.070,1,3,2.00,NONE,SEG03,68
309,61.437,3.983,39.777,1,3,2.00,NONE,SEG03,68
310,61.604,4.092,41.960,1,3,2.00,NONE,SEG03,68
311,61.753,4.226,41.960,1,3,2.00,NONE,SEG03,68
312,61.902,4.360,43.184,1,3,2.00,NONE,SEG03,68
313,62.051,4.493,45.408,1,3,2.00,NONE,SEG03,69
314,62.199,4.627,47.635,1,3,2.00,NONE,SEG03,69
315,62.348,4.761,49.858,1,3,2.00,NONE,SEG03,69
316,62.484,4.906,50.857,1,3,2.00,NONE,SEG03,69
317,62.611,5.061,50.857,1,3,2.00,NONE,SEG03,69
318,62.737,5.216,52.483,1,3,2.00,NONE,SEG03,69
319,62.863,5.372,54.598,1,3,2.00,NONE,SEG03,70
320,62.989,5.527,56.714,1,3,2.00,NONE,SEG03,70
321,63.116,5.682,58.826,1,3,2.00,NONE,SEG03,70
322,63.223,5.850,59.314,1,3,2.00,NONE,SEG03,70
323,63.325,6.022,59.463,1,3,2.00,NONE,SEG03,70
324,63.427,6.194,61.256,1,3,2.00,NONE,SEG03,70
325,63.529,6.366,63.051,1,3,2.00,NONE,SEG03,71
326,63.632,6.538,64.847,1,3,2.00,NONE,SEG03,71
327,63.732,6.711,66.490,1,3,2.00,NONE,SEG03,71
328,63.812,6.894,66.490,1,3,2.00,NONE,SEG03,71
329,63.891,7.078,66.779,1,3,2.00,NONE,SEG03,71
330,63.971,7.261,68.001,1,3,2.00,NONE,SEG03,72
331,64.051,7.444,69.224,1,3,2.00,NONE,SEG03,72
332,64.131,7.628,70.447,1,3,2.00,NONE,SEG03,72
333,64.207,7.813,71.380,1,3,2.00,NONE,SEG03,72
334,64.271,8.002,71.380,1,3,2.00,NONE,SEG03,72
335,64.334,8.192,71.806,1,3,2.00,NONE,SEG03,72
336,64.398,8.381,72.517,1,3,2.00,NONE,SEG03,73
337,64.462,8.571,73.229,1,3,2.00,NONE,SEG03,73
338,64.526,8.760,73.940,1,3,2.00,NONE,SEG03,73
339,64.584,8.952,74.227,1,3,2.00,NONE,SEG03,73
340,64.639,9.144,74.418,1,3,2.00,NONE,SEG03,73
341,64.693,9.336,75.333,1,3,2.00,NONE,SEG03,73
342,64.747,9.529,76.247,1,3,2.00,NONE,SEG03,74
343,64.802,9.721,77.162,1,3,2.00,NONE,SEG03,74
344,64.853,9.915,77.885,1,3,2.00,NONE,SEG03,74
345,64.895,10.110,77.885,1,3,2.00,NONE,SEG03,74
346,64.937,10.306,78.282,1,3,2.00,NONE,SEG03,74
347,64.979,10.501,78.832,1,3,2.00,NONE,SEG03,75
348,65.021,10.697,79.383,1,3,2.00,NONE,SEG03,75
349,65.063,10.892,79.934,1,3,2.00,NONE,SEG03,75
350,65.100,11.089,80.088,1,3,2.00,NONE,SEG03,75
351,65.134,11.286,80.243,1,3,2.00,NONE,SEG03,75
352,65.169,11.483,80.978,1,3,2.00,NONE,SEG03,75
353,65.203,11.680,81.713,1,3,2.00,NONE,SEG03,76
354,65.238,11.877,82.448,1,3,2.00,NONE,SEG03,76
355,65.270,12.074,83.027,1,3,2.00,NONE,SEG03,76
356,65.294,12.273,83.027,1,3,2.00,NONE,SEG03,76
357,65.318,12.471,83.611,1,3,2.00,NONE,SEG03,76
358,65.343,12.670,84.314,1,3,2.00,NONE,SEG03,77
359,65.367,12.868,85.016,1,3,2.00,NONE,SEG03,77
360,65.391,13.067,85.719,1,3,2.00,NONE,SEG03,77
361,65.407,13.266,85.836,1,3,2.00,NONE,SEG03,77
362,65.422,13.466,86.195,1,3,2.00,NONE,SEG03,77
363,65.436,13.665,86.896,1,3,2.00,NONE,SEG03,78
364,65.451,13.865,87.598,1,3,2.00,NONE,SEG03,78
365,65.465,14.064,88.299,1,3,2.00,NONE,SEG03,78
366,65.475,14.264,88.642,1,3,2.00,NONE,SEG03,78
367,65.480,14.464,88.642,1,3,2.00,NONE,SEG03,78
368,65.484,14.664,89.052,1,3,2.00,NONE,SEG03,78
369,65.489,14.864,89.462,1,3,2.00,NONE,SEG03,79
370,65.494,15.064,89.872,1,3,2.00,NONE,SEG03,79
371,65.499,15.264,90.282,1,3,2.00,NONE,SEG03,79
372,65.498,15.464,90.283,1,3,2.00,NONE,SEG03,79
373,65.497,15.664,90.722,1,3,2.00,NONE,SEG03,79
374,65.496,15.863,91.436,1,3,2.00,NONE,SEG03,80
375,65.495,16.063,92.150,1,3,2.00,NONE,SEG03,80
376,65.494,16.263,92.864,1,3,2.00,NONE,SEG03,80
377,65.487,16.463,93.137,1,3,2.00,NONE,SEG03,80
378,65.476,16.663,93.234,1,3,2.00,NONE,SEG03,80
379,65.465,16.863,93.770,1,3,2.00,NONE,SEG03,80
380,65.454,17.062,94.306,1,3,2.00,NONE,SEG03,81
381,65.443,17.262,94.842,1,3,2.00,NONE,SEG03,81
382,65.431,17.462,95.282,1,3,2.00,NONE,SEG03,81
383,65.412,17.661,95.282,1,3,2.00,NONE,SEG03,81
384,65.394,17.860,95.856,1,3,2.00,NONE,SEG03,81
385,65.375,18.059,96.597,1,3,2.00,NONE,SEG03,82
386,65.357,18.258,97.339,1,3,2.00,NONE,SEG03,82
387,65.339,18.457,98.080,1,3,2.00,NONE,SEG03,82
388,65.312,18.656,98.248,1,3,2.00,NONE,SEG03,82
389,65.283,18.854,98.577,1,3,2.00,NONE,SEG03,82
390,65.255,19.052,99.819,1,3,2.00,NONE,SEG03,83
391,65.226,19.249,101.062,1,3,2.00,NONE,SEG03,83
392,65.197,19.447,102.304,1,3,2.00,NONE,SEG03,83
393,65.164,19.644,103.217,1,3,2.00,NONE,SEG03,83
394,65.118,19.839,103.217,1,3,2.00,NONE,SEG03,83
395,65.073,20.034,104.723,1,3,2.00,NONE,SEG03,83
396,65.027,20.229,106.434,1,3,2.00,NONE,SEG03,84
397,64.981,20.423,108.146,1,3,2.00,NONE,SEG03,84
398,64.936,20.618,109.856,1,3,2.00,NONE,SEG03,84
399,64.870,20.807,110.060,1,3,2.00,NONE,SEG03,84
400,64.801,20.995,110.906,1,3,2.00,NONE,SEG03,84
401,64.732,21.182,112.538,1,3,2.00,NONE,SEG03,85
402,64.664,21.370,114.172,1,3,2.00,NONE,SEG03,85
403,64.595,21.558,115.805,1,3,2.00,NONE,SEG03,85
404,64.516,21.741,116.592,1,3,2.00,NONE,SEG03,85
405,64.426,21.920,116.891,1,3,2.00,NONE,SEG03,85
406,64.337,22.099,118.865,1,3,2.00,NONE,SEG03,85
407,64.247,22.278,120.844,1,3,2.00,NONE,SEG03,86
408,64.158,22.457,122.822,1,3,2.00,NONE,SEG03,86
409,64.065,22.633,124.499,1,3,2.00,NONE,SEG03,86
410,63.951,22.798,124.499,1,3,2.00,NONE,SEG03,86
411,63.838,22.963,125.855,1,3,2.00,NONE,SEG03,86
412,63.725,23.128,127.633,1,3,2.00,NONE,SEG03,87
413,63.612,23.293,129.412,1,3,2.00,NONE,SEG03,87
414,63.498,23.458,131.189,1,3,2.00,NONE,SEG03,87
415,63.370,23.611,131.610,1,3,2.00,NONE,SEG03,87
416,63.237,23.760,132.337,1,3,2.00,NONE,SEG03,87
417,63.104,23.910,134.127,1,3,2.00,NONE,SEG03,88
418,62.972,24.059,135.919,1,3,2.00,NONE,SEG03,88
419,62.839,24.209,137.710,1,3,2.00,NONE,SEG03,88
