index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2887274997,127.1066207181,0.000,0.000,1,NORMAL,2.00
1,37.2887243664,127.1066191123,-0.142,-0.349,1,NORMAL,2.00
2,37.2887201666,127.1066165770,-0.367,-0.816,1,NORMAL,2.00
3,37.2887132330,127.1066134388,-0.645,-1.588,1,NORMAL,2.00
4,37.2887076664,127.1066111388,-0.848,-2.208,1,NORMAL,2.00
5,37.2887020000,127.1066081741,-1.111,-2.839,1,NORMAL,2.00
6,37.2886921994,127.1066032330,-1.549,-3.930,1,NORMAL,2.00
7,37.2886853998,127.1065988301,-1.939,-4.687,1,NORMAL,2.00
8,37.2886783666,127.1065952330,-2.257,-5.469,1,NORMAL,2.00
9,37.2886706000,127.1065907653,-2.653,-6.334,1,NORMAL,2.00
10,37.2886624999,127.1065866301,-3.019,-7.236,1,NORMAL,2.00
11,37.2886575003,127.1065840492,-3.248,-7.792,1,NORMAL,2.00
12,37.2886511998,127.1065810110,-3.517,-8.494,1,NORMAL,2.00
