index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2886511998,127.1065810110,0.000,0.000,1,ACCEL,2.00
1,37.2886451994,127.1065780919,-0.259,-0.668,1,ACCEL,2.00
2,37.2886376327,127.1065746080,-0.567,-1.510,1,ACCEL,2.00
3,37.2886295661,127.1065723492,-0.767,-2.408,1,ACCEL,2.00
4,37.2886218330,127.1065709359,-0.892,-3.269,1,ACCEL,2.00
5,37.2886123329,127.1065695139,-1.018,-4.327,1,ACCEL,2.00
6,37.2886041997,127.1065705683,-0.925,-5.232,1,ACCEL,2.00
7,37.2885952328,127.1065721521,-0.785,-6.230,1,ACCEL,2.00
8,37.2885871327,127.1065752330,-0.512,-7.132,1,ACCEL,2.00
9,37.2885793659,127.1065832446,0.198,-7.997,1,ACCEL,2.00
10,37.2885731660,127.1065916828,0.945,-8.687,1,ACCEL,2.00
11,37.2885671661,127.1066004828,1.725,-9.355,1,ACCEL,2.00
12,37.2885617661,127.1066099828,2.566,-9.956,1,ACCEL,2.00
13,37.2885568661,127.1066198828,3.443,-10.501,1,ACCEL,2.00
14,37.2885524660,127.1066299828,4.337,-10.991,1,ACCEL,2.00
15,37.2885485660,127.1066406828,5.285,-11.425,1,ACCEL,2.00
16,37.2885449660,127.1066515828,6.250,-11.826,1,ACCEL,2.00
17,37.2885418660,127.1066619828,7.171,-12.171,1,ACCEL,2.00
18,37.2885388660,127.1066721828,8.075,-12.505,1,ACCEL,2.00
19,37.2885355661,127.1066830828,9.040,-12.872,1,ACCEL,2.00
20,37.2885323660,127.1066938828,9.997,-13.229,1,ACCEL,2.00
21,37.2885294661,127.1067051828,10.997,-13.551,1,ACCEL,2.00
22,37.2885258661,127.1067166828,12.016,-13.952,1,ACCEL,2.00
23,37.2885218660,127.1067275828,12.981,-14.397,1,ACCEL,2.00
24,37.2885181660,127.1067386828,13.964,-14.809,1,ACCEL,2.00
25,37.2885145660,127.1067500828,14.974,-15.210,1,ACCEL,2.00
26,37.2885109660,127.1067614828,15.984,-15.611,1,ACCEL,2.00
27,37.2885069661,127.1067727828,16.984,-16.056,1,ACCEL,2.00
28,37.2885030660,127.1067837828,17.959,-16.490,1,ACCEL,2.00
29,37.2884957316,127.1068037706,19.729,-17.307,1,ACCEL,2.00
30,37.2884920316,127.1068146705,20.694,-17.719,1,ACCEL,2.00
31,37.2884883316,127.1068261705,21.713,-18.130,1,ACCEL,2.00
32,37.2884849316,127.1068376705,22.731,-18.509,1,ACCEL,2.00
33,37.2884817316,127.1068486705,23.705,-18.865,1,ACCEL,2.00
34,37.2884791316,127.1068595706,24.671,-19.155,1,ACCEL,2.00
35,37.2884758316,127.1068701705,25.609,-19.522,1,ACCEL,2.00
36,37.2884721316,127.1068806705,26.539,-19.934,1,ACCEL,2.00
37,37.2884684316,127.1068914705,27.496,-20.346,1,ACCEL,2.00
38,37.2884648316,127.1069026705,28.488,-20.746,1,ACCEL,2.00
39,37.2884614316,127.1069136706,29.462,-21.125,1,ACCEL,2.00
40,37.2884577316,127.1069247705,30.445,-21.537,1,ACCEL,2.00
41,37.2884541316,127.1069356706,31.410,-21.938,1,ACCEL,2.00
42,37.2884498316,127.1069469705,32.411,-22.416,1,ACCEL,2.00
43,37.2884436977,127.1069649350,34.002,-23.099,1,ACCEL,2.00
44,37.2884383640,127.1069767557,35.049,-23.693,1,ACCEL,2.00
45,37.2884336305,127.1069902528,36.245,-24.220,1,ACCEL,2.00
46,37.2884294640,127.1070037880,37.443,-24.684,1,ACCEL,2.00
47,37.2884251305,127.1070179586,38.698,-25.166,1,ACCEL,2.00
48,37.2884208970,127.1070301469,39.778,-25.637,1,ACCEL,2.00
49,37.2884164302,127.1070443469,41.035,-26.134,1,ACCEL,2.00
50,37.2884114967,127.1070579146,42.237,-26.684,1,ACCEL,2.00
51,37.2884065634,127.1070711146,43.406,-27.233,1,ACCEL,2.00
52,37.2884019967,127.1070841116,44.557,-27.741,1,ACCEL,2.00
53,37.2883981968,127.1070963382,45.640,-28.164,1,ACCEL,2.00
54,37.2883936635,127.1071105793,46.901,-28.669,1,ACCEL,2.00
55,37.2883895636,127.1071218706,47.901,-29.125,1,ACCEL,2.00
56,37.2883857637,127.1071356411,49.121,-29.548,1,ACCEL,2.00
57,37.2883822637,127.1071487382,50.281,-29.938,1,ACCEL,2.00
58,37.2883787971,127.1071617705,51.435,-30.324,1,ACCEL,2.00
59,37.2883749304,127.1071746705,52.577,-30.754,1,ACCEL,2.00
60,37.2883705971,127.1071871353,53.681,-31.237,1,ACCEL,2.00
61,37.2883668307,127.1072000382,54.824,-31.656,1,ACCEL,2.00
62,37.2883628308,127.1072134469,56.012,-32.101,1,ACCEL,2.00
63,37.2883590642,127.1072262528,57.146,-32.520,1,ACCEL,2.00
64,37.2883549642,127.1072385528,58.235,-32.977,1,ACCEL,2.00
65,37.2883512642,127.1072511528,59.351,-33.389,1,ACCEL,2.00
66,37.2883475642,127.1072639528,60.485,-33.801,1,ACCEL,2.00
67,37.2883436642,127.1072771528,61.654,-34.235,1,ACCEL,2.00
68,37.2883392642,127.1072900528,62.796,-34.725,1,ACCEL,2.00
69,37.2883363311,127.1073025175,63.900,-35.051,1,ACCEL,2.00
70,37.2883328312,127.1073156175,65.060,-35.441,1,ACCEL,2.00
71,37.2883303312,127.1073286175,66.212,-35.719,1,ACCEL,2.00
72,37.2883294311,127.1073417175,67.372,-35.819,1,ACCEL,2.00
73,37.2883298312,127.1073551175,68.559,-35.775,1,ACCEL,2.00
74,37.2883321311,127.1073680175,69.701,-35.519,1,ACCEL,2.00
75,37.2883364312,127.1073798175,70.746,-35.040,1,ACCEL,2.00
76,37.2883449318,127.1073917291,71.801,-34.094,1,ACCEL,2.00
77,37.2883547325,127.1074003939,72.569,-33.003,1,ACCEL,2.00
78,37.2883639995,127.1074098350,73.405,-31.971,1,ACCEL,2.00
79,37.2883730663,127.1074151939,73.879,-30.962,1,ACCEL,2.00
80,37.2883839335,127.1074208586,74.381,-29.752,1,ACCEL,2.00
81,37.2883920665,127.1074256586,74.806,-28.847,1,ACCEL,2.00
82,37.2884007663,127.1074294880,75.145,-27.878,1,ACCEL,2.00
83,37.2884100663,127.1074341528,75.559,-26.843,1,ACCEL,2.00
84,37.2884199998,127.1074393528,76.019,-25.737,1,ACCEL,2.00
85,37.2884296665,127.1074439175,76.423,-24.661,1,ACCEL,2.00
86,37.2884395000,127.1074489528,76.869,-23.566,1,ACCEL,2.00
87,37.2884502337,127.1074540233,77.318,-22.371,1,ACCEL,2.00
88,37.2884606340,127.1074588939,77.750,-21.214,1,ACCEL,2.00
89,37.2884684335,127.1074629233,78.107,-20.345,1,ACCEL,2.00
90,37.2884771667,127.1074679233,78.549,-19.373,1,ACCEL,2.00
91,37.2884846663,127.1074716880,78.883,-18.538,1,ACCEL,2.00
92,37.2884936330,127.1074759233,79.258,-17.540,1,ACCEL,2.00
93,37.2885013328,127.1074802939,79.645,-16.683,1,ACCEL,2.00
94,37.2885097995,127.1074844291,80.011,-15.741,1,ACCEL,2.00
95,37.2885194000,127.1074890644,80.422,-14.672,1,ACCEL,2.00
96,37.2885272665,127.1074933291,80.800,-13.796,1,ACCEL,2.00
97,37.2885342663,127.1074970939,81.133,-13.017,1,ACCEL,2.00
98,37.2885419665,127.1075010997,81.488,-12.160,1,ACCEL,2.00
99,37.2885478995,127.1075044644,81.786,-11.499,1,ACCEL,2.00
100,37.2885531658,127.1075077291,82.075,-10.913,1,ACCEL,2.00
101,37.2885595000,127.1075106026,82.329,-10.208,1,ACCEL,2.00
