index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2890525999,127.1072627971,0.000,0.000,1,D_COURSE,2.00
1,37.2890538000,127.1072584000,-0.389,0.134,1,D_COURSE,2.00
2,37.2890560000,127.1072509000,-1.054,0.378,1,D_COURSE,2.00
3,37.2890585000,127.1072428000,-1.771,0.657,1,D_COURSE,2.00
4,37.2890609000,127.1072328000,-2.657,0.924,1,D_COURSE,2.00
5,37.2890633000,127.1072221000,-3.604,1.191,1,D_COURSE,2.00
6,37.2890660000,127.1072116000,-4.534,1.492,1,D_COURSE,2.00
7,37.2890688000,127.1072008000,-5.491,1.803,1,D_COURSE,2.00
8,37.2890719000,127.1071896000,-6.483,2.148,1,D_COURSE,2.00
9,37.2890750000,127.1071782000,-7.492,2.494,1,D_COURSE,2.00
10,37.2890780000,127.1071678000,-8.413,2.828,1,D_COURSE,2.00
11,37.2890809000,127.1071571000,-9.361,3.150,1,D_COURSE,2.00
12,37.2890834000,127.1071465000,-10.300,3.429,1,D_COURSE,2.00
13,37.2890868670,127.1071357647,-11.251,3.815,1,D_COURSE,2.00
14,37.2890905672,127.1071247942,-12.222,4.227,1,D_COURSE,2.00
15,37.2890949342,127.1071143942,-13.143,4.713,1,D_COURSE,2.00
16,37.2890995346,127.1071051353,-13.963,5.225,1,D_COURSE,2.00
17,37.2891023346,127.1070944353,-14.911,5.536,1,D_COURSE,2.00
18,37.2891050346,127.1070836353,-15.867,5.837,1,D_COURSE,2.00
19,37.2891081346,127.1070727353,-16.833,6.182,1,D_COURSE,2.00
20,37.2891113346,127.1070616353,-17.816,6.538,1,D_COURSE,2.00
21,37.2891148346,127.1070500353,-18.843,6.928,1,D_COURSE,2.00
22,37.2891180346,127.1070385353,-19.862,7.284,1,D_COURSE,2.00
23,37.2891214349,127.1070269353,-20.889,7.663,1,D_COURSE,2.00
24,37.2891237353,127.1070134971,-22.079,7.919,1,D_COURSE,2.00
25,37.2891238020,127.1070009647,-23.189,7.926,1,D_COURSE,2.00
26,37.2891211350,127.1069890324,-24.246,7.629,1,D_COURSE,2.00
27,37.2891183349,127.1069773647,-25.279,7.318,1,D_COURSE,2.00
28,37.2891129346,127.1069669353,-26.203,6.716,1,D_COURSE,2.00
29,37.2891045672,127.1069561324,-27.160,5.785,1,D_COURSE,2.00
30,37.2890981004,127.1069464295,-28.019,5.065,1,D_COURSE,2.00
31,37.2890914673,127.1069375265,-28.807,4.327,1,D_COURSE,2.00
32,37.2890834006,127.1069298265,-29.489,3.429,1,D_COURSE,2.00
33,37.2890741669,127.1069224883,-30.139,2.401,1,D_COURSE,2.00
34,37.2890663003,127.1069155178,-30.757,1.525,1,D_COURSE,2.00
35,37.2890569001,127.1069100531,-31.241,0.479,1,D_COURSE,2.00
36,37.2890487002,127.1069047178,-31.713,-0.434,1,D_COURSE,2.00
37,37.2890396002,127.1069003178,-32.103,-1.447,1,D_COURSE,2.00
38,37.2890303002,127.1068964207,-32.448,-2.482,1,D_COURSE,2.00
39,37.2890200333,127.1068921531,-32.826,-3.625,1,D_COURSE,2.00
40,37.2890112000,127.1068890236,-33.103,-4.609,1,D_COURSE,2.00
41,37.2890017333,127.1068861942,-33.354,-5.662,1,D_COURSE,2.00
42,37.2889925000,127.1068846000,-33.495,-6.690,1,D_COURSE,2.00
43,37.2889826000,127.1068840000,-33.548,-7.792,1,D_COURSE,2.00
44,37.2889728000,127.1068854000,-33.424,-8.883,1,D_COURSE,2.00
45,37.2889633000,127.1068885000,-33.149,-9.941,1,D_COURSE,2.00
46,37.2889540000,127.1068929000,-32.760,-10.976,1,D_COURSE,2.00
47,37.2889454000,127.1068986000,-32.255,-11.933,1,D_COURSE,2.00
48,37.2889375000,127.1069051000,-31.679,-12.813,1,D_COURSE,2.00
49,37.2889306000,127.1069131000,-30.971,-13.581,1,D_COURSE,2.00
50,37.2889243000,127.1069219000,-30.191,-14.282,1,D_COURSE,2.00
51,37.2889190000,127.1069312000,-29.368,-14.872,1,D_COURSE,2.00
52,37.2889137000,127.1069407000,-28.526,-15.462,1,D_COURSE,2.00
53,37.2889090000,127.1069504000,-27.667,-15.985,1,D_COURSE,2.00
54,37.2889049000,127.1069606000,-26.764,-16.442,1,D_COURSE,2.00
55,37.2889016000,127.1069713000,-25.816,-16.809,1,D_COURSE,2.00
56,37.2888989000,127.1069818000,-24.886,-17.110,1,D_COURSE,2.00
57,37.2888962000,127.1069929000,-23.903,-17.410,1,D_COURSE,2.00
58,37.2888938998,127.1070045353,-22.873,-17.666,1,D_COURSE,2.00
59,37.2888933661,127.1070166411,-21.801,-17.726,1,D_COURSE,2.00
60,37.2888947656,127.1070299528,-20.622,-17.570,1,D_COURSE,2.00
61,37.2889005323,127.1070404939,-19.688,-16.928,1,D_COURSE,2.00
62,37.2889086993,127.1070480586,-19.018,-16.019,1,D_COURSE,2.00
63,37.2889163993,127.1070543233,-18.463,-15.162,1,D_COURSE,2.00
