index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2886839000,127.1072868000,0.000,0.000,1,T_PARK,2.00
1,37.2886821000,127.1072905000,0.328,-0.200,1,T_PARK,2.00
2,37.2886793000,127.1072960000,0.815,-0.512,1,T_PARK,2.00
3,37.2886753000,127.1073029000,1.426,-0.957,1,T_PARK,2.00
4,37.2886698000,127.1073096000,2.019,-1.570,1,T_PARK,2.00
5,37.2886632000,127.1073141000,2.418,-2.304,1,T_PARK,2.00
6,37.2886556000,127.1073158000,2.568,-3.150,1,T_PARK,2.00
7,37.2886474000,127.1073149000,2.489,-4.063,1,T_PARK,2.00
8,37.2886390000,127.1073124000,2.267,-4.998,1,T_PARK,2.00
9,37.2886302000,127.1073092000,1.984,-5.978,1,T_PARK,2.00
10,37.2886212000,127.1073059000,1.692,-6.980,1,T_PARK,2.00
11,37.2886126000,127.1073017000,1.320,-7.937,1,T_PARK,2.00
12,37.2886039000,127.1072965000,0.859,-8.906,1,T_PARK,2.00
13,37.2885953000,127.1072911000,0.381,-9.863,1,T_PARK,2.00
14,37.2885864000,127.1072868000,0.000,-10.854,1,T_PARK,2.00
15,37.2885772000,127.1072824000,-0.390,-11.878,1,T_PARK,2.00
16,37.2885694000,127.1072788000,-0.709,-12.746,1,T_PARK,2.00
17,37.2885642000,127.1072763000,-0.930,-13.325,1,T_PARK,2.00
18,37.2885602000,127.1072748000,-1.063,-13.770,1,T_PARK,2.00
19,37.2885553000,127.1072726000,-1.258,-14.316,1,T_PARK,2.00
20,37.2885496000,127.1072692000,-1.559,-14.950,1,T_PARK,2.00
21,37.2885436000,127.1072656000,-1.878,-15.618,1,T_PARK,2.00
22,37.2885367000,127.1072625000,-2.152,-16.386,1,T_PARK,2.00
23,37.2885298000,127.1072594000,-2.427,-17.154,1,T_PARK,2.00
24,37.2885225000,127.1072556000,-2.763,-17.967,1,T_PARK,2.00
25,37.2885153000,127.1072519000,-3.091,-18.768,1,T_PARK,2.00
26,37.2885085000,127.1072489000,-3.357,-19.525,1,T_PARK,2.00
27,37.2885054000,127.1072479000,-3.445,-19.871,1,T_PARK,2.00
28,37.2885077667,127.1072497618,-3.280,-19.607,1,T_PARK,2.00
29,37.2885103000,127.1072509000,-3.179,-19.325,1,T_PARK,2.00
30,37.2885145000,127.1072527000,-3.020,-18.858,1,T_PARK,2.00
31,37.2885205000,127.1072557000,-2.754,-18.190,1,T_PARK,2.00
32,37.2885279000,127.1072596000,-2.409,-17.366,1,T_PARK,2.00
33,37.2885348000,127.1072655000,-1.886,-16.598,1,T_PARK,2.00
34,37.2885405000,127.1072731000,-1.213,-15.963,1,T_PARK,2.00
35,37.2885447000,127.1072826000,-0.372,-15.496,1,T_PARK,2.00
36,37.2885463000,127.1072923000,0.487,-15.318,1,T_PARK,2.00
37,37.2885458000,127.1073025000,1.390,-15.373,1,T_PARK,2.00
38,37.2885435000,127.1073127000,2.294,-15.629,1,T_PARK,2.00
39,37.2885400000,127.1073233000,3.233,-16.019,1,T_PARK,2.00
40,37.2885367000,127.1073338000,4.163,-16.386,1,T_PARK,2.00
41,37.2885335000,127.1073446000,5.119,-16.742,1,T_PARK,2.00
42,37.2885305000,127.1073545000,5.996,-17.076,1,T_PARK,2.00
43,37.2885274000,127.1073631000,6.758,-17.422,1,T_PARK,2.00
44,37.2885247000,127.1073687000,7.253,-17.722,1,T_PARK,2.00
45,37.2885256664,127.1073660228,7.016,-17.614,1,T_PARK,2.00
46,37.2885277000,127.1073601000,6.492,-17.388,1,T_PARK,2.00
47,37.2885307003,127.1073511772,5.702,-17.054,1,T_PARK,2.00
48,37.2885338335,127.1073409353,4.794,-16.705,1,T_PARK,2.00
49,37.2885376000,127.1073300000,3.826,-16.286,1,T_PARK,2.00
