index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2886442997,127.1074223188,0.000,0.000,1,INTERSECTION,2.00
1,37.2886426330,127.1074262806,0.351,-0.186,1,INTERSECTION,2.00
2,37.2886405668,127.1074297926,0.662,-0.416,1,INTERSECTION,2.00
3,37.2886369337,127.1074365676,1.262,-0.820,1,INTERSECTION,2.00
4,37.2886318337,127.1074452676,2.032,-1.388,1,INTERSECTION,2.00
5,37.2886258337,127.1074527676,2.697,-2.056,1,INTERSECTION,2.00
6,37.2886185337,127.1074584676,3.202,-2.868,1,INTERSECTION,2.00
7,37.2886107672,127.1074644498,3.731,-3.733,1,INTERSECTION,2.00
8,37.2886023340,127.1074683968,4.081,-4.672,1,INTERSECTION,2.00
9,37.2885931340,127.1074691968,4.152,-5.696,1,INTERSECTION,2.00
10,37.2885835340,127.1074688968,4.125,-6.764,1,INTERSECTION,2.00
11,37.2885747339,127.1074682702,4.070,-7.744,1,INTERSECTION,2.00
12,37.2885659339,127.1074676819,4.018,-8.724,1,INTERSECTION,2.00
13,37.2885557336,127.1074656230,3.835,-9.859,1,INTERSECTION,2.00
14,37.2885464335,127.1074623936,3.549,-10.894,1,INTERSECTION,2.00
15,37.2885352997,127.1074564819,3.026,-12.134,1,INTERSECTION,2.00
16,37.2885253994,127.1074514437,2.579,-13.236,1,INTERSECTION,2.00
17,37.2885166994,127.1074471437,2.199,-14.204,1,INTERSECTION,2.00
18,37.2885088330,127.1074422408,1.764,-15.080,1,INTERSECTION,2.00
19,37.2885010665,127.1074382114,1.408,-15.945,1,INTERSECTION,2.00
20,37.2884926665,127.1074337790,1.015,-16.880,1,INTERSECTION,2.00
21,37.2884836331,127.1074295143,0.637,-17.885,1,INTERSECTION,2.00
22,37.2884747998,127.1074255143,0.283,-18.869,1,INTERSECTION,2.00
23,37.2884665665,127.1074213819,-0.083,-19.785,1,INTERSECTION,2.00
24,37.2884577998,127.1074162466,-0.538,-20.761,1,INTERSECTION,2.00
25,37.2884474993,127.1074107437,-1.025,-21.908,1,INTERSECTION,2.00
26,37.2884387659,127.1074060466,-1.441,-22.880,1,INTERSECTION,2.00
27,37.2884302660,127.1074014495,-1.848,-23.826,1,INTERSECTION,2.00
28,37.2884207659,127.1073961466,-2.318,-24.884,1,INTERSECTION,2.00
29,37.2884120659,127.1073912143,-2.755,-25.852,1,INTERSECTION,2.00
30,37.2884035324,127.1073860877,-3.209,-26.802,1,INTERSECTION,2.00
31,37.2883962657,127.1073799318,-3.754,-27.611,1,INTERSECTION,2.00
32,37.2883887986,127.1073733110,-4.340,-28.442,1,INTERSECTION,2.00
33,37.2883826317,127.1073649521,-5.081,-29.129,1,INTERSECTION,2.00
34,37.2883761310,127.1073525729,-6.177,-29.852,1,INTERSECTION,2.00
35,37.2883718639,127.1073383877,-7.433,-30.327,1,INTERSECTION,2.00
36,37.2883704639,127.1073243379,-8.678,-30.483,1,INTERSECTION,2.00
37,37.2883713974,127.1073109586,-9.863,-30.379,1,INTERSECTION,2.00
38,37.2883733643,127.1072969926,-11.100,-30.160,1,INTERSECTION,2.00
39,37.2883758978,127.1072844838,-12.207,-29.878,1,INTERSECTION,2.00
40,37.2883784645,127.1072748058,-13.064,-29.593,1,INTERSECTION,2.00
41,37.2883813644,127.1072629324,-14.116,-29.270,1,INTERSECTION,2.00
42,37.2883842977,127.1072523324,-15.055,-28.943,1,INTERSECTION,2.00
43,37.2883871977,127.1072409647,-16.062,-28.620,1,INTERSECTION,2.00
44,37.2883905645,127.1072311058,-16.935,-28.246,1,INTERSECTION,2.00
45,37.2883929309,127.1072222793,-17.717,-27.982,1,INTERSECTION,2.00
46,37.2883966310,127.1072124984,-18.583,-27.570,1,INTERSECTION,2.00
47,37.2884010314,127.1072011058,-19.592,-27.081,1,INTERSECTION,2.00
48,37.2884040982,127.1071921705,-20.383,-26.739,1,INTERSECTION,2.00
49,37.2884065984,127.1071844676,-21.065,-26.461,1,INTERSECTION,2.00
50,37.2884094985,127.1071756589,-21.845,-26.138,1,INTERSECTION,2.00
51,37.2884124652,127.1071672971,-22.586,-25.808,1,INTERSECTION,2.00
52,37.2884163654,127.1071562722,-23.562,-25.374,1,INTERSECTION,2.00
53,37.2884200986,127.1071465531,-24.423,-24.958,1,INTERSECTION,2.00
54,37.2884239649,127.1071372340,-25.249,-24.528,1,INTERSECTION,2.00
55,37.2884276309,127.1071277414,-26.089,-24.119,1,INTERSECTION,2.00
56,37.2884322970,127.1071171181,-27.030,-23.600,1,INTERSECTION,2.00
57,37.2884403305,127.1071090682,-27.743,-22.706,1,INTERSECTION,2.00
58,37.2884487640,127.1071064682,-27.973,-21.767,1,INTERSECTION,2.00
59,37.2884594647,127.1071101592,-27.646,-20.576,1,INTERSECTION,2.00
60,37.2884750000,127.1071175000,-26.996,-18.846,1,INTERSECTION,2.00
61,37.2884856006,127.1071222528,-26.575,-17.666,1,INTERSECTION,2.00
62,37.2884928336,127.1071252233,-26.312,-16.861,1,INTERSECTION,2.00
63,37.2885003667,127.1071287233,-26.002,-16.023,1,INTERSECTION,2.00
64,37.2885070996,127.1071327586,-25.645,-15.273,1,INTERSECTION,2.00
65,37.2885168335,127.1071363910,-25.323,-14.189,1,INTERSECTION,2.00
66,37.2885234998,127.1071404615,-24.963,-13.447,1,INTERSECTION,2.00
67,37.2885308663,127.1071450350,-24.558,-12.627,1,INTERSECTION,2.00
68,37.2885382995,127.1071495350,-24.159,-11.800,1,INTERSECTION,2.00
69,37.2885467330,127.1071530968,-23.844,-10.861,1,INTERSECTION,2.00
70,37.2885533993,127.1071576379,-23.441,-10.119,1,INTERSECTION,2.00
71,37.2885615327,127.1071608702,-23.155,-9.214,1,INTERSECTION,2.00
72,37.2885692326,127.1071660437,-22.697,-8.356,1,INTERSECTION,2.00
73,37.2885772992,127.1071691997,-22.418,-7.458,1,INTERSECTION,2.00
74,37.2885866662,127.1071742702,-21.968,-6.416,1,INTERSECTION,2.00
75,37.2885947662,127.1071789761,-21.552,-5.514,1,INTERSECTION,2.00
76,37.2886022994,127.1071837143,-21.132,-4.675,1,INTERSECTION,2.00
77,37.2886097995,127.1071879143,-20.760,-3.841,1,INTERSECTION,2.00
78,37.2886149660,127.1071912113,-20.468,-3.265,1,INTERSECTION,2.00
79,37.2886243002,127.1071960511,-20.039,-2.226,1,INTERSECTION,2.00
80,37.2886299001,127.1071987997,-19.796,-1.603,1,INTERSECTION,2.00
81,37.2886364004,127.1072025350,-19.465,-0.879,1,INTERSECTION,2.00
82,37.2886460682,127.1072083236,-18.953,0.197,1,INTERSECTION,2.00
83,37.2886529677,127.1072127369,-18.562,0.965,1,INTERSECTION,2.00
84,37.2886571678,127.1072154398,-18.322,1.432,1,INTERSECTION,2.00
85,37.2886610342,127.1072183295,-18.066,1.863,1,INTERSECTION,2.00
86,37.2886647340,127.1072200647,-17.913,2.275,1,INTERSECTION,2.00
87,37.2886686000,127.1072214000,-17.794,2.705,1,INTERSECTION,2.00
88,37.2886761335,127.1072239087,-17.572,3.544,1,INTERSECTION,2.00
89,37.2886831667,127.1072246382,-17.508,4.327,1,INTERSECTION,2.00
90,37.2886908000,127.1072248000,-17.493,5.176,1,INTERSECTION,2.00
91,37.2886991000,127.1072240000,-17.564,6.100,1,INTERSECTION,2.00
92,37.2887076000,127.1072225000,-17.697,7.047,1,INTERSECTION,2.00
93,37.2887161000,127.1072200000,-17.918,7.993,1,INTERSECTION,2.00
94,37.2887242000,127.1072160000,-18.273,8.894,1,INTERSECTION,2.00
95,37.2887313000,127.1072099000,-18.813,9.685,1,INTERSECTION,2.00
96,37.2887382669,127.1072030764,-19.417,10.460,1,INTERSECTION,2.00
97,37.2887440002,127.1071930087,-20.309,11.099,1,INTERSECTION,2.00
98,37.2887491672,127.1071823764,-21.251,11.674,1,INTERSECTION,2.00
99,37.2887531672,127.1071732204,-22.061,12.119,1,INTERSECTION,2.00
100,37.2887585675,127.1071608440,-23.158,12.720,1,INTERSECTION,2.00
101,37.2887624341,127.1071503793,-24.084,13.151,1,INTERSECTION,2.00
102,37.2887659339,127.1071383735,-25.148,13.540,1,INTERSECTION,2.00
103,37.2887704009,127.1071272735,-26.131,14.038,1,INTERSECTION,2.00
104,37.2887742345,127.1071146353,-27.250,14.464,1,INTERSECTION,2.00
105,37.2887775679,127.1071033382,-28.251,14.835,1,INTERSECTION,2.00
106,37.2887801344,127.1070926764,-29.195,15.121,1,INTERSECTION,2.00
107,37.2887835678,127.1070806411,-30.261,15.503,1,INTERSECTION,2.00
108,37.2887870677,127.1070694087,-31.256,15.893,1,INTERSECTION,2.00
109,37.2887907677,127.1070578058,-32.283,16.305,1,INTERSECTION,2.00
110,37.2887941677,127.1070481117,-33.142,16.683,1,INTERSECTION,2.00
111,37.2887978678,127.1070366411,-34.158,17.095,1,INTERSECTION,2.00
112,37.2888015345,127.1070256353,-35.132,17.503,1,INTERSECTION,2.00
113,37.2888050345,127.1070151647,-36.060,17.893,1,INTERSECTION,2.00
114,37.2888085011,127.1070051000,-36.951,18.279,1,INTERSECTION,2.00
115,37.2888117343,127.1069958764,-37.768,18.639,1,INTERSECTION,2.00
116,37.2888156343,127.1069848764,-38.742,19.073,1,INTERSECTION,2.00
117,37.2888195343,127.1069741764,-39.690,19.507,1,INTERSECTION,2.00
118,37.2888234343,127.1069633764,-40.646,19.941,1,INTERSECTION,2.00
119,37.2888271343,127.1069522764,-41.629,20.353,1,INTERSECTION,2.00
120,37.2888301343,127.1069410764,-42.621,20.687,1,INTERSECTION,2.00
121,37.2888345346,127.1069293058,-43.664,21.177,1,INTERSECTION,2.00
122,37.2888380346,127.1069187058,-44.603,21.566,1,INTERSECTION,2.00
123,37.2888419346,127.1069080058,-45.550,22.001,1,INTERSECTION,2.00
124,37.2888458346,127.1068973058,-46.498,22.435,1,INTERSECTION,2.00
125,37.2888492346,127.1068863058,-47.472,22.813,1,INTERSECTION,2.00
126,37.2888523346,127.1068754058,-48.437,23.158,1,INTERSECTION,2.00
127,37.2888560681,127.1068644058,-49.412,23.574,1,INTERSECTION,2.00
128,37.2888593681,127.1068534058,-50.386,23.941,1,INTERSECTION,2.00
129,37.2888626681,127.1068421058,-51.387,24.309,1,INTERSECTION,2.00
130,37.2888660681,127.1068308058,-52.387,24.687,1,INTERSECTION,2.00
131,37.2888691681,127.1068200058,-53.344,25.032,1,INTERSECTION,2.00
132,37.2888720681,127.1068086058,-54.354,25.355,1,INTERSECTION,2.00
133,37.2888748681,127.1067974058,-55.345,25.667,1,INTERSECTION,2.00
134,37.2888777681,127.1067866058,-56.302,25.990,1,INTERSECTION,2.00
135,37.2888799681,127.1067752058,-57.312,26.234,1,INTERSECTION,2.00
136,37.2888814681,127.1067642058,-58.286,26.401,1,INTERSECTION,2.00
137,37.2888815681,127.1067532058,-59.260,26.413,1,INTERSECTION,2.00
138,37.2888800016,127.1067435735,-60.113,26.238,1,INTERSECTION,2.00
139,37.2888772018,127.1067345029,-60.916,25.927,1,INTERSECTION,2.00
140,37.2888725683,127.1067254353,-61.720,25.411,1,INTERSECTION,2.00
141,37.2888656345,127.1067160133,-62.554,24.639,1,INTERSECTION,2.00
142,37.2888580340,127.1067083676,-63.231,23.793,1,INTERSECTION,2.00
143,37.2888502337,127.1067007676,-63.904,22.924,1,INTERSECTION,2.00
144,37.2888431337,127.1066939676,-64.506,22.134,1,INTERSECTION,2.00
145,37.2888365337,127.1066870676,-65.118,21.399,1,INTERSECTION,2.00
146,37.2888292336,127.1066813058,-65.628,20.587,1,INTERSECTION,2.00
147,37.2888218337,127.1066753676,-66.154,19.763,1,INTERSECTION,2.00
148,37.2888133671,127.1066688913,-66.727,18.820,1,INTERSECTION,2.00
149,37.2888054672,127.1066635913,-67.197,17.941,1,INTERSECTION,2.00
150,37.2887968337,127.1066580913,-67.684,16.980,1,INTERSECTION,2.00
151,37.2887875334,127.1066528589,-68.147,15.945,1,INTERSECTION,2.00
152,37.2887792667,127.1066485265,-68.531,15.024,1,INTERSECTION,2.00
153,37.2887707001,127.1066438854,-68.942,14.071,1,INTERSECTION,2.00
154,37.2887628002,127.1066393120,-69.347,13.191,1,INTERSECTION,2.00
