index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2885634663,127.1075065660,0.000,0.000,1,PARALLEL_PARK,2.00
1,37.2885677998,127.1075086366,0.183,0.482,1,PARALLEL_PARK,2.00
2,37.2885739666,127.1075121042,0.490,1.169,1,PARALLEL_PARK,2.00
3,37.2885801664,127.1075154146,0.784,1.859,1,PARALLEL_PARK,2.00
4,37.2885868998,127.1075190117,1.102,2.609,1,PARALLEL_PARK,2.00
5,37.2885933663,127.1075223793,1.401,3.328,1,PARALLEL_PARK,2.00
6,37.2886013664,127.1075270204,1.812,4.219,1,PARALLEL_PARK,2.00
7,37.2886089665,127.1075310557,2.169,5.065,1,PARALLEL_PARK,2.00
8,37.2886155664,127.1075351557,2.532,5.800,1,PARALLEL_PARK,2.00
9,37.2886235665,127.1075389528,2.868,6.690,1,PARALLEL_PARK,2.00
10,37.2886316000,127.1075419469,3.134,7.585,1,PARALLEL_PARK,2.00
11,37.2886391000,127.1075422000,3.156,8.420,1,PARALLEL_PARK,2.00
12,37.2886469000,127.1075412000,3.067,9.288,1,PARALLEL_PARK,2.00
13,37.2886532000,127.1075366000,2.660,9.989,1,PARALLEL_PARK,2.00
14,37.2886578000,127.1075297000,2.049,10.501,1,PARALLEL_PARK,2.00
15,37.2886623000,127.1075213000,1.305,11.002,1,PARALLEL_PARK,2.00
16,37.2886671000,127.1075124000,0.517,11.536,1,PARALLEL_PARK,2.00
17,37.2886717000,127.1075030000,-0.316,12.049,1,PARALLEL_PARK,2.00
18,37.2886749000,127.1074956000,-0.971,12.405,1,PARALLEL_PARK,2.00
19,37.2886749000,127.1074953000,-0.998,12.405,1,PARALLEL_PARK,2.00
20,37.2886730000,127.1075005000,-0.537,12.193,1,PARALLEL_PARK,2.00
21,37.2886733000,127.1075089000,0.207,12.227,1,PARALLEL_PARK,2.00
22,37.2886760000,127.1075180000,1.013,12.527,1,PARALLEL_PARK,2.00
23,37.2886813000,127.1075246000,1.597,13.117,1,PARALLEL_PARK,2.00
24,37.2886862000,127.1075318000,2.235,13.663,1,PARALLEL_PARK,2.00
25,37.2886899000,127.1075402000,2.979,14.075,1,PARALLEL_PARK,2.00
26,37.2886919000,127.1075488000,3.740,14.297,1,PARALLEL_PARK,2.00
27,37.2886911000,127.1075557000,4.352,14.208,1,PARALLEL_PARK,2.00
28,37.2886906000,127.1075575000,4.511,14.152,1,PARALLEL_PARK,2.00
29,37.2886909000,127.1075559000,4.369,14.186,1,PARALLEL_PARK,2.00
30,37.2886913000,127.1075508000,3.918,14.230,1,PARALLEL_PARK,2.00
31,37.2886893000,127.1075416000,3.103,14.008,1,PARALLEL_PARK,2.00
32,37.2886846000,127.1075330000,2.341,13.485,1,PARALLEL_PARK,2.00
33,37.2886795000,127.1075244000,1.579,12.917,1,PARALLEL_PARK,2.00
34,37.2886752000,127.1075147000,0.720,12.438,1,PARALLEL_PARK,2.00
35,37.2886737000,127.1075035000,-0.272,12.271,1,PARALLEL_PARK,2.00
36,37.2886738000,127.1074908000,-1.396,12.282,1,PARALLEL_PARK,2.00
37,37.2886752000,127.1074781000,-2.521,12.438,1,PARALLEL_PARK,2.00
38,37.2886775000,127.1074660000,-3.593,12.694,1,PARALLEL_PARK,2.00
39,37.2886798000,127.1074543000,-4.629,12.950,1,PARALLEL_PARK,2.00
40,37.2886832336,127.1074421676,-5.703,13.332,1,PARALLEL_PARK,2.00
41,37.2886867672,127.1074308058,-6.710,13.726,1,PARALLEL_PARK,2.00
42,37.2886904007,127.1074181058,-7.834,14.130,1,PARALLEL_PARK,2.00
43,37.2886932006,127.1074058029,-8.924,14.442,1,PARALLEL_PARK,2.00
44,37.2886958338,127.1073941353,-9.957,14.735,1,PARALLEL_PARK,2.00
45,37.2886990338,127.1073833676,-10.911,15.091,1,PARALLEL_PARK,2.00
46,37.2887024002,127.1073724706,-11.876,15.466,1,PARALLEL_PARK,2.00
47,37.2887057000,127.1073612058,-12.874,15.833,1,PARALLEL_PARK,2.00
48,37.2887090998,127.1073513469,-13.747,16.212,1,PARALLEL_PARK,2.00
49,37.2887124000,127.1073433000,-14.460,16.579,1,PARALLEL_PARK,2.00
50,37.2887138003,127.1073384029,-14.893,16.735,1,PARALLEL_PARK,2.00
