index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2886455001,127.1074193851,0.000,0.000,1,INTERSECTION,2.00
1,37.2886437667,127.1074232631,0.343,-0.193,1,INTERSECTION,2.00
2,37.2886411670,127.1074287029,0.825,-0.482,1,INTERSECTION,2.00
3,37.2886372672,127.1074364838,1.514,-0.916,1,INTERSECTION,2.00
4,37.2886327006,127.1074444294,2.218,-1.425,1,INTERSECTION,2.00
5,37.2886273008,127.1074517618,2.867,-2.026,1,INTERSECTION,2.00
6,37.2886191339,127.1074587191,3.484,-2.935,1,INTERSECTION,2.00
7,37.2886101003,127.1074636117,3.917,-3.941,1,INTERSECTION,2.00
8,37.2886012670,127.1074664689,4.170,-4.924,1,INTERSECTION,2.00
9,37.2885913334,127.1074685262,4.352,-6.030,1,INTERSECTION,2.00
10,37.2885809332,127.1074689806,4.392,-7.188,1,INTERSECTION,2.00
11,37.2885699326,127.1074670130,4.218,-8.412,1,INTERSECTION,2.00
12,37.2885593987,127.1074651673,4.055,-9.585,1,INTERSECTION,2.00
13,37.2885483981,127.1074615997,3.739,-10.809,1,INTERSECTION,2.00
14,37.2885410986,127.1074578673,3.408,-11.622,1,INTERSECTION,2.00
15,37.2885319654,127.1074536321,3.033,-12.639,1,INTERSECTION,2.00
16,37.2885233988,127.1074494321,2.661,-13.592,1,INTERSECTION,2.00
17,37.2885142987,127.1074447968,2.251,-14.605,1,INTERSECTION,2.00
18,37.2885063657,127.1074402291,1.846,-15.488,1,INTERSECTION,2.00
19,37.2884977989,127.1074354453,1.422,-16.442,1,INTERSECTION,2.00
20,37.2884902658,127.1074306777,1.000,-17.281,1,INTERSECTION,2.00
21,37.2884819660,127.1074266644,0.645,-18.205,1,INTERSECTION,2.00
22,37.2884737995,127.1074227482,0.298,-19.114,1,INTERSECTION,2.00
23,37.2884657663,127.1074192864,-0.009,-20.008,1,INTERSECTION,2.00
24,37.2884584000,127.1074161628,-0.285,-20.828,1,INTERSECTION,2.00
25,37.2884504335,127.1074125877,-0.602,-21.715,1,INTERSECTION,2.00
26,37.2884376990,127.1074068848,-1.107,-23.132,1,INTERSECTION,2.00
27,37.2884259981,127.1074016172,-1.574,-24.435,1,INTERSECTION,2.00
28,37.2884151643,127.1073963143,-2.043,-25.641,1,INTERSECTION,2.00
29,37.2884059308,127.1073912143,-2.495,-26.669,1,INTERSECTION,2.00
30,37.2883973973,127.1073849143,-3.053,-27.619,1,INTERSECTION,2.00
31,37.2883894637,127.1073777525,-3.687,-28.502,1,INTERSECTION,2.00
32,37.2883834637,127.1073689525,-4.467,-29.170,1,INTERSECTION,2.00
33,37.2883770301,127.1073580790,-5.430,-29.886,1,INTERSECTION,2.00
34,37.2883723966,127.1073492201,-6.214,-30.402,1,INTERSECTION,2.00
35,37.2883690631,127.1073382201,-7.188,-30.773,1,INTERSECTION,2.00
36,37.2883672630,127.1073263495,-8.240,-30.973,1,INTERSECTION,2.00
37,37.2883671295,127.1073163230,-9.128,-30.988,1,INTERSECTION,2.00
38,37.2883684295,127.1073051230,-10.120,-30.843,1,INTERSECTION,2.00
39,37.2883702295,127.1072941230,-11.094,-30.643,1,INTERSECTION,2.00
40,37.2883727295,127.1072835230,-12.033,-30.365,1,INTERSECTION,2.00
41,37.2883758962,127.1072711466,-13.129,-30.012,1,INTERSECTION,2.00
42,37.2883801631,127.1072558528,-14.483,-29.537,1,INTERSECTION,2.00
43,37.2883845302,127.1072413000,-15.772,-29.051,1,INTERSECTION,2.00
44,37.2883872302,127.1072301000,-16.764,-28.750,1,INTERSECTION,2.00
45,37.2883899967,127.1072202676,-17.635,-28.443,1,INTERSECTION,2.00
46,37.2883935635,127.1072062120,-18.880,-28.045,1,INTERSECTION,2.00
47,37.2883974303,127.1071927239,-20.074,-27.615,1,INTERSECTION,2.00
48,37.2884007639,127.1071801006,-21.192,-27.244,1,INTERSECTION,2.00
49,37.2884035308,127.1071730683,-21.815,-26.936,1,INTERSECTION,2.00
50,37.2884073645,127.1071634213,-22.669,-26.509,1,INTERSECTION,2.00
51,37.2884103313,127.1071567359,-23.262,-26.179,1,INTERSECTION,2.00
52,37.2884152317,127.1071473035,-24.097,-25.633,1,INTERSECTION,2.00
53,37.2884186315,127.1071395123,-24.787,-25.255,1,INTERSECTION,2.00
54,37.2884227645,127.1071309475,-25.545,-24.795,1,INTERSECTION,2.00
55,37.2884274976,127.1071220417,-26.334,-24.268,1,INTERSECTION,2.00
56,37.2884330972,127.1071141006,-27.038,-23.645,1,INTERSECTION,2.00
57,37.2884405972,127.1071089006,-27.498,-22.810,1,INTERSECTION,2.00
58,37.2884484972,127.1071063006,-27.728,-21.930,1,INTERSECTION,2.00
59,37.2884567972,127.1071058006,-27.773,-21.006,1,INTERSECTION,2.00
60,37.2884655306,127.1071072741,-27.642,-20.034,1,INTERSECTION,2.00
61,37.2884815994,127.1071165531,-26.820,-18.245,1,INTERSECTION,2.00
62,37.2884914999,127.1071230440,-26.245,-17.143,1,INTERSECTION,2.00
63,37.2884991664,127.1071268793,-25.906,-16.290,1,INTERSECTION,2.00
64,37.2885074998,127.1071307469,-25.563,-15.362,1,INTERSECTION,2.00
65,37.2885138993,127.1071340440,-25.271,-14.650,1,INTERSECTION,2.00
66,37.2885228329,127.1071384498,-24.881,-13.655,1,INTERSECTION,2.00
67,37.2885305995,127.1071418498,-24.580,-12.791,1,INTERSECTION,2.00
68,37.2885377660,127.1071458469,-24.226,-11.993,1,INTERSECTION,2.00
69,37.2885459328,127.1071507498,-23.792,-11.084,1,INTERSECTION,2.00
70,37.2885540662,127.1071552910,-23.390,-10.178,1,INTERSECTION,2.00
71,37.2885625996,127.1071595291,-23.014,-9.228,1,INTERSECTION,2.00
72,37.2885689658,127.1071640321,-22.615,-8.520,1,INTERSECTION,2.00
73,37.2885774326,127.1071691997,-22.158,-7.577,1,INTERSECTION,2.00
74,37.2885858659,127.1071737673,-21.753,-6.638,1,INTERSECTION,2.00
75,37.2885942327,127.1071778026,-21.396,-5.707,1,INTERSECTION,2.00
