index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2885650001,127.1075107570,0.000,0.000,1,PARALLEL_PARK,2.00
1,37.2885698004,127.1075128275,0.183,0.534,1,PARALLEL_PARK,2.00
2,37.2885731663,127.1075143673,0.320,0.909,1,PARALLEL_PARK,2.00
3,37.2885792328,127.1075169233,0.546,1.584,1,PARALLEL_PARK,2.00
4,37.2885864997,127.1075206880,0.880,2.393,1,PARALLEL_PARK,2.00
5,37.2885933663,127.1075237204,1.148,3.158,1,PARALLEL_PARK,2.00
6,37.2886013664,127.1075273557,1.470,4.048,1,PARALLEL_PARK,2.00
7,37.2886082997,127.1075313910,1.827,4.820,1,PARALLEL_PARK,2.00
8,37.2886158331,127.1075351557,2.161,5.659,1,PARALLEL_PARK,2.00
9,37.2886232998,127.1075391204,2.512,6.490,1,PARALLEL_PARK,2.00
10,37.2886310665,127.1075421146,2.777,7.354,1,PARALLEL_PARK,2.00
11,37.2886391000,127.1075422000,2.785,8.249,1,PARALLEL_PARK,2.00
12,37.2886469000,127.1075412000,2.696,9.117,1,PARALLEL_PARK,2.00
13,37.2886532000,127.1075366000,2.289,9.818,1,PARALLEL_PARK,2.00
14,37.2886578000,127.1075297000,1.678,10.330,1,PARALLEL_PARK,2.00
15,37.2886623000,127.1075213000,0.934,10.831,1,PARALLEL_PARK,2.00
16,37.2886671000,127.1075124000,0.146,11.366,1,PARALLEL_PARK,2.00
17,37.2886717000,127.1075030000,-0.687,11.878,1,PARALLEL_PARK,2.00
18,37.2886740164,127.1074973602,-1.186,12.136,1,PARALLEL_PARK,2.00
19,37.2886749000,127.1074953000,-1.369,12.234,1,PARALLEL_PARK,2.00
20,37.2886733168,127.1075010239,-0.862,12.058,1,PARALLEL_PARK,2.00
21,37.2886736834,127.1075090467,-0.151,12.099,1,PARALLEL_PARK,2.00
22,37.2886763834,127.1075179162,0.634,12.399,1,PARALLEL_PARK,2.00
23,37.2886809666,127.1075253963,1.297,12.909,1,PARALLEL_PARK,2.00
24,37.2886854998,127.1075331411,1.982,13.414,1,PARALLEL_PARK,2.00
25,37.2886899000,127.1075402000,2.608,13.904,1,PARALLEL_PARK,2.00
26,37.2886919000,127.1075488000,3.369,14.126,1,PARALLEL_PARK,2.00
27,37.2886911000,127.1075557000,3.980,14.037,1,PARALLEL_PARK,2.00
28,37.2886906000,127.1075575000,4.140,13.982,1,PARALLEL_PARK,2.00
29,37.2886909000,127.1075559000,3.998,14.015,1,PARALLEL_PARK,2.00
30,37.2886913000,127.1075508000,3.546,14.060,1,PARALLEL_PARK,2.00
31,37.2886893000,127.1075416000,2.732,13.837,1,PARALLEL_PARK,2.00
32,37.2886846000,127.1075330000,1.970,13.314,1,PARALLEL_PARK,2.00
33,37.2886795000,127.1075244000,1.208,12.746,1,PARALLEL_PARK,2.00
34,37.2886757335,127.1075145324,0.334,12.327,1,PARALLEL_PARK,2.00
35,37.2886737000,127.1075035000,-0.643,12.100,1,PARALLEL_PARK,2.00
36,37.2886738000,127.1074908000,-1.767,12.112,1,PARALLEL_PARK,2.00
37,37.2886752000,127.1074781000,-2.892,12.267,1,PARALLEL_PARK,2.00
38,37.2886775000,127.1074660000,-3.964,12.523,1,PARALLEL_PARK,2.00
39,37.2886798000,127.1074543000,-5.000,12.779,1,PARALLEL_PARK,2.00
40,37.2886836337,127.1074433411,-5.971,13.206,1,PARALLEL_PARK,2.00
41,37.2886873007,127.1074304705,-7.111,13.614,1,PARALLEL_PARK,2.00
42,37.2886908008,127.1074187764,-8.146,14.004,1,PARALLEL_PARK,2.00
43,37.2886940008,127.1074069764,-9.191,14.360,1,PARALLEL_PARK,2.00
44,37.2886969008,127.1073954764,-10.210,14.683,1,PARALLEL_PARK,2.00
45,37.2887001008,127.1073848764,-11.149,15.039,1,PARALLEL_PARK,2.00
46,37.2887044008,127.1073734764,-12.158,15.518,1,PARALLEL_PARK,2.00
47,37.2887085008,127.1073618764,-13.186,15.974,1,PARALLEL_PARK,2.00
48,37.2887105669,127.1073538615,-13.895,16.204,1,PARALLEL_PARK,2.00
49,37.2887122666,127.1073448087,-14.697,16.394,1,PARALLEL_PARK,2.00
