index,latitude,longitude,x_m,y_m,direction,mode,drive_level
79,37.2886272994,127.1071963689,-20.642,-1.751,1,INTERSECTION,2.00
80,37.2886335328,127.1072005233,-20.274,-1.058,1,INTERSECTION,2.00
81,37.2886386661,127.1072034748,-20.013,-0.486,1,INTERSECTION,2.00
82,37.2886497165,127.1072101496,-19.422,0.744,1,INTERSECTION,2.00
83,37.2886531548,127.1072122487,-19.236,1.127,1,INTERSECTION,2.00
84,37.2886573823,127.1072148694,-19.004,1.597,1,INTERSECTION,2.00
85,37.2886616384,127.1072172414,-18.794,2.071,1,INTERSECTION,2.00
86,37.2886658821,127.1072198379,-18.564,2.544,1,INTERSECTION,2.00
87,37.2886707339,127.1072219029,-18.381,3.084,1,INTERSECTION,2.00
88,37.2886762669,127.1072232382,-18.263,3.700,1,INTERSECTION,2.00
89,37.2886830334,127.1072238000,-18.213,4.453,1,INTERSECTION,2.00
90,37.2886908000,127.1072248000,-18.124,5.317,1,INTERSECTION,2.00
91,37.2886991000,127.1072240000,-18.195,6.241,1,INTERSECTION,2.00
92,37.2887076000,127.1072225000,-18.328,7.188,1,INTERSECTION,2.00
93,37.2887161000,127.1072200000,-18.549,8.134,1,INTERSECTION,2.00
94,37.2887242000,127.1072160000,-18.904,9.036,1,INTERSECTION,2.00
95,37.2887313000,127.1072099000,-19.444,9.826,1,INTERSECTION,2.00
96,37.2887386670,127.1072034117,-20.019,10.646,1,INTERSECTION,2.00
97,37.2887456007,127.1071931764,-20.925,11.418,1,INTERSECTION,2.00
98,37.2887526349,127.1071823764,-21.882,12.201,1,INTERSECTION,2.00
99,37.2887566349,127.1071713764,-22.856,12.646,1,INTERSECTION,2.00
100,37.2887597679,127.1071600058,-23.863,12.995,1,INTERSECTION,2.00
101,37.2887641679,127.1071492058,-24.819,13.485,1,INTERSECTION,2.00
102,37.2887680679,127.1071382058,-25.793,13.919,1,INTERSECTION,2.00
103,37.2887714679,127.1071271058,-26.777,14.297,1,INTERSECTION,2.00
104,37.2887743679,127.1071153058,-27.822,14.620,1,INTERSECTION,2.00
105,37.2887775679,127.1071035058,-28.867,14.976,1,INTERSECTION,2.00
