index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2886535338,127.1065812624,0.000,0.000,1,ACCEL,2.00
1,37.2886478669,127.1065794330,-0.162,-0.631,1,ACCEL,2.00
2,37.2886382329,127.1065750272,-0.552,-1.703,1,ACCEL,2.00
3,37.2886309665,127.1065722653,-0.797,-2.512,1,ACCEL,2.00
4,37.2886226333,127.1065699301,-1.004,-3.440,1,ACCEL,2.00
5,37.2886154005,127.1065689271,-1.092,-4.245,1,ACCEL,2.00
6,37.2886049999,127.1065683889,-1.140,-5.403,1,ACCEL,2.00
7,37.2885927655,127.1065703919,-0.963,-6.765,1,ACCEL,2.00
8,37.2885843986,127.1065784181,-0.252,-7.696,1,ACCEL,2.00
9,37.2885773654,127.1065869327,0.502,-8.479,1,ACCEL,2.00
10,37.2885708987,127.1065960414,1.309,-9.199,1,ACCEL,2.00
11,37.2885652988,127.1066066854,2.252,-9.822,1,ACCEL,2.00
12,37.2885601656,127.1066181971,3.271,-10.394,1,ACCEL,2.00
13,37.2885564659,127.1066274265,4.089,-10.806,1,ACCEL,2.00
14,37.2885522660,127.1066375265,4.983,-11.273,1,ACCEL,2.00
15,37.2885472323,127.1066480589,5.916,-11.833,1,ACCEL,2.00
16,37.2885436323,127.1066589589,6.881,-12.234,1,ACCEL,2.00
17,37.2885405323,127.1066693589,7.802,-12.579,1,ACCEL,2.00
18,37.2885375323,127.1066795589,8.706,-12.913,1,ACCEL,2.00
19,37.2885342323,127.1066904589,9.671,-13.281,1,ACCEL,2.00
20,37.2885310323,127.1067012589,10.627,-13.637,1,ACCEL,2.00
21,37.2885281323,127.1067125589,11.628,-13.960,1,ACCEL,2.00
22,37.2885245323,127.1067240589,12.647,-14.360,1,ACCEL,2.00
23,37.2885205323,127.1067349589,13.612,-14.806,1,ACCEL,2.00
24,37.2885168323,127.1067460589,14.595,-15.218,1,ACCEL,2.00
25,37.2885132323,127.1067574589,15.605,-15.618,1,ACCEL,2.00
26,37.2885096323,127.1067688589,16.614,-16.019,1,ACCEL,2.00
27,37.2885056323,127.1067801589,17.615,-16.464,1,ACCEL,2.00
28,37.2885017323,127.1067911589,18.589,-16.898,1,ACCEL,2.00
29,37.2884981323,127.1068017589,19.528,-17.299,1,ACCEL,2.00
30,37.2884944323,127.1068126589,20.494,-17.711,1,ACCEL,2.00
31,37.2884907323,127.1068241589,21.512,-18.123,1,ACCEL,2.00
32,37.2884873323,127.1068356589,22.531,-18.501,1,ACCEL,2.00
33,37.2884841323,127.1068466589,23.505,-18.858,1,ACCEL,2.00
34,37.2884815323,127.1068575589,24.470,-19.147,1,ACCEL,2.00
35,37.2884782323,127.1068681589,25.409,-19.514,1,ACCEL,2.00
36,37.2884745323,127.1068786589,26.339,-19.926,1,ACCEL,2.00
37,37.2884708323,127.1068894589,27.295,-20.338,1,ACCEL,2.00
38,37.2884672323,127.1069006589,28.287,-20.739,1,ACCEL,2.00
39,37.2884638323,127.1069116589,29.262,-21.117,1,ACCEL,2.00
40,37.2884601323,127.1069227589,30.245,-21.529,1,ACCEL,2.00
41,37.2884565323,127.1069336589,31.210,-21.930,1,ACCEL,2.00
42,37.2884522323,127.1069449589,32.211,-22.409,1,ACCEL,2.00
43,37.2884482323,127.1069575589,33.327,-22.854,1,ACCEL,2.00
