index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,37.2889530351,127.1076538906,0.000,0.000,1,NORMAL,2.00
1,37.2889560023,127.1076430146,-0.963,0.330,1,NORMAL,2.00
2,37.2889586690,127.1076315236,-1.981,0.627,1,NORMAL,2.00
3,37.2889615024,127.1076220207,-2.823,0.943,1,NORMAL,2.00
4,37.2889640356,127.1076122178,-3.691,1.225,1,NORMAL,2.00
5,37.2889667022,127.1076036589,-4.449,1.521,1,NORMAL,2.00
6,37.2889697688,127.1075926883,-5.420,1.863,1,NORMAL,2.00
7,37.2889721353,127.1075841647,-6.175,2.126,1,NORMAL,2.00
8,37.2889748687,127.1075754058,-6.951,2.431,1,NORMAL,2.00
9,37.2889772686,127.1075656735,-7.813,2.698,1,NORMAL,2.00
10,37.2889800020,127.1075548411,-8.772,3.002,1,NORMAL,2.00
11,37.2889825023,127.1075439087,-9.741,3.280,1,NORMAL,2.00
12,37.2889853024,127.1075322735,-10.771,3.592,1,NORMAL,2.00
13,37.2889873355,127.1075220764,-11.674,3.818,1,NORMAL,2.00
14,37.2889900355,127.1075101676,-12.729,4.119,1,NORMAL,2.00
15,37.2889936691,127.1074984913,-13.763,4.523,1,NORMAL,2.00
16,37.2889962025,127.1074875178,-14.735,4.805,1,NORMAL,2.00
17,37.2889986359,127.1074769443,-15.671,5.076,1,NORMAL,2.00
18,37.2890010691,127.1074655709,-16.678,5.347,1,NORMAL,2.00
19,37.2890035357,127.1074557414,-17.549,5.622,1,NORMAL,2.00
20,37.2890065359,127.1074456414,-18.444,5.956,1,NORMAL,2.00
21,37.2890084355,127.1074361443,-19.285,6.167,1,NORMAL,2.00
22,37.2890109020,127.1074256443,-20.215,6.442,1,NORMAL,2.00
23,37.2890137020,127.1074161120,-21.059,6.753,1,NORMAL,2.00
24,37.2890158352,127.1074061120,-21.944,6.991,1,NORMAL,2.00
25,37.2890183352,127.1073965796,-22.789,7.269,1,NORMAL,2.00
26,37.2890206018,127.1073863385,-23.696,7.521,1,NORMAL,2.00
27,37.2890234351,127.1073775061,-24.478,7.837,1,NORMAL,2.00
28,37.2890249674,127.1073720143,-24.964,8.007,1,NORMAL,2.00
29,37.2890265665,127.1073676000,-25.355,8.185,1,NORMAL,2.00
