index,latitude,longitude,x_m,y_m,direction,mode,drive_level
81,35.5447908333,129.2553240000,8.031,-11.522,1,INTERSECTION,2.00
82,35.5447908333,129.2553261667,8.227,-11.522,1,INTERSECTION,2.00
83,35.5447908333,129.2553281667,8.409,-11.522,1,INTERSECTION,2.00
84,35.5447910000,129.2553305000,8.620,-11.503,1,INTERSECTION,2.00
85,35.5447913333,129.2553328333,8.831,-11.466,1,INTERSECTION,2.00
86,35.5447918333,129.2553351667,9.043,-11.410,1,INTERSECTION,2.00
87,35.5447921667,129.2553368333,9.194,-11.373,1,INTERSECTION,2.00
88,35.5447923333,129.2553385000,9.344,-11.355,1,INTERSECTION,2.00
89,35.5447928333,129.2553406667,9.541,-11.299,1,INTERSECTION,2.00
90,35.5447935000,129.2553425000,9.707,-11.225,1,INTERSECTION,2.00
91,35.5447941667,129.2553440000,9.843,-11.151,1,INTERSECTION,2.00
92,35.5447945000,129.2553456667,9.994,-11.113,1,INTERSECTION,2.00
93,35.5447951667,129.2553475000,10.160,-11.039,1,INTERSECTION,2.00
94,35.5447956667,129.2553491667,10.311,-10.984,1,INTERSECTION,2.00
95,35.5447963333,129.2553516667,10.537,-10.909,1,INTERSECTION,2.00
96,35.5447971667,129.2553535000,10.703,-10.817,1,INTERSECTION,2.00
97,35.5447978333,129.2553558333,10.914,-10.742,1,INTERSECTION,2.00
98,35.5447983333,129.2553575000,11.065,-10.687,1,INTERSECTION,2.00
99,35.5447991667,129.2553598333,11.277,-10.594,1,INTERSECTION,2.00
100,35.5447996667,129.2553616667,11.443,-10.538,1,INTERSECTION,2.00
101,35.5448005000,129.2553635000,11.609,-10.446,1,INTERSECTION,2.00
102,35.5448013333,129.2553658333,11.820,-10.353,1,INTERSECTION,2.00
103,35.5448018333,129.2553676667,11.986,-10.297,1,INTERSECTION,2.00
104,35.5448023333,129.2553695000,12.152,-10.241,1,INTERSECTION,2.00
105,35.5448028333,129.2553711667,12.303,-10.186,1,INTERSECTION,2.00
106,35.5448035000,129.2553731667,12.484,-10.112,1,INTERSECTION,2.00
107,35.5448041667,129.2553750000,12.651,-10.037,1,INTERSECTION,2.00
108,35.5448046667,129.2553768333,12.817,-9.982,1,INTERSECTION,2.00
109,35.5448051667,129.2553786667,12.983,-9.926,1,INTERSECTION,2.00
110,35.5448056667,129.2553805000,13.149,-9.870,1,INTERSECTION,2.00
111,35.5448061667,129.2553821667,13.300,-9.815,1,INTERSECTION,2.00
112,35.5448068333,129.2553838333,13.451,-9.740,1,INTERSECTION,2.00
113,35.5448076667,129.2553860000,13.647,-9.648,1,INTERSECTION,2.00
114,35.5448083333,129.2553881667,13.843,-9.574,1,INTERSECTION,2.00
115,35.5448088333,129.2553901667,14.024,-9.518,1,INTERSECTION,2.00
116,35.5448095000,129.2553916667,14.160,-9.444,1,INTERSECTION,2.00
