index,latitude,longitude,x_m,y_m,direction,mode,drive_level
81,35.5447658333,129.2552528333,2.053,-13.507,1,INTERSECTION,2.00
82,35.5447645000,129.2552515000,1.932,-13.655,1,INTERSECTION,2.00
83,35.5447633333,129.2552495000,1.751,-13.785,1,INTERSECTION,2.00
84,35.5447623333,129.2552481667,1.630,-13.896,1,INTERSECTION,2.00
85,35.5447613333,129.2552468333,1.510,-14.008,1,INTERSECTION,2.00
86,35.5447598333,129.2552453333,1.374,-14.175,1,INTERSECTION,2.00
87,35.5447588333,129.2552438333,1.238,-14.286,1,INTERSECTION,2.00
88,35.5447580000,129.2552421667,1.087,-14.379,1,INTERSECTION,2.00
89,35.5447570000,129.2552405000,0.936,-14.490,1,INTERSECTION,2.00
90,35.5447560000,129.2552390000,0.800,-14.601,1,INTERSECTION,2.00
91,35.5447553333,129.2552373333,0.649,-14.676,1,INTERSECTION,2.00
92,35.5447546667,129.2552355000,0.483,-14.750,1,INTERSECTION,2.00
93,35.5447538333,129.2552336667,0.317,-14.843,1,INTERSECTION,2.00
94,35.5447528333,129.2552316667,0.136,-14.954,1,INTERSECTION,2.00
95,35.5447521667,129.2552301667,0.000,-15.028,1,INTERSECTION,2.00
96,35.5447513333,129.2552280000,-0.196,-15.121,1,INTERSECTION,2.00
97,35.5447505000,129.2552258333,-0.393,-15.214,1,INTERSECTION,2.00
98,35.5447496667,129.2552238333,-0.574,-15.307,1,INTERSECTION,2.00
99,35.5447488333,129.2552225000,-0.694,-15.399,1,INTERSECTION,2.00
100,35.5447479780,129.2552211075,-0.821,-15.494,1,INTERSECTION,2.00
101,35.5447473133,129.2552195177,-0.965,-15.568,1,INTERSECTION,2.00
102,35.5447468333,129.2552178333,-1.117,-15.622,1,INTERSECTION,2.00
103,35.5447465000,129.2552161667,-1.268,-15.659,1,INTERSECTION,2.00
104,35.5447458333,129.2552145000,-1.419,-15.733,1,INTERSECTION,2.00
105,35.5447452651,129.2552128273,-1.571,-15.796,1,INTERSECTION,2.00
106,35.5447445106,129.2552104867,-1.783,-15.880,1,INTERSECTION,2.00
107,35.5447441153,129.2552081461,-1.995,-15.924,1,INTERSECTION,2.00
108,35.5447439716,129.2552060485,-2.185,-15.940,1,INTERSECTION,2.00
109,35.5447437201,129.2552039287,-2.377,-15.968,1,INTERSECTION,2.00
110,35.5447433607,129.2552024051,-2.515,-16.008,1,INTERSECTION,2.00
111,35.5447428333,129.2552008333,-2.657,-16.067,1,INTERSECTION,2.00
112,35.5447423333,129.2551988333,-2.838,-16.123,1,INTERSECTION,2.00
113,35.5447415000,129.2551973333,-2.974,-16.216,1,INTERSECTION,2.00
114,35.5447406667,129.2551953333,-3.155,-16.308,1,INTERSECTION,2.00
115,35.5447396667,129.2551935000,-3.321,-16.420,1,INTERSECTION,2.00
116,35.5447390000,129.2551915000,-3.502,-16.494,1,INTERSECTION,2.00
117,35.5447385000,129.2551898333,-3.653,-16.550,1,INTERSECTION,2.00
118,35.5447380000,129.2551881667,-3.804,-16.605,1,INTERSECTION,2.00
119,35.5447373333,129.2551865000,-3.955,-16.679,1,INTERSECTION,2.00
120,35.5447366667,129.2551848333,-4.106,-16.754,1,INTERSECTION,2.00
121,35.5447358333,129.2551828333,-4.287,-16.846,1,INTERSECTION,2.00
122,35.5447353333,129.2551810000,-4.453,-16.902,1,INTERSECTION,2.00
123,35.5447346667,129.2551793333,-4.604,-16.976,1,INTERSECTION,2.00
124,35.5447338333,129.2551770000,-4.816,-17.069,1,INTERSECTION,2.00
125,35.5447333333,129.2551753333,-4.967,-17.125,1,INTERSECTION,2.00
126,35.5447331667,129.2551736667,-5.118,-17.143,1,INTERSECTION,2.00
