index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
733,37.2888125678,127.1074612735,-17.059,-15.637,1,NORMAL,2.00,NONE
734,37.2888084346,127.1074749175,-15.851,-16.097,1,NORMAL,2.00,NONE
735,37.2888048016,127.1074870557,-14.776,-16.501,1,NORMAL,2.00,NONE
736,37.2888005683,127.1074998997,-13.638,-16.973,1,NORMAL,2.00,NONE
737,37.2887971352,127.1075122379,-12.545,-17.355,1,NORMAL,2.00,NONE
738,37.2887930682,127.1075242379,-11.483,-17.807,1,NORMAL,2.00,NONE
739,37.2887884677,127.1075382114,-10.245,-18.320,1,NORMAL,2.00,NONE
740,37.2887850006,127.1075492673,-9.266,-18.706,1,NORMAL,2.00,NONE
741,37.2887814668,127.1075602586,-8.292,-19.099,1,NORMAL,2.00,NONE
742,37.2887781665,127.1075714175,-7.304,-19.466,1,NORMAL,2.00,NONE
743,37.2887748330,127.1075806000,-6.491,-19.837,1,NORMAL,2.00,NONE
744,37.2887715330,127.1075930000,-5.393,-20.205,1,NORMAL,2.00,NONE
745,37.2887672330,127.1076053000,-4.303,-20.683,1,NORMAL,2.00,NONE
746,37.2887625330,127.1076172000,-3.249,-21.207,1,NORMAL,2.00,NONE
747,37.2887582330,127.1076282000,-2.275,-21.685,1,NORMAL,2.00,NONE
748,37.2887562666,127.1076339353,-1.767,-21.904,1,NORMAL,2.00,NONE
