index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
657,37.2886671000,127.1075124000,-12.962,-31.800,1,PARALLEL_PARK,2.00,NONE
658,37.2886717000,127.1075030000,-13.794,-31.288,1,PARALLEL_PARK,2.00,NONE
659,37.2886749000,127.1074956000,-14.450,-30.932,1,PARALLEL_PARK,2.00,NONE
660,37.2886749000,127.1074953000,-14.476,-30.932,1,PARALLEL_PARK,2.00,NONE
661,37.2886730000,127.1075005000,-14.016,-31.144,1,PARALLEL_PARK,2.00,NONE
662,37.2886733000,127.1075089000,-13.272,-31.110,1,PARALLEL_PARK,2.00,NONE
663,37.2886760000,127.1075180000,-12.466,-30.810,1,PARALLEL_PARK,2.00,NONE
664,37.2886813000,127.1075246000,-11.881,-30.220,1,PARALLEL_PARK,2.00,NONE
665,37.2886862000,127.1075318000,-11.243,-29.674,1,PARALLEL_PARK,2.00,NONE
666,37.2886899000,127.1075402000,-10.500,-29.262,1,PARALLEL_PARK,2.00,NONE
667,37.2886919000,127.1075488000,-9.738,-29.040,1,PARALLEL_PARK,2.00,NONE
668,37.2886911000,127.1075557000,-9.127,-29.129,1,PARALLEL_PARK,2.00,NONE
669,37.2886906000,127.1075575000,-8.967,-29.184,1,PARALLEL_PARK,2.00,NONE
670,37.2886909000,127.1075559000,-9.109,-29.151,1,PARALLEL_PARK,2.00,NONE
671,37.2886913000,127.1075508000,-9.561,-29.107,1,PARALLEL_PARK,2.00,NONE
672,37.2886893000,127.1075416000,-10.376,-29.329,1,PARALLEL_PARK,2.00,NONE
673,37.2886846000,127.1075330000,-11.137,-29.852,1,PARALLEL_PARK,2.00,NONE
674,37.2886795000,127.1075244000,-11.899,-30.420,1,PARALLEL_PARK,2.00,NONE
675,37.2886752000,127.1075147000,-12.758,-30.899,1,PARALLEL_PARK,2.00,NONE
676,37.2886737000,127.1075035000,-13.750,-31.066,1,PARALLEL_PARK,2.00,NONE
677,37.2886738000,127.1074908000,-14.875,-31.055,1,PARALLEL_PARK,2.00,NONE
678,37.2886752000,127.1074781000,-15.999,-30.899,1,PARALLEL_PARK,2.00,NONE
679,37.2886775000,127.1074660000,-17.071,-30.643,1,PARALLEL_PARK,2.00,NONE
680,37.2886798000,127.1074543000,-18.107,-30.387,1,PARALLEL_PARK,2.00,NONE
681,37.2886832336,127.1074421676,-19.182,-30.004,1,PARALLEL_PARK,2.00,NONE
682,37.2886867672,127.1074308058,-20.188,-29.611,1,PARALLEL_PARK,2.00,NONE
683,37.2886904007,127.1074181058,-21.313,-29.207,1,PARALLEL_PARK,2.00,NONE
684,37.2886932006,127.1074058029,-22.402,-28.895,1,PARALLEL_PARK,2.00,NONE
685,37.2886958338,127.1073941353,-23.436,-28.602,1,PARALLEL_PARK,2.00,NONE
686,37.2886990338,127.1073833676,-24.389,-28.246,1,PARALLEL_PARK,2.00,NONE
687,37.2887024002,127.1073724706,-25.354,-27.871,1,PARALLEL_PARK,2.00,NONE
688,37.2887057000,127.1073612058,-26.352,-27.504,1,PARALLEL_PARK,2.00,NONE
689,37.2887090998,127.1073513469,-27.225,-27.125,1,PARALLEL_PARK,2.00,NONE
690,37.2887124000,127.1073433000,-27.938,-26.758,1,PARALLEL_PARK,2.00,NONE
691,37.2887138003,127.1073384029,-28.372,-26.602,1,PARALLEL_PARK,2.00,NONE
692,37.2887155670,127.1073338162,-28.778,-26.405,1,NORMAL,2.00,NONE
693,37.2887178337,127.1073261515,-29.457,-26.153,1,NORMAL,2.00,NONE
694,37.2887206006,127.1073159000,-30.365,-25.845,1,NORMAL,2.00,NONE
695,37.2887240010,127.1073046735,-31.359,-25.466,1,NORMAL,2.00,STOP_LINE
696,37.2887275008,127.1072922029,-32.463,-25.077,1,NORMAL,2.00,NONE
697,37.2887328338,127.1072826647,-33.308,-24.483,1,NORMAL,2.00,NONE
698,37.2887401333,127.1072756560,-33.929,-23.670,1,NORMAL,2.00,NONE
699,37.2887492665,127.1072710502,-34.337,-22.654,1,NORMAL,2.00,NONE
700,37.2887588669,127.1072708738,-34.352,-21.585,1,NORMAL,2.00,NONE
701,37.2887683337,127.1072733679,-34.131,-20.531,1,NORMAL,2.00,NONE
702,37.2887780341,127.1072765592,-33.849,-19.451,1,NORMAL,2.00,NONE
703,37.2887878677,127.1072808239,-33.471,-18.357,1,NORMAL,2.00,NONE
704,37.2887979011,127.1072848621,-33.113,-17.240,1,NORMAL,2.00,NONE
705,37.2888079346,127.1072897003,-32.685,-16.123,1,NORMAL,2.00,NONE
706,37.2888176348,127.1072965149,-32.081,-15.043,1,NORMAL,2.00,NONE
707,37.2888251678,127.1073037589,-31.440,-14.204,1,NORMAL,2.00,NONE
708,37.2888309009,127.1073129618,-30.625,-13.566,1,NORMAL,2.00,NONE
709,37.2888352342,127.1073242353,-29.626,-13.084,1,NORMAL,2.00,NONE
710,37.2888379011,127.1073362705,-28.560,-12.787,1,NORMAL,2.00,NONE
711,37.2888383350,127.1073492087,-27.415,-12.739,1,NORMAL,2.00,NONE
712,37.2888369021,127.1073631557,-26.179,-12.898,1,NORMAL,2.00,NONE
713,37.2888347356,127.1073741851,-25.203,-13.139,1,NORMAL,2.00,NONE
714,37.2888311349,127.1073880851,-23.972,-13.540,1,NORMAL,2.00,STOP_LINE
715,37.2888273677,127.1074005793,-22.865,-13.960,1,NORMAL,2.00,NONE
716,37.2888239341,127.1074118058,-21.871,-14.342,1,NORMAL,2.00,NONE
717,37.2888203338,127.1074236706,-20.820,-14.743,1,NORMAL,2.00,NONE
718,37.2888169336,127.1074355515,-19.768,-15.121,1,NORMAL,2.00,NONE
719,37.2888133669,127.1074478000,-18.683,-15.518,1,NORMAL,2.00,NONE
720,37.2888096336,127.1074606029,-17.549,-15.934,1,NORMAL,2.00,NONE
721,37.2888059006,127.1074739117,-16.370,-16.349,1,NORMAL,2.00,NONE
722,37.2888030678,127.1074860498,-15.295,-16.665,1,NORMAL,2.00,NONE
723,37.2888001682,127.1074978880,-14.247,-16.987,1,NORMAL,2.00,NONE
724,37.2887970018,127.1075088851,-13.273,-17.340,1,NORMAL,2.00,NONE
725,37.2887932016,127.1075218909,-12.121,-17.763,1,NORMAL,2.00,NONE
726,37.2887900681,127.1075348586,-10.973,-18.112,1,NORMAL,2.00,NONE
727,37.2887867344,127.1075485968,-9.756,-18.483,1,NORMAL,2.00,NONE
728,37.2887834673,127.1075604262,-8.708,-18.847,1,NORMAL,2.00,NONE
729,37.2887811007,127.1075707469,-7.794,-19.110,1,NORMAL,2.00,NONE
730,37.2887780339,127.1075839528,-6.625,-19.451,1,NORMAL,2.00,NONE
731,37.2887746006,127.1075973586,-5.437,-19.834,1,NORMAL,2.00,NONE
732,37.2887712342,127.1076093233,-4.378,-20.208,1,NORMAL,2.00,NONE
733,37.2887676011,127.1076205528,-3.383,-20.613,1,NORMAL,2.00,NONE
734,37.2887653017,127.1076300440,-2.543,-20.869,1,NORMAL,2.00,NONE
735,37.2887632019,127.1076356117,-2.049,-21.102,1,NORMAL,2.00,NONE
