index,latitude,longitude,x_m,y_m,direction,mode,drive_level
81,35.5447841667,129.2553021667,-2.974,10.650,1,INTERSECTION,2.00
82,35.5447856667,129.2553021667,-2.974,10.817,1,INTERSECTION,2.00
83,35.5447870000,129.2552996667,-3.200,10.965,1,INTERSECTION,2.00
84,35.5447885000,129.2552990000,-3.261,11.132,1,INTERSECTION,2.00
85,35.5447903333,129.2552988333,-3.276,11.336,1,INTERSECTION,2.00
86,35.5447918333,129.2553000000,-3.170,11.503,1,INTERSECTION,2.00
87,35.5447936667,129.2553016667,-3.019,11.707,1,INTERSECTION,2.00
88,35.5447948333,129.2553028333,-2.914,11.837,1,INTERSECTION,2.00
89,35.5447978333,129.2553025000,-2.944,12.171,1,INTERSECTION,2.00
90,35.5448000000,129.2553031667,-2.883,12.412,1,INTERSECTION,2.00
91,35.5448020000,129.2553036667,-2.838,12.635,1,INTERSECTION,2.00
92,35.5448033333,129.2553021667,-2.974,12.783,1,INTERSECTION,2.00
93,35.5448050000,129.2553025000,-2.944,12.969,1,INTERSECTION,2.00
94,35.5448070000,129.2553028333,-2.914,13.191,1,INTERSECTION,2.00
95,35.5448091667,129.2553031667,-2.883,13.433,1,INTERSECTION,2.00
96,35.5448103333,129.2553041667,-2.793,13.562,1,INTERSECTION,2.00
97,35.5448118333,129.2553056667,-2.657,13.729,1,INTERSECTION,2.00
98,35.5448135000,129.2553053333,-2.687,13.915,1,INTERSECTION,2.00
99,35.5448150000,129.2553038333,-2.823,14.082,1,INTERSECTION,2.00
100,35.5448168333,129.2553038333,-2.823,14.286,1,INTERSECTION,2.00
101,35.5448183333,129.2553038333,-2.823,14.453,1,INTERSECTION,2.00
102,35.5448181667,129.2553013333,-3.049,14.434,1,INTERSECTION,2.00
103,35.5448195000,129.2553001667,-3.155,14.583,1,INTERSECTION,2.00
104,35.5448203333,129.2552981667,-3.336,14.676,1,INTERSECTION,2.00
105,35.5448223333,129.2552981667,-3.336,14.898,1,INTERSECTION,2.00
106,35.5448221667,129.2552951667,-3.608,14.880,1,INTERSECTION,2.00
107,35.5448228333,129.2552925000,-3.850,14.954,1,INTERSECTION,2.00
