index,latitude,longitude,x_m,y_m,direction,mode,drive_level
81,35.5447576667,129.2552295000,-9.722,7.644,1,INTERSECTION,2.00
82,35.5447570000,129.2552276667,-9.888,7.570,1,INTERSECTION,2.00
83,35.5447561667,129.2552260000,-10.039,7.477,1,INTERSECTION,2.00
84,35.5447556667,129.2552241667,-10.205,7.421,1,INTERSECTION,2.00
85,35.5447546667,129.2552218333,-10.416,7.310,1,INTERSECTION,2.00
86,35.5447538333,129.2552200000,-10.582,7.217,1,INTERSECTION,2.00
87,35.5447530000,129.2552175000,-10.809,7.124,1,INTERSECTION,2.00
88,35.5447521667,129.2552158333,-10.960,7.032,1,INTERSECTION,2.00
89,35.5447513333,129.2552135000,-11.171,6.939,1,INTERSECTION,2.00
90,35.5447508333,129.2552116667,-11.337,6.883,1,INTERSECTION,2.00
91,35.5447496667,129.2552098333,-11.503,6.753,1,INTERSECTION,2.00
92,35.5447490000,129.2552083333,-11.639,6.679,1,INTERSECTION,2.00
93,35.5447481667,129.2552068333,-11.775,6.586,1,INTERSECTION,2.00
94,35.5447470000,129.2552055000,-11.896,6.457,1,INTERSECTION,2.00
95,35.5447466667,129.2552033333,-12.092,6.419,1,INTERSECTION,2.00
96,35.5447461667,129.2552016667,-12.243,6.364,1,INTERSECTION,2.00
97,35.5447455000,129.2552000000,-12.394,6.290,1,INTERSECTION,2.00
98,35.5447446667,129.2551983333,-12.545,6.197,1,INTERSECTION,2.00
99,35.5447443333,129.2551966667,-12.696,6.160,1,INTERSECTION,2.00
100,35.5447435000,129.2551953333,-12.817,6.067,1,INTERSECTION,2.00
